Gene stable ID	Transcript stable ID
ENSBTAG00000013413	ENSBTAT00000069946
ENSBTAG00000013413	ENSBTAT00000017844
ENSBTAG00000013407	ENSBTAT00000085890
ENSBTAG00000013407	ENSBTAT00000070878
ENSBTAG00000013407	ENSBTAT00000085265
ENSBTAG00000013407	ENSBTAT00000017840
ENSBTAG00000013407	ENSBTAT00000077385
ENSBTAG00000009541	ENSBTAT00000012551
ENSBTAG00000011081	ENSBTAT00000014711
ENSBTAG00000010360	ENSBTAT00000030750
ENSBTAG00000051201	ENSBTAT00000083454
ENSBTAG00000037972	ENSBTAT00000054584
ENSBTAG00000037972	ENSBTAT00000068164
ENSBTAG00000037972	ENSBTAT00000072526
ENSBTAG00000037972	ENSBTAT00000076943
ENSBTAG00000051801	ENSBTAT00000085877
ENSBTAG00000050439	ENSBTAT00000081593
ENSBTAG00000010581	ENSBTAT00000074262
ENSBTAG00000010581	ENSBTAT00000070813
ENSBTAG00000010581	ENSBTAT00000071245
ENSBTAG00000010581	ENSBTAT00000067686
ENSBTAG00000010581	ENSBTAT00000077975
ENSBTAG00000010581	ENSBTAT00000078616
ENSBTAG00000010581	ENSBTAT00000070056
ENSBTAG00000010581	ENSBTAT00000086004
ENSBTAG00000010581	ENSBTAT00000013997
ENSBTAG00000010581	ENSBTAT00000068380
ENSBTAG00000053231	ENSBTAT00000086012
ENSBTAG00000003025	ENSBTAT00000003935
ENSBTAG00000003022	ENSBTAT00000003930
ENSBTAG00000013356	ENSBTAT00000011364
ENSBTAG00000013356	ENSBTAT00000085052
ENSBTAG00000013356	ENSBTAT00000079324
ENSBTAG00000013356	ENSBTAT00000026750
ENSBTAG00000013356	ENSBTAT00000066567
ENSBTAG00000013356	ENSBTAT00000034610
ENSBTAG00000013356	ENSBTAT00000021503
ENSBTAG00000052903	ENSBTAT00000026747
ENSBTAG00000053016	ENSBTAT00000044788
ENSBTAG00000039879	ENSBTAT00000044798
ENSBTAG00000016153	ENSBTAT00000074203
ENSBTAG00000024852	ENSBTAT00000034609
ENSBTAG00000031594	ENSBTAT00000044791
ENSBTAG00000049629	ENSBTAT00000083146
ENSBTAG00000020076	ENSBTAT00000017763
ENSBTAG00000009586	ENSBTAT00000086301
ENSBTAG00000009586	ENSBTAT00000012611
ENSBTAG00000015839	ENSBTAT00000030619
ENSBTAG00000015839	ENSBTAT00000021049
ENSBTAG00000015839	ENSBTAT00000074061
ENSBTAG00000015839	ENSBTAT00000069879
ENSBTAG00000015839	ENSBTAT00000021045
ENSBTAG00000015839	ENSBTAT00000073936
ENSBTAG00000015839	ENSBTAT00000082867
ENSBTAG00000015839	ENSBTAT00000064843
ENSBTAG00000015839	ENSBTAT00000063349
ENSBTAG00000015839	ENSBTAT00000073247
ENSBTAG00000015833	ENSBTAT00000068918
ENSBTAG00000015833	ENSBTAT00000030623
ENSBTAG00000031567	ENSBTAT00000065210
ENSBTAG00000031567	ENSBTAT00000044741
ENSBTAG00000031567	ENSBTAT00000067698
ENSBTAG00000002309	ENSBTAT00000002979
ENSBTAG00000011478	ENSBTAT00000015255
ENSBTAG00000015782	ENSBTAT00000020961
ENSBTAG00000015782	ENSBTAT00000067052
ENSBTAG00000015782	ENSBTAT00000082601
ENSBTAG00000051878	ENSBTAT00000072731
ENSBTAG00000002774	ENSBTAT00000003600
ENSBTAG00000031519	ENSBTAT00000044676
ENSBTAG00000055088	ENSBTAT00000081153
ENSBTAG00000006573	ENSBTAT00000008633
ENSBTAG00000019841	ENSBTAT00000074270
ENSBTAG00000019841	ENSBTAT00000078715
ENSBTAG00000019841	ENSBTAT00000026436
ENSBTAG00000050457	ENSBTAT00000080722
ENSBTAG00000053089	ENSBTAT00000069006
ENSBTAG00000002948	ENSBTAT00000084416
ENSBTAG00000002948	ENSBTAT00000003838
ENSBTAG00000002948	ENSBTAT00000071774
ENSBTAG00000022598	ENSBTAT00000030613
ENSBTAG00000011311	ENSBTAT00000071139
ENSBTAG00000011311	ENSBTAT00000015026
ENSBTAG00000016948	ENSBTAT00000068142
ENSBTAG00000016948	ENSBTAT00000070571
ENSBTAG00000016948	ENSBTAT00000070865
ENSBTAG00000016948	ENSBTAT00000022555
ENSBTAG00000008394	ENSBTAT00000011047
ENSBTAG00000008394	ENSBTAT00000075504
ENSBTAG00000008394	ENSBTAT00000086890
ENSBTAG00000031454	ENSBTAT00000010816
ENSBTAG00000037821	ENSBTAT00000082160
ENSBTAG00000037821	ENSBTAT00000081486
ENSBTAG00000037821	ENSBTAT00000054998
ENSBTAG00000052304	ENSBTAT00000086748
ENSBTAG00000052304	ENSBTAT00000076955
ENSBTAG00000052304	ENSBTAT00000067100
ENSBTAG00000049544	ENSBTAT00000086506
ENSBTAG00000050911	ENSBTAT00000082674
ENSBTAG00000050911	ENSBTAT00000084327
ENSBTAG00000031447	ENSBTAT00000005550
ENSBTAG00000031447	ENSBTAT00000067121
ENSBTAG00000038616	ENSBTAT00000053200
ENSBTAG00000005019	ENSBTAT00000055134
ENSBTAG00000052515	ENSBTAT00000071635
ENSBTAG00000017812	ENSBTAT00000023681
ENSBTAG00000017812	ENSBTAT00000073069
ENSBTAG00000017812	ENSBTAT00000085009
ENSBTAG00000017812	ENSBTAT00000078962
ENSBTAG00000017812	ENSBTAT00000072632
ENSBTAG00000008013	ENSBTAT00000071452
ENSBTAG00000008013	ENSBTAT00000044459
ENSBTAG00000021119	ENSBTAT00000028139
ENSBTAG00000018767	ENSBTAT00000024988
ENSBTAG00000001292	ENSBTAT00000001704
ENSBTAG00000006155	ENSBTAT00000008096
ENSBTAG00000008099	ENSBTAT00000010652
ENSBTAG00000013586	ENSBTAT00000018066
ENSBTAG00000001338	ENSBTAT00000001762
ENSBTAG00000031355	ENSBTAT00000044432
ENSBTAG00000019428	ENSBTAT00000025880
ENSBTAG00000052050	ENSBTAT00000069678
ENSBTAG00000020019	ENSBTAT00000026663
ENSBTAG00000015698	ENSBTAT00000020845
ENSBTAG00000015698	ENSBTAT00000063071
ENSBTAG00000015698	ENSBTAT00000065084
ENSBTAG00000015698	ENSBTAT00000072414
ENSBTAG00000015698	ENSBTAT00000066882
ENSBTAG00000015708	ENSBTAT00000020855
ENSBTAG00000031348	ENSBTAT00000078248
ENSBTAG00000031348	ENSBTAT00000044420
ENSBTAG00000001484	ENSBTAT00000001942
ENSBTAG00000031340	ENSBTAT00000044390
ENSBTAG00000031340	ENSBTAT00000085111
ENSBTAG00000031340	ENSBTAT00000076180
ENSBTAG00000049505	ENSBTAT00000074562
ENSBTAG00000003501	ENSBTAT00000004549
ENSBTAG00000003501	ENSBTAT00000066508
ENSBTAG00000026097	ENSBTAT00000037007
ENSBTAG00000007315	ENSBTAT00000053558
ENSBTAG00000007315	ENSBTAT00000054819
ENSBTAG00000031287	ENSBTAT00000044329
ENSBTAG00000049575	ENSBTAT00000075206
ENSBTAG00000019048	ENSBTAT00000025347
ENSBTAG00000012482	ENSBTAT00000065511
ENSBTAG00000012482	ENSBTAT00000016560
ENSBTAG00000026650	ENSBTAT00000037975
ENSBTAG00000018331	ENSBTAT00000024391
ENSBTAG00000018331	ENSBTAT00000075737
ENSBTAG00000018329	ENSBTAT00000024390
ENSBTAG00000011484	ENSBTAT00000015263
ENSBTAG00000011484	ENSBTAT00000082499
ENSBTAG00000011484	ENSBTAT00000078706
ENSBTAG00000003165	ENSBTAT00000004113
ENSBTAG00000016731	ENSBTAT00000071928
ENSBTAG00000016731	ENSBTAT00000022236
ENSBTAG00000012328	ENSBTAT00000044304
ENSBTAG00000012328	ENSBTAT00000016350
ENSBTAG00000017825	ENSBTAT00000023702
ENSBTAG00000021835	ENSBTAT00000029105
ENSBTAG00000021835	ENSBTAT00000071708
ENSBTAG00000021835	ENSBTAT00000067888
ENSBTAG00000015112	ENSBTAT00000020108
ENSBTAG00000052900	ENSBTAT00000085316
ENSBTAG00000001305	ENSBTAT00000080315
ENSBTAG00000001305	ENSBTAT00000001723
ENSBTAG00000011287	ENSBTAT00000014996
ENSBTAG00000011287	ENSBTAT00000085416
ENSBTAG00000032872	ENSBTAT00000070159
ENSBTAG00000032872	ENSBTAT00000046670
ENSBTAG00000039133	ENSBTAT00000053491
ENSBTAG00000013026	ENSBTAT00000017319
ENSBTAG00000038962	ENSBTAT00000038826
ENSBTAG00000000265	ENSBTAT00000030740
ENSBTAG00000000265	ENSBTAT00000077046
ENSBTAG00000000265	ENSBTAT00000081325
ENSBTAG00000000265	ENSBTAT00000085968
ENSBTAG00000005857	ENSBTAT00000007699
ENSBTAG00000005857	ENSBTAT00000072556
ENSBTAG00000005321	ENSBTAT00000070647
ENSBTAG00000005321	ENSBTAT00000006998
ENSBTAG00000035827	ENSBTAT00000079362
ENSBTAG00000035827	ENSBTAT00000077815
ENSBTAG00000035827	ENSBTAT00000043980
ENSBTAG00000035827	ENSBTAT00000077885
ENSBTAG00000035827	ENSBTAT00000076021
ENSBTAG00000035827	ENSBTAT00000050314
ENSBTAG00000035827	ENSBTAT00000068166
ENSBTAG00000020302	ENSBTAT00000027056
ENSBTAG00000001889	ENSBTAT00000002457
ENSBTAG00000001889	ENSBTAT00000074835
ENSBTAG00000021911	ENSBTAT00000029213
ENSBTAG00000021911	ENSBTAT00000085648
ENSBTAG00000021911	ENSBTAT00000063448
ENSBTAG00000018600	ENSBTAT00000076075
ENSBTAG00000018600	ENSBTAT00000073768
ENSBTAG00000018600	ENSBTAT00000075088
ENSBTAG00000018600	ENSBTAT00000043987
ENSBTAG00000051322	ENSBTAT00000067504
ENSBTAG00000003328	ENSBTAT00000004316
ENSBTAG00000003328	ENSBTAT00000072937
ENSBTAG00000005306	ENSBTAT00000006982
ENSBTAG00000006614	ENSBTAT00000078144
ENSBTAG00000006614	ENSBTAT00000073721
ENSBTAG00000006614	ENSBTAT00000085634
ENSBTAG00000006614	ENSBTAT00000073564
ENSBTAG00000006614	ENSBTAT00000083132
ENSBTAG00000006614	ENSBTAT00000008676
ENSBTAG00000006614	ENSBTAT00000069858
ENSBTAG00000014418	ENSBTAT00000019177
ENSBTAG00000001814	ENSBTAT00000002375
ENSBTAG00000001812	ENSBTAT00000002369
ENSBTAG00000001812	ENSBTAT00000073953
ENSBTAG00000001310	ENSBTAT00000001730
ENSBTAG00000019121	ENSBTAT00000036487
ENSBTAG00000021645	ENSBTAT00000028844
ENSBTAG00000021643	ENSBTAT00000028840
ENSBTAG00000020373	ENSBTAT00000079587
ENSBTAG00000020373	ENSBTAT00000068247
ENSBTAG00000020373	ENSBTAT00000063953
ENSBTAG00000020373	ENSBTAT00000068730
ENSBTAG00000020373	ENSBTAT00000027154
ENSBTAG00000020373	ENSBTAT00000082685
ENSBTAG00000015283	ENSBTAT00000020323
ENSBTAG00000015273	ENSBTAT00000044086
ENSBTAG00000000161	ENSBTAT00000036498
ENSBTAG00000000161	ENSBTAT00000069639
ENSBTAG00000000161	ENSBTAT00000066256
ENSBTAG00000023207	ENSBTAT00000064429
ENSBTAG00000023207	ENSBTAT00000031567
ENSBTAG00000045748	ENSBTAT00000005930
ENSBTAG00000045748	ENSBTAT00000081792
ENSBTAG00000045748	ENSBTAT00000054270
ENSBTAG00000046763	ENSBTAT00000067723
ENSBTAG00000046763	ENSBTAT00000074617
ENSBTAG00000046763	ENSBTAT00000073124
ENSBTAG00000046763	ENSBTAT00000066923
ENSBTAG00000046763	ENSBTAT00000063548
ENSBTAG00000004178	ENSBTAT00000005472
ENSBTAG00000004512	ENSBTAT00000076390
ENSBTAG00000004512	ENSBTAT00000005927
ENSBTAG00000022656	ENSBTAT00000030714
ENSBTAG00000022656	ENSBTAT00000071132
ENSBTAG00000022656	ENSBTAT00000085718
ENSBTAG00000024991	ENSBTAT00000034856
ENSBTAG00000021724	ENSBTAT00000074639
ENSBTAG00000021724	ENSBTAT00000028958
ENSBTAG00000037980	ENSBTAT00000076898
ENSBTAG00000037980	ENSBTAT00000085209
ENSBTAG00000037980	ENSBTAT00000044043
ENSBTAG00000037980	ENSBTAT00000044041
ENSBTAG00000019989	ENSBTAT00000082711
ENSBTAG00000019989	ENSBTAT00000030715
ENSBTAG00000019989	ENSBTAT00000066407
ENSBTAG00000001333	ENSBTAT00000001760
ENSBTAG00000001333	ENSBTAT00000044042
ENSBTAG00000001333	ENSBTAT00000083374
ENSBTAG00000001333	ENSBTAT00000044038
ENSBTAG00000019987	ENSBTAT00000026622
ENSBTAG00000020260	ENSBTAT00000072304
ENSBTAG00000020260	ENSBTAT00000026998
ENSBTAG00000016615	ENSBTAT00000022100
ENSBTAG00000020263	ENSBTAT00000026999
ENSBTAG00000048746	ENSBTAT00000077025
ENSBTAG00000018294	ENSBTAT00000024347
ENSBTAG00000031115	ENSBTAT00000044029
ENSBTAG00000013725	ENSBTAT00000018238
ENSBTAG00000013725	ENSBTAT00000084682
ENSBTAG00000013725	ENSBTAT00000079449
ENSBTAG00000013725	ENSBTAT00000067964
ENSBTAG00000022004	ENSBTAT00000029348
ENSBTAG00000022004	ENSBTAT00000080018
ENSBTAG00000022004	ENSBTAT00000071788
ENSBTAG00000022004	ENSBTAT00000069751
ENSBTAG00000013723	ENSBTAT00000018234
ENSBTAG00000013716	ENSBTAT00000018228
ENSBTAG00000013716	ENSBTAT00000069938
ENSBTAG00000013716	ENSBTAT00000077868
ENSBTAG00000006789	ENSBTAT00000016893
ENSBTAG00000006789	ENSBTAT00000073230
ENSBTAG00000040133	ENSBTAT00000063720
ENSBTAG00000040133	ENSBTAT00000008930
ENSBTAG00000038298	ENSBTAT00000085984
ENSBTAG00000038298	ENSBTAT00000008920
ENSBTAG00000021164	ENSBTAT00000080167
ENSBTAG00000021164	ENSBTAT00000079339
ENSBTAG00000021164	ENSBTAT00000087239
ENSBTAG00000021164	ENSBTAT00000072189
ENSBTAG00000021164	ENSBTAT00000085339
ENSBTAG00000021164	ENSBTAT00000067015
ENSBTAG00000021164	ENSBTAT00000087303
ENSBTAG00000021164	ENSBTAT00000086887
ENSBTAG00000021164	ENSBTAT00000069376
ENSBTAG00000021164	ENSBTAT00000061439
ENSBTAG00000011896	ENSBTAT00000015785
ENSBTAG00000011896	ENSBTAT00000070593
ENSBTAG00000011896	ENSBTAT00000075443
ENSBTAG00000018433	ENSBTAT00000024525
ENSBTAG00000018433	ENSBTAT00000087251
ENSBTAG00000016069	ENSBTAT00000021386
ENSBTAG00000016069	ENSBTAT00000074496
ENSBTAG00000015563	ENSBTAT00000020675
ENSBTAG00000011088	ENSBTAT00000066934
ENSBTAG00000011088	ENSBTAT00000069729
ENSBTAG00000011088	ENSBTAT00000075630
ENSBTAG00000011088	ENSBTAT00000086713
ENSBTAG00000011088	ENSBTAT00000014720
ENSBTAG00000007363	ENSBTAT00000009684
ENSBTAG00000007362	ENSBTAT00000009683
ENSBTAG00000007362	ENSBTAT00000080567
ENSBTAG00000007360	ENSBTAT00000009681
ENSBTAG00000007360	ENSBTAT00000071490
ENSBTAG00000007360	ENSBTAT00000081069
ENSBTAG00000015529	ENSBTAT00000020635
ENSBTAG00000023918	ENSBTAT00000055181
ENSBTAG00000017173	ENSBTAT00000057245
ENSBTAG00000001668	ENSBTAT00000002188
ENSBTAG00000004014	ENSBTAT00000005240
ENSBTAG00000004014	ENSBTAT00000085738
ENSBTAG00000004014	ENSBTAT00000082158
ENSBTAG00000007208	ENSBTAT00000009482
ENSBTAG00000007208	ENSBTAT00000070147
ENSBTAG00000020802	ENSBTAT00000072084
ENSBTAG00000020802	ENSBTAT00000071316
ENSBTAG00000020802	ENSBTAT00000083037
ENSBTAG00000020802	ENSBTAT00000076639
ENSBTAG00000020802	ENSBTAT00000067221
ENSBTAG00000020802	ENSBTAT00000085615
ENSBTAG00000020802	ENSBTAT00000063439
ENSBTAG00000020802	ENSBTAT00000013592
ENSBTAG00000020802	ENSBTAT00000070151
ENSBTAG00000003665	ENSBTAT00000043850
ENSBTAG00000003237	ENSBTAT00000004201
ENSBTAG00000003237	ENSBTAT00000079336
ENSBTAG00000003237	ENSBTAT00000079352
ENSBTAG00000003242	ENSBTAT00000085097
ENSBTAG00000003242	ENSBTAT00000004205
ENSBTAG00000003242	ENSBTAT00000050397
ENSBTAG00000003244	ENSBTAT00000050396
ENSBTAG00000005922	ENSBTAT00000007776
ENSBTAG00000014666	ENSBTAT00000019525
ENSBTAG00000053386	ENSBTAT00000073539
ENSBTAG00000030915	ENSBTAT00000043738
ENSBTAG00000012159	ENSBTAT00000016130
ENSBTAG00000013212	ENSBTAT00000017588
ENSBTAG00000013212	ENSBTAT00000084392
ENSBTAG00000030930	ENSBTAT00000043777
ENSBTAG00000040116	ENSBTAT00000052022
ENSBTAG00000010193	ENSBTAT00000013451
ENSBTAG00000010193	ENSBTAT00000079166
ENSBTAG00000010193	ENSBTAT00000073535
ENSBTAG00000010193	ENSBTAT00000076074
ENSBTAG00000030941	ENSBTAT00000043791
ENSBTAG00000005191	ENSBTAT00000006847
ENSBTAG00000019707	ENSBTAT00000080490
ENSBTAG00000019707	ENSBTAT00000026265
ENSBTAG00000019707	ENSBTAT00000066877
ENSBTAG00000006179	ENSBTAT00000008122
ENSBTAG00000051049	ENSBTAT00000074540
ENSBTAG00000030962	ENSBTAT00000043822
ENSBTAG00000030962	ENSBTAT00000086683
ENSBTAG00000020998	ENSBTAT00000027964
ENSBTAG00000004937	ENSBTAT00000083552
ENSBTAG00000004937	ENSBTAT00000006494
ENSBTAG00000011547	ENSBTAT00000015345
ENSBTAG00000011547	ENSBTAT00000066387
ENSBTAG00000018248	ENSBTAT00000024289
ENSBTAG00000018248	ENSBTAT00000080050
ENSBTAG00000018248	ENSBTAT00000073448
ENSBTAG00000018248	ENSBTAT00000072869
ENSBTAG00000018238	ENSBTAT00000075182
ENSBTAG00000018238	ENSBTAT00000024279
ENSBTAG00000018031	ENSBTAT00000043559
ENSBTAG00000014380	ENSBTAT00000087255
ENSBTAG00000014380	ENSBTAT00000019121
ENSBTAG00000014380	ENSBTAT00000071333
ENSBTAG00000022575	ENSBTAT00000085728
ENSBTAG00000022575	ENSBTAT00000043569
ENSBTAG00000009159	ENSBTAT00000030589
ENSBTAG00000030855	ENSBTAT00000071229
ENSBTAG00000030855	ENSBTAT00000043631
ENSBTAG00000011795	ENSBTAT00000015662
ENSBTAG00000039194	ENSBTAT00000043637
ENSBTAG00000008778	ENSBTAT00000011567
ENSBTAG00000008774	ENSBTAT00000068260
ENSBTAG00000008774	ENSBTAT00000011563
ENSBTAG00000008774	ENSBTAT00000083727
ENSBTAG00000008774	ENSBTAT00000080592
ENSBTAG00000009874	ENSBTAT00000073697
ENSBTAG00000009874	ENSBTAT00000064461
ENSBTAG00000009874	ENSBTAT00000013022
ENSBTAG00000009874	ENSBTAT00000082091
ENSBTAG00000005617	ENSBTAT00000075036
ENSBTAG00000005617	ENSBTAT00000043678
ENSBTAG00000014470	ENSBTAT00000043693
ENSBTAG00000008313	ENSBTAT00000073751
ENSBTAG00000008313	ENSBTAT00000069182
ENSBTAG00000008313	ENSBTAT00000043695
ENSBTAG00000019402	ENSBTAT00000079364
ENSBTAG00000019402	ENSBTAT00000025850
ENSBTAG00000019402	ENSBTAT00000082972
ENSBTAG00000046534	ENSBTAT00000064365
ENSBTAG00000052842	ENSBTAT00000072963
ENSBTAG00000016013	ENSBTAT00000066678
ENSBTAG00000016013	ENSBTAT00000021315
ENSBTAG00000006824	ENSBTAT00000008971
ENSBTAG00000006824	ENSBTAT00000081665
ENSBTAG00000006824	ENSBTAT00000081496
ENSBTAG00000001439	ENSBTAT00000073404
ENSBTAG00000001439	ENSBTAT00000001886
ENSBTAG00000001439	ENSBTAT00000074852
ENSBTAG00000010999	ENSBTAT00000060984
ENSBTAG00000014091	ENSBTAT00000069507
ENSBTAG00000014091	ENSBTAT00000068976
ENSBTAG00000014091	ENSBTAT00000072941
ENSBTAG00000014091	ENSBTAT00000018734
ENSBTAG00000014091	ENSBTAT00000074958
ENSBTAG00000014091	ENSBTAT00000077427
ENSBTAG00000019748	ENSBTAT00000026317
ENSBTAG00000019746	ENSBTAT00000061607
ENSBTAG00000010029	ENSBTAT00000076291
ENSBTAG00000010029	ENSBTAT00000086823
ENSBTAG00000010029	ENSBTAT00000083526
ENSBTAG00000010029	ENSBTAT00000086838
ENSBTAG00000010029	ENSBTAT00000085180
ENSBTAG00000010029	ENSBTAT00000013237
ENSBTAG00000049258	ENSBTAT00000074295
ENSBTAG00000014172	ENSBTAT00000018834
ENSBTAG00000014172	ENSBTAT00000081202
ENSBTAG00000048345	ENSBTAT00000087317
ENSBTAG00000031747	ENSBTAT00000045015
ENSBTAG00000031753	ENSBTAT00000045021
ENSBTAG00000031753	ENSBTAT00000045016
ENSBTAG00000000396	ENSBTAT00000000511
ENSBTAG00000045936	ENSBTAT00000063778
ENSBTAG00000002369	ENSBTAT00000003062
ENSBTAG00000014253	ENSBTAT00000018938
ENSBTAG00000014253	ENSBTAT00000079920
ENSBTAG00000010852	ENSBTAT00000045031
ENSBTAG00000054314	ENSBTAT00000078106
ENSBTAG00000049949	ENSBTAT00000076515
ENSBTAG00000050080	ENSBTAT00000070433
ENSBTAG00000052895	ENSBTAT00000083650
ENSBTAG00000048666	ENSBTAT00000085851
ENSBTAG00000008321	ENSBTAT00000081781
ENSBTAG00000008321	ENSBTAT00000082469
ENSBTAG00000008321	ENSBTAT00000070532
ENSBTAG00000008321	ENSBTAT00000075112
ENSBTAG00000008321	ENSBTAT00000010959
ENSBTAG00000049555	ENSBTAT00000068228
ENSBTAG00000048478	ENSBTAT00000069848
ENSBTAG00000017091	ENSBTAT00000022726
ENSBTAG00000017091	ENSBTAT00000074640
ENSBTAG00000048743	ENSBTAT00000009471
ENSBTAG00000031769	ENSBTAT00000053239
ENSBTAG00000049598	ENSBTAT00000085911
ENSBTAG00000053792	ENSBTAT00000068092
ENSBTAG00000031774	ENSBTAT00000002124
ENSBTAG00000050102	ENSBTAT00000071248
ENSBTAG00000040277	ENSBTAT00000052402
ENSBTAG00000031776	ENSBTAT00000045053
ENSBTAG00000031778	ENSBTAT00000027308
ENSBTAG00000047206	ENSBTAT00000063683
ENSBTAG00000039657	ENSBTAT00000056983
ENSBTAG00000050874	ENSBTAT00000073969
ENSBTAG00000012069	ENSBTAT00000016009
ENSBTAG00000052382	ENSBTAT00000082128
ENSBTAG00000005888	ENSBTAT00000047505
ENSBTAG00000011671	ENSBTAT00000015495
ENSBTAG00000052609	ENSBTAT00000068837
ENSBTAG00000000527	ENSBTAT00000036100
ENSBTAG00000000527	ENSBTAT00000074953
ENSBTAG00000000527	ENSBTAT00000077422
ENSBTAG00000013065	ENSBTAT00000017371
ENSBTAG00000011677	ENSBTAT00000015499
ENSBTAG00000050477	ENSBTAT00000087179
ENSBTAG00000048567	ENSBTAT00000073117
ENSBTAG00000050614	ENSBTAT00000033370
ENSBTAG00000000529	ENSBTAT00000078052
ENSBTAG00000000529	ENSBTAT00000000688
ENSBTAG00000050209	ENSBTAT00000083013
ENSBTAG00000054933	ENSBTAT00000067258
ENSBTAG00000053034	ENSBTAT00000072717
ENSBTAG00000054582	ENSBTAT00000080858
ENSBTAG00000012703	ENSBTAT00000016884
ENSBTAG00000050998	ENSBTAT00000076482
ENSBTAG00000018523	ENSBTAT00000024658
ENSBTAG00000018523	ENSBTAT00000076967
ENSBTAG00000002642	ENSBTAT00000003426
ENSBTAG00000014063	ENSBTAT00000018689
ENSBTAG00000014063	ENSBTAT00000065917
ENSBTAG00000014063	ENSBTAT00000076944
ENSBTAG00000003797	ENSBTAT00000035648
ENSBTAG00000037917	ENSBTAT00000064064
ENSBTAG00000037917	ENSBTAT00000008247
ENSBTAG00000037917	ENSBTAT00000074548
ENSBTAG00000037738	ENSBTAT00000003424
ENSBTAG00000037738	ENSBTAT00000064217
ENSBTAG00000046992	ENSBTAT00000065832
ENSBTAG00000019926	ENSBTAT00000026544
ENSBTAG00000019926	ENSBTAT00000068736
ENSBTAG00000016549	ENSBTAT00000022015
ENSBTAG00000016549	ENSBTAT00000083226
ENSBTAG00000008491	ENSBTAT00000011191
ENSBTAG00000003892	ENSBTAT00000081903
ENSBTAG00000003892	ENSBTAT00000005079
ENSBTAG00000018165	ENSBTAT00000079388
ENSBTAG00000018165	ENSBTAT00000069560
ENSBTAG00000018165	ENSBTAT00000072703
ENSBTAG00000018165	ENSBTAT00000024178
ENSBTAG00000018165	ENSBTAT00000082792
ENSBTAG00000018165	ENSBTAT00000079496
ENSBTAG00000051964	ENSBTAT00000076533
ENSBTAG00000017329	ENSBTAT00000023040
ENSBTAG00000018224	ENSBTAT00000024254
ENSBTAG00000018224	ENSBTAT00000078944
ENSBTAG00000018224	ENSBTAT00000083811
ENSBTAG00000018224	ENSBTAT00000080032
ENSBTAG00000018224	ENSBTAT00000067625
ENSBTAG00000020496	ENSBTAT00000027310
ENSBTAG00000016337	ENSBTAT00000021731
ENSBTAG00000000365	ENSBTAT00000000472
ENSBTAG00000021903	ENSBTAT00000073217
ENSBTAG00000021903	ENSBTAT00000073473
ENSBTAG00000021903	ENSBTAT00000029204
ENSBTAG00000021903	ENSBTAT00000069258
ENSBTAG00000021903	ENSBTAT00000082356
ENSBTAG00000001074	ENSBTAT00000001425
ENSBTAG00000011112	ENSBTAT00000014756
ENSBTAG00000010328	ENSBTAT00000013646
ENSBTAG00000010352	ENSBTAT00000030656
ENSBTAG00000027197	ENSBTAT00000064002
ENSBTAG00000027197	ENSBTAT00000064399
ENSBTAG00000027197	ENSBTAT00000009903
ENSBTAG00000027197	ENSBTAT00000072282
ENSBTAG00000021381	ENSBTAT00000067771
ENSBTAG00000021381	ENSBTAT00000067222
ENSBTAG00000021381	ENSBTAT00000071472
ENSBTAG00000021381	ENSBTAT00000070242
ENSBTAG00000021381	ENSBTAT00000036988
ENSBTAG00000021381	ENSBTAT00000078947
ENSBTAG00000021381	ENSBTAT00000070329
ENSBTAG00000021381	ENSBTAT00000068369
ENSBTAG00000021902	ENSBTAT00000029203
ENSBTAG00000004982	ENSBTAT00000006557
ENSBTAG00000004982	ENSBTAT00000068587
ENSBTAG00000004982	ENSBTAT00000083056
ENSBTAG00000004982	ENSBTAT00000078409
ENSBTAG00000004979	ENSBTAT00000006554
ENSBTAG00000049612	ENSBTAT00000076758
ENSBTAG00000009798	ENSBTAT00000012923
ENSBTAG00000009180	ENSBTAT00000012095
ENSBTAG00000038430	ENSBTAT00000065672
ENSBTAG00000025304	ENSBTAT00000071916
ENSBTAG00000025304	ENSBTAT00000009326
ENSBTAG00000025304	ENSBTAT00000025208
ENSBTAG00000025314	ENSBTAT00000015116
ENSBTAG00000025302	ENSBTAT00000070224
ENSBTAG00000025302	ENSBTAT00000013401
ENSBTAG00000049869	ENSBTAT00000048220
ENSBTAG00000049869	ENSBTAT00000021026
ENSBTAG00000038718	ENSBTAT00000011706
ENSBTAG00000038718	ENSBTAT00000004340
ENSBTAG00000051382	ENSBTAT00000067168
ENSBTAG00000051382	ENSBTAT00000069881
ENSBTAG00000051382	ENSBTAT00000068938
ENSBTAG00000049075	ENSBTAT00000048190
ENSBTAG00000049075	ENSBTAT00000083340
ENSBTAG00000036106	ENSBTAT00000025750
ENSBTAG00000052064	ENSBTAT00000035521
ENSBTAG00000052064	ENSBTAT00000084996
ENSBTAG00000031640	ENSBTAT00000065601
ENSBTAG00000031640	ENSBTAT00000017916
ENSBTAG00000010449	ENSBTAT00000013792
ENSBTAG00000010449	ENSBTAT00000084036
ENSBTAG00000006761	ENSBTAT00000035519
ENSBTAG00000006761	ENSBTAT00000054180
ENSBTAG00000006761	ENSBTAT00000008897
ENSBTAG00000015274	ENSBTAT00000020313
ENSBTAG00000015130	ENSBTAT00000020131
ENSBTAG00000017971	ENSBTAT00000023907
ENSBTAG00000049649	ENSBTAT00000081676
