Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,CCN,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000167034,44.0,48,8,23536206,23540440,-1,N,0.9166666666666666,N
ENSG00000126467,47.0,48,19,50243010,50266587,-1,Y,0.9791666666666666,N
ENSG00000005108,45.0,46,7,11409984,11871824,-1,Y,0.9782608695652174,N
ENSG00000010327,47.0,48,3,52529354,52558511,1,Y,0.9791666666666666,Y
ENSG00000129534,48.0,48,14,45672393,45722743,-1,N,1.0,N
ENSG00000135506,48.0,48,12,58087738,58115340,1,N,1.0,Y
ENSG00000177239,48.0,48,9,139981379,140003635,1,N,1.0,Y
ENSG00000137955,47.0,48,1,76251879,76260764,1,Y,0.9791666666666666,N
ENSG00000135744,44.0,48,1,230838269,230850043,-1,Y,0.9166666666666666,N
ENSG00000150967,47.0,48,12,123405498,123466196,-1,Y,0.9791666666666666,Y
ENSG00000115825,48.0,48,2,37477645,37551951,-1,Y,1.0,Y
ENSG00000100359,47.0,48,22,40766595,40806293,1,N,0.9791666666666666,N
ENSG00000156042,48.0,48,10,75013517,75118617,-1,N,1.0,Y
ENSG00000138185,44.0,48,10,97471536,97637023,1,N,0.9166666666666666,N
ENSG00000196961,48.0,48,19,50270225,50310370,1,N,1.0,N
ENSG00000165609,47.0,48,10,12207324,12238143,-1,N,0.9791666666666666,N
ENSG00000141934,48.0,48,19,281040,291393,-1,N,1.0,N
ENSG00000135773,43.0,43,1,230883130,230937749,1,N,1.0,N
ENSG00000120725,48.0,48,5,138282409,138629246,-1,N,1.0,N
ENSG00000042980,47.0,48,8,24151553,24216531,1,Y,0.9791666666666666,N
ENSG00000047249,44.0,48,8,54628117,54756118,-1,Y,0.9166666666666666,N
ENSG00000134265,48.0,48,18,10525902,10552758,1,Y,1.0,Y
ENSG00000105556,47.0,48,19,305575,344798,-1,Y,0.9791666666666666,N
ENSG00000164924,48.0,48,8,101928753,101965616,-1,N,1.0,Y
ENSG00000176978,48.0,48,9,140004994,140009629,-1,N,1.0,Y
ENSG00000161929,48.0,48,17,5112256,5138155,-1,Y,1.0,Y
ENSG00000057468,47.0,47,1,76262567,76378923,1,N,1.0,Y
ENSG00000170946,48.0,48,11,31391387,31453396,1,N,1.0,N
ENSG00000110203,44.0,44,11,71825915,71850936,1,N,1.0,Y
ENSG00000187601,47.0,48,X,55478538,55479998,1,Y,0.9791666666666666,N
ENSG00000125246,48.0,48,13,100258919,100549387,1,Y,1.0,Y
ENSG00000247746,48.0,48,X,55511049,55515635,-1,N,1.0,N
ENSG00000135951,48.0,48,2,99613724,99771427,-1,N,1.0,Y
ENSG00000029725,47.0,48,17,5185558,5289129,1,Y,0.9791666666666666,N
ENSG00000070018,48.0,48,12,12268959,12419946,-1,Y,1.0,N
ENSG00000115020,48.0,48,2,209130991,209223475,1,N,1.0,N
ENSG00000148541,45.0,46,10,61005890,61122939,-1,Y,0.9782608695652174,N
ENSG00000144231,48.0,48,2,128603840,128615731,-1,N,1.0,Y
ENSG00000142892,48.0,48,1,77554675,77685115,-1,N,1.0,Y
ENSG00000109736,48.0,48,4,2932288,2936586,-1,N,1.0,N
ENSG00000111142,43.0,48,12,95867296,95909615,1,Y,0.8958333333333334,N
ENSG00000175198,48.0,48,13,100741269,101182686,1,N,1.0,Y
ENSG00000183186,45.0,46,19,405438,409139,-1,N,0.9782608695652174,N
ENSG00000129673,46.0,47,17,74449433,74466199,1,N,0.9787234042553192,Y
ENSG00000154027,43.0,45,1,77747736,78025651,1,N,0.9555555555555556,N
ENSG00000102349,48.0,48,X,56258854,56314322,1,N,1.0,Y
ENSG00000129946,48.0,48,19,416583,460996,-1,N,1.0,Y
ENSG00000155621,47.0,48,9,74526426,74600970,1,N,0.9791666666666666,Y
ENSG00000010361,48.0,48,19,50310126,50320633,-1,Y,1.0,Y
ENSG00000180198,47.0,48,1,28832455,28865812,1,N,0.9791666666666666,Y
ENSG00000120963,46.0,48,8,102190106,102218421,-1,N,0.9583333333333334,N
ENSG00000136478,43.0,48,17,62224587,62340661,-1,Y,0.8958333333333334,N
ENSG00000173409,48.0,48,1,231114727,231136341,1,N,1.0,Y
ENSG00000181781,46.0,46,19,463346,474983,-1,N,1.0,N
ENSG00000134864,48.0,48,13,101183810,101241782,-1,N,1.0,Y
ENSG00000100461,48.0,48,14,23369854,23388393,-1,N,1.0,Y
ENSG00000099866,47.0,48,19,489176,505347,1,N,0.9791666666666666,N
ENSG00000115828,46.0,48,2,37571717,37600465,1,N,0.9583333333333334,N
ENSG00000121101,48.0,48,17,56634039,56769416,-1,N,1.0,Y
ENSG00000172171,48.0,48,17,29224354,29233838,-1,Y,1.0,Y
ENSG00000125247,48.0,48,13,101256181,101327347,-1,N,1.0,N
ENSG00000112245,44.0,48,6,64231666,64293492,1,N,0.9166666666666666,Y
ENSG00000160294,48.0,48,21,47655047,47706211,-1,Y,1.0,Y
ENSG00000143633,47.0,48,1,231359509,231376933,-1,N,0.9791666666666666,Y
ENSG00000131055,46.0,46,20,30225691,30232809,1,N,1.0,Y
ENSG00000140632,43.0,48,16,4853204,4897343,-1,Y,0.8958333333333334,N
ENSG00000158286,47.0,48,1,6265535,6281359,1,Y,0.9791666666666666,Y
ENSG00000165714,48.0,48,12,12510013,12619840,1,Y,1.0,Y
ENSG00000130175,48.0,48,19,11546109,11561783,1,N,1.0,Y
ENSG00000116906,48.0,48,1,231376953,231413719,1,Y,1.0,Y
ENSG00000160124,47.0,48,3,122078438,122102078,-1,N,0.9791666666666666,N
ENSG00000143612,46.0,48,1,154179182,154193104,-1,N,0.9583333333333334,N
ENSG00000125388,48.0,48,4,2965335,3042474,1,Y,1.0,Y
ENSG00000107929,48.0,48,10,855484,977564,-1,N,1.0,N
ENSG00000141933,48.0,48,19,507299,519654,1,N,1.0,Y
ENSG00000100372,47.0,48,22,41165634,41215403,-1,Y,0.9791666666666666,N
ENSG00000182308,48.0,48,4,41983713,41988476,1,N,1.0,N
ENSG00000129667,48.0,48,17,74466973,74497872,-1,Y,1.0,N
ENSG00000114023,43.0,48,3,122103023,122131181,1,N,0.8958333333333334,N
ENSG00000099804,43.0,48,19,531714,542097,1,N,0.8958333333333334,N
ENSG00000014824,48.0,48,4,41992489,42092474,1,Y,1.0,Y
ENSG00000128951,46.0,48,15,48623208,48635570,1,N,0.9583333333333334,N
ENSG00000111325,46.0,48,12,123459127,123464590,1,Y,0.9583333333333334,Y
ENSG00000186787,48.0,48,X,57144984,57147980,-1,N,1.0,Y
ENSG00000141404,48.0,48,18,11688955,11885684,1,Y,1.0,N
ENSG00000010072,48.0,48,1,231472850,231490769,1,Y,1.0,Y
ENSG00000104973,46.0,48,19,50321539,50342073,1,Y,0.9583333333333334,N
ENSG00000151465,48.0,48,10,12237964,12292588,1,N,1.0,Y
ENSG00000136014,46.0,46,12,95910336,95945266,-1,Y,1.0,Y
ENSG00000145945,47.0,48,6,3849620,3851551,1,N,0.9791666666666666,N
ENSG00000172270,45.0,48,19,571297,583493,1,Y,0.9375,N
ENSG00000049449,48.0,48,11,31833939,32127301,1,N,1.0,Y
ENSG00000182362,48.0,48,21,47706251,47717665,1,N,1.0,Y
ENSG00000101306,48.0,48,20,30407111,30422492,1,Y,1.0,N
ENSG00000153395,47.0,48,5,1456595,1524092,-1,N,0.9791666666666666,N
ENSG00000165591,43.0,48,X,57313139,57515629,1,N,0.8958333333333334,N
ENSG00000115841,48.0,48,2,38150330,38294285,1,N,1.0,N
ENSG00000100380,48.0,48,22,41220539,41253026,-1,N,1.0,N
ENSG00000048392,46.0,48,8,103216730,103251346,-1,Y,0.9583333333333334,N
ENSG00000163755,45.0,48,3,148847371,148891519,1,Y,0.9375,N
ENSG00000149599,47.0,47,20,30435440,30458550,-1,Y,1.0,Y
ENSG00000160298,48.0,48,21,47720095,47743789,-1,N,1.0,Y
ENSG00000116237,48.0,48,1,6281253,6296032,-1,N,1.0,Y
ENSG00000188566,45.0,48,9,140100147,140111461,1,N,0.9375,N
ENSG00000234127,48.0,48,6,30152232,30181204,-1,Y,1.0,Y
ENSG00000164296,48.0,48,5,149372681,149380730,-1,N,1.0,N
ENSG00000162614,48.0,48,1,78354198,78409580,1,Y,1.0,Y
ENSG00000113716,48.0,48,5,149379884,149432386,1,N,1.0,Y
ENSG00000140459,48.0,48,15,74630100,74660081,-1,N,1.0,N
ENSG00000197191,45.0,48,9,140119087,140120763,1,N,0.9375,N
ENSG00000233198,46.0,46,9,140122018,140124090,1,N,1.0,Y
ENSG00000156500,47.0,48,X,133930819,133988640,1,N,0.9791666666666666,Y
ENSG00000083937,48.0,48,3,87276421,87304698,1,Y,1.0,N
ENSG00000124406,48.0,48,4,42410390,42659122,-1,N,1.0,N
ENSG00000104960,48.0,48,19,50353992,50364001,1,N,1.0,Y
ENSG00000130159,48.0,48,19,11616731,11639989,-1,Y,1.0,Y
ENSG00000116062,48.0,48,2,47922669,48037240,1,N,1.0,Y
ENSG00000271605,48.0,48,17,62461569,62464760,1,N,1.0,Y
ENSG00000022976,47.0,48,14,102783714,102809044,1,N,0.9791666666666666,N
ENSG00000188163,46.0,46,9,140138036,140142222,-1,N,1.0,N
ENSG00000197748,43.0,44,10,105889646,105992120,-1,N,0.9772727272727272,N
ENSG00000131044,47.0,48,20,30458505,30532764,1,Y,0.9791666666666666,N
ENSG00000197768,47.0,48,9,140145713,140147934,1,N,0.9791666666666666,Y
ENSG00000110367,48.0,48,11,118620034,118661858,-1,Y,1.0,N
ENSG00000196981,48.0,48,3,122130715,122134882,-1,N,1.0,Y
ENSG00000154889,48.0,48,18,11882621,11909222,-1,Y,1.0,Y
ENSG00000188986,48.0,48,9,140149625,140167998,1,N,1.0,Y
ENSG00000129197,48.0,48,17,5322961,5336196,1,N,1.0,Y
ENSG00000144182,48.0,48,2,99771418,99779620,1,N,1.0,Y
ENSG00000162946,46.0,48,1,231762561,232177018,1,N,0.9583333333333334,N
ENSG00000149100,48.0,48,11,32605344,32627808,1,Y,1.0,Y
ENSG00000198113,47.0,48,9,140172201,140177093,1,N,0.9791666666666666,N
ENSG00000134900,47.0,48,13,103249353,103331521,1,N,0.9791666666666666,N
ENSG00000051596,48.0,48,5,175344876,175461683,-1,Y,1.0,Y
ENSG00000196236,48.0,48,22,41253081,41363838,1,Y,1.0,Y
ENSG00000102910,47.0,48,16,48278207,48397033,1,N,0.9791666666666666,N
ENSG00000162613,48.0,48,1,78409740,78444794,-1,Y,1.0,N
ENSG00000171421,48.0,48,5,1798500,1801480,-1,N,1.0,Y
ENSG00000166432,48.0,48,X,101137262,101187004,-1,N,1.0,Y
ENSG00000187609,48.0,48,9,140201348,140317714,-1,N,1.0,Y
ENSG00000107937,48.0,48,10,1034338,1065876,1,N,1.0,Y
ENSG00000158411,48.0,48,2,99777890,99797521,-1,Y,1.0,Y
ENSG00000111696,48.0,48,12,104164231,104234975,-1,N,1.0,N
ENSG00000151233,47.0,48,12,42475647,42538681,-1,N,0.9791666666666666,N
ENSG00000113721,44.0,48,5,149493400,149535435,-1,N,0.9166666666666666,N
ENSG00000077097,47.0,48,3,25639475,25706398,-1,Y,0.9791666666666666,N
ENSG00000224389,48.0,48,6,31982539,32003195,1,N,1.0,Y
ENSG00000186166,48.0,48,11,118868852,118886501,1,Y,1.0,Y
ENSG00000166816,48.0,48,16,75145758,75150669,-1,Y,1.0,Y
ENSG00000101331,46.0,46,20,30598245,30619984,1,N,1.0,Y
ENSG00000039650,47.0,48,19,50364461,50371166,-1,N,0.9791666666666666,Y
ENSG00000183150,44.0,45,12,12813825,12849141,-1,Y,0.9777777777777776,N
ENSG00000188747,48.0,48,9,140317802,140328858,1,N,1.0,N
ENSG00000100865,48.0,48,14,102808956,102829253,-1,N,1.0,Y
ENSG00000138061,43.0,48,2,38294116,38337044,-1,N,0.8958333333333334,N
ENSG00000184517,48.0,48,16,75182390,75206134,1,N,1.0,Y
ENSG00000108654,48.0,48,17,62495734,62504317,-1,N,1.0,Y
ENSG00000160299,48.0,48,21,47744036,47865682,1,N,1.0,N
ENSG00000103174,48.0,48,16,5074845,5084142,-1,Y,1.0,Y
ENSG00000154957,47.0,48,17,11880756,11900827,-1,Y,0.9791666666666666,Y
ENSG00000163320,48.0,48,3,88101094,88199035,-1,N,1.0,Y
ENSG00000168268,48.0,48,3,52558386,52569070,-1,Y,1.0,Y
ENSG00000103995,48.0,48,15,49005125,49103343,-1,Y,1.0,Y
ENSG00000118181,48.0,48,11,118886422,118889401,-1,N,1.0,Y
ENSG00000115523,47.0,47,2,85912298,85925977,1,N,1.0,Y
ENSG00000111816,46.0,47,6,116252312,116381921,-1,Y,0.9787234042553192,N
ENSG00000130165,45.0,48,19,11661962,11670051,-1,N,0.9375,N
ENSG00000134897,48.0,48,13,103451399,103493885,1,N,1.0,Y
ENSG00000060749,48.0,48,11,32914724,33014862,1,Y,1.0,N
ENSG00000184905,48.0,48,X,101380660,101382683,1,N,1.0,Y
ENSG00000137959,48.0,48,1,79085607,79111830,1,Y,1.0,N
ENSG00000138496,48.0,48,3,122246771,122283424,-1,Y,1.0,Y
ENSG00000184515,48.0,48,X,101408680,101411029,-1,N,1.0,Y
ENSG00000212916,47.0,48,1,232940643,232946092,1,N,0.9791666666666666,Y
ENSG00000116353,48.0,48,1,29519385,29557454,-1,Y,1.0,Y
ENSG00000135778,48.0,48,1,233086351,233119628,1,Y,1.0,Y
ENSG00000198551,48.0,48,19,11670189,11729950,1,N,1.0,Y
ENSG00000145494,47.0,48,5,1801514,1816719,1,N,0.9791666666666666,N
ENSG00000070423,48.0,48,19,647526,663277,-1,N,1.0,Y
ENSG00000134899,48.0,48,13,103497194,103528345,1,Y,1.0,Y
ENSG00000108561,48.0,48,17,5336097,5352150,-1,N,1.0,Y
ENSG00000119787,47.0,48,2,38522022,38604427,-1,Y,0.9791666666666666,N
ENSG00000136731,48.0,48,2,128848774,128953251,1,N,1.0,Y
ENSG00000137965,48.0,48,1,79115481,79129763,1,N,1.0,Y
ENSG00000179021,48.0,48,3,88198893,88217879,1,N,1.0,Y
ENSG00000102575,46.0,48,19,11685475,11689823,-1,N,0.9583333333333334,N
ENSG00000100395,46.0,48,22,41601209,41627275,1,N,0.9583333333333334,N
ENSG00000196655,48.0,48,11,118889142,118896164,1,N,1.0,Y
ENSG00000196663,47.0,48,14,102829300,102968818,1,N,0.9791666666666666,Y
ENSG00000179361,48.0,48,15,74833518,74890472,1,Y,1.0,Y
ENSG00000153774,48.0,48,16,75327596,75467383,-1,N,1.0,Y
ENSG00000182196,45.0,48,12,123464607,123467456,1,N,0.9375,N
ENSG00000106733,48.0,48,9,77675489,77703133,-1,Y,1.0,Y
ENSG00000176148,48.0,48,11,33060963,33127489,1,Y,1.0,Y
ENSG00000178425,46.0,48,6,116422012,116570660,1,Y,0.9583333333333334,N
ENSG00000160305,48.0,48,21,47878812,47989926,1,N,1.0,Y
ENSG00000078018,43.0,48,2,210288782,210598842,1,Y,0.8958333333333334,N
ENSG00000165802,44.0,48,9,140342022,140353786,-1,N,0.9166666666666666,N
ENSG00000139343,48.0,48,12,96252706,96297606,1,Y,1.0,Y
ENSG00000184785,48.0,48,X,134124968,134126501,1,N,1.0,N
ENSG00000212747,48.0,48,X,134154543,134156559,-1,N,1.0,Y
ENSG00000134996,48.0,48,9,77703459,77762181,1,Y,1.0,Y
ENSG00000203950,45.0,48,X,134184962,134186226,-1,N,0.9375,N
ENSG00000135702,46.0,47,16,75562433,75569145,-1,N,0.9787234042553192,N
ENSG00000187189,46.0,48,6,116571151,116575261,-1,N,0.9583333333333334,N
ENSG00000104946,43.0,48,19,50380682,50392005,1,N,0.8958333333333334,N
ENSG00000205423,46.0,48,16,50058321,50070999,1,N,0.9583333333333334,N
ENSG00000174405,48.0,48,13,108859787,108870716,-1,Y,1.0,Y
ENSG00000205084,48.0,48,16,75572015,75590184,-1,Y,1.0,Y
ENSG00000179335,45.0,48,15,74890841,74932057,1,Y,0.9375,N
ENSG00000099864,45.0,48,19,708953,748329,1,N,0.9375,N
ENSG00000134283,48.0,48,12,42632249,42853517,1,N,1.0,N
ENSG00000214140,48.0,48,17,74523668,74549660,1,N,1.0,N
ENSG00000100399,45.0,48,22,41625517,41636938,-1,N,0.9375,N
ENSG00000065457,48.0,48,16,75630879,75657198,-1,Y,1.0,Y
ENSG00000163521,48.0,48,2,220101328,220110200,-1,N,1.0,N
ENSG00000197933,45.0,48,19,11832080,11849824,-1,N,0.9375,N
ENSG00000168275,48.0,48,1,234509202,234519795,1,N,1.0,Y
ENSG00000153446,44.0,48,16,5094123,5116111,-1,Y,0.9166666666666666,N
ENSG00000197044,48.0,48,19,11877815,11894893,1,N,1.0,Y
ENSG00000059588,48.0,48,1,234527059,234614849,-1,N,1.0,N
ENSG00000139344,47.0,48,12,96337071,96362370,1,Y,0.9791666666666666,N
ENSG00000167904,48.0,48,8,56608983,56685966,-1,N,1.0,N
ENSG00000135002,48.0,48,9,79000433,79009433,-1,N,1.0,N
ENSG00000148834,48.0,48,10,105995114,106027217,1,N,1.0,Y
ENSG00000213949,45.0,48,5,52083730,52255040,1,Y,0.9375,N
ENSG00000171295,45.0,48,19,11925099,11946016,1,N,0.9375,N
ENSG00000143575,48.0,48,1,154244987,154248351,1,N,1.0,Y
ENSG00000189241,48.0,48,6,116597741,116601066,-1,N,1.0,Y
ENSG00000065427,44.0,48,16,75661622,75682541,-1,Y,0.9166666666666666,N
ENSG00000188820,48.0,48,6,116782533,116784934,1,N,1.0,Y
ENSG00000108395,44.0,48,17,57059999,57184282,-1,N,0.9166666666666666,N
ENSG00000130653,48.0,48,9,140354404,140444986,-1,N,1.0,Y
ENSG00000155393,48.0,48,16,50099852,50140298,1,N,1.0,Y
ENSG00000100401,44.0,48,22,41641615,41682255,-1,N,0.9166666666666666,N
ENSG00000196712,48.0,48,17,29421945,29709134,1,Y,1.0,Y
ENSG00000151806,48.0,48,4,44680444,44702943,1,Y,1.0,Y
ENSG00000156381,45.0,48,14,102973179,102976136,-1,N,0.9375,N
ENSG00000196411,46.0,48,7,100400187,100425121,-1,Y,0.9583333333333334,N
ENSG00000144214,48.0,48,2,99900701,99921205,-1,N,1.0,Y
ENSG00000171291,47.0,48,19,11959541,11994565,1,N,0.9791666666666666,N
ENSG00000145287,45.0,48,4,84011201,84058228,-1,Y,0.9375,N
ENSG00000001497,45.0,48,X,64732462,64754655,-1,Y,0.9375,N
ENSG00000173200,48.0,48,3,122296449,122357894,1,N,1.0,Y
ENSG00000198429,44.0,48,19,11998599,12025144,1,N,0.9166666666666666,N
ENSG00000101346,46.0,48,20,30795683,30826470,1,N,0.9583333333333334,N
ENSG00000185689,48.0,48,6,4079440,4131185,1,Y,1.0,Y
ENSG00000182154,48.0,48,9,140445651,140447007,1,N,1.0,Y
ENSG00000197054,48.0,48,19,12035890,12091196,1,N,1.0,Y
ENSG00000148399,45.0,48,9,140449356,140473387,-1,N,0.9375,N
ENSG00000070731,48.0,48,17,74559792,74583038,-1,N,1.0,N
ENSG00000060656,43.0,48,1,29563028,29653325,1,Y,0.8958333333333334,N
ENSG00000160307,48.0,48,21,48018875,48025121,-1,N,1.0,N
ENSG00000115514,43.0,48,2,99935445,99957165,-1,N,0.8958333333333334,N
ENSG00000213024,47.0,48,19,50410082,50433020,-1,N,0.9791666666666666,N
ENSG00000178033,46.0,46,6,116832809,116845955,1,N,1.0,N
ENSG00000165724,46.0,48,9,140476531,140484942,-1,N,0.9583333333333334,N
ENSG00000065621,47.0,48,10,106028631,106064703,1,N,0.9791666666666666,N
ENSG00000140025,48.0,48,14,90261013,90421121,-1,N,1.0,Y
ENSG00000204592,48.0,48,6,30457244,30461982,1,N,1.0,N
ENSG00000197070,48.0,48,9,140500106,140509812,1,N,1.0,Y
ENSG00000160310,48.0,48,21,48055079,48085036,1,N,1.0,Y
ENSG00000047056,48.0,48,10,1095478,1178237,1,N,1.0,N
ENSG00000118894,48.0,48,16,5134305,5147809,-1,N,1.0,N
ENSG00000184500,47.0,48,3,93591881,93692910,-1,N,0.9791666666666666,N
ENSG00000135452,48.0,48,12,58131796,58143994,1,Y,1.0,Y
ENSG00000078098,43.0,46,2,163027194,163101661,-1,Y,0.9347826086956522,N
ENSG00000163281,48.0,48,4,44684217,44728612,-1,Y,1.0,Y
ENSG00000109758,45.0,45,4,3443614,3451211,1,N,1.0,N
ENSG00000068654,48.0,48,2,86247339,86333278,-1,Y,1.0,Y
ENSG00000167074,47.0,48,22,41763337,41795330,1,N,0.9791666666666666,N
ENSG00000121281,47.0,48,16,50280048,50352046,1,N,0.9791666666666666,N
ENSG00000182534,48.0,48,17,74668633,74707098,-1,N,1.0,Y
ENSG00000152904,47.0,48,1,235490665,235507847,1,Y,0.9791666666666666,N
ENSG00000213995,48.0,48,13,111267881,111292340,1,N,1.0,Y
ENSG00000140465,45.0,47,15,75011883,75017951,-1,Y,0.9574468085106383,N
ENSG00000085063,48.0,48,11,33719807,33757991,-1,N,1.0,Y
ENSG00000254087,45.0,48,8,56792372,56923940,1,N,0.9375,N
ENSG00000100410,43.0,48,22,41855721,41864729,-1,N,0.8958333333333334,N
ENSG00000198721,48.0,48,6,4115923,4135831,-1,N,1.0,Y
ENSG00000111832,48.0,48,6,116892530,116918838,1,Y,1.0,Y
ENSG00000116957,48.0,48,1,235530675,235612283,1,Y,1.0,Y
ENSG00000169136,48.0,48,19,50431959,50437192,1,N,1.0,Y
ENSG00000197183,47.0,48,20,31030862,31172876,-1,N,0.9791666666666666,Y
ENSG00000141391,48.0,48,18,12407895,12432237,1,N,1.0,Y
ENSG00000173083,48.0,48,4,84213614,84256306,-1,Y,1.0,Y
ENSG00000161640,46.0,46,19,50452242,50464429,-1,N,1.0,N
ENSG00000175414,47.0,48,5,175792471,175828866,1,N,0.9791666666666666,N
ENSG00000146828,48.0,48,7,100424442,100464631,1,Y,1.0,N
ENSG00000134905,48.0,48,13,111293759,111365950,-1,N,1.0,Y
ENSG00000162885,48.0,48,1,235613238,235667781,-1,Y,1.0,N
ENSG00000256269,48.0,48,11,118955576,118964259,1,Y,1.0,Y
ENSG00000186635,45.0,48,11,72396114,72504644,-1,Y,0.9375,N
ENSG00000048162,47.0,48,5,175810949,175815976,-1,N,0.9791666666666666,N
ENSG00000152684,46.0,48,5,52083774,52099880,1,N,0.9583333333333334,N
ENSG00000173193,48.0,48,3,122399465,122449687,1,Y,1.0,Y
ENSG00000143870,46.0,48,2,10923517,10978103,-1,N,0.9583333333333334,N
ENSG00000182628,48.0,48,17,57187312,57232630,-1,N,1.0,Y
ENSG00000126749,48.0,48,12,7072408,7105520,1,N,1.0,Y
ENSG00000111834,48.0,48,6,116937642,116954148,1,N,1.0,Y
ENSG00000197969,48.0,48,9,79792269,80036457,1,N,1.0,N
ENSG00000135298,44.0,45,6,69345259,70099403,1,Y,0.9777777777777776,N
ENSG00000185736,45.0,45,10,1228073,1779670,-1,N,1.0,Y
ENSG00000103111,48.0,48,16,77224732,77236302,1,Y,1.0,Y
ENSG00000134278,46.0,48,18,12446511,12658133,-1,N,0.9583333333333334,N
ENSG00000008988,48.0,48,8,56979854,56987069,-1,N,1.0,Y
ENSG00000163956,48.0,48,4,3508103,3534286,-1,N,1.0,Y
ENSG00000051825,44.0,48,12,123636867,123728561,-1,N,0.9166666666666666,N
ENSG00000042088,47.0,48,14,90421283,90511106,1,N,0.9791666666666666,N
ENSG00000205078,48.0,48,16,77233294,77247112,1,N,1.0,Y
ENSG00000006740,48.0,48,17,12692856,12894960,1,Y,1.0,N
ENSG00000164171,46.0,48,5,52285156,52390609,1,Y,0.9583333333333334,N
ENSG00000149600,48.0,48,20,31290493,31331803,-1,N,1.0,Y
ENSG00000100412,44.0,48,22,41865129,41924993,1,N,0.9166666666666666,N
ENSG00000143669,44.0,48,1,235824341,236046940,-1,N,0.9166666666666666,N
ENSG00000258890,47.0,48,17,62502706,62538579,1,Y,0.9791666666666666,Y
ENSG00000162511,44.0,48,1,31205316,31230667,-1,Y,0.9166666666666666,N
ENSG00000132321,46.0,46,2,237232794,237416185,-1,Y,1.0,N
ENSG00000231852,48.0,48,6,32006042,32009447,1,N,1.0,Y
ENSG00000067365,48.0,48,16,8715540,8740081,1,N,1.0,Y
ENSG00000092036,48.0,48,14,23415437,23426370,-1,N,1.0,Y
ENSG00000105982,48.0,48,7,156432975,156469824,1,Y,1.0,N
ENSG00000072422,47.0,48,10,62629196,62761198,-1,N,0.9791666666666666,Y
ENSG00000111144,45.0,48,12,96394606,96437298,-1,N,0.9375,N
ENSG00000163239,47.0,48,1,154474695,154520623,1,N,0.9791666666666666,N
ENSG00000100413,48.0,48,22,41921808,41940610,-1,Y,1.0,Y
ENSG00000155097,47.0,48,8,104033291,104085279,1,Y,0.9791666666666666,N
ENSG00000075142,46.0,48,7,87834433,87856308,-1,Y,0.9583333333333334,N
ENSG00000068489,43.0,48,17,57232860,57282066,1,N,0.8958333333333334,N
ENSG00000168216,47.0,48,6,70385694,70507003,-1,Y,0.9791666666666666,N
ENSG00000197766,46.0,48,19,859453,863453,1,N,0.9583333333333334,N
ENSG00000088448,43.0,48,13,111530887,111567416,-1,Y,0.8958333333333334,N
ENSG00000105053,46.0,48,19,50479724,50529203,-1,Y,0.9583333333333334,N
ENSG00000136720,44.0,48,2,128994290,129076151,-1,N,0.9166666666666666,N
ENSG00000088305,46.0,48,20,31350191,31397162,1,Y,0.9583333333333334,N
ENSG00000240694,46.0,48,8,26362202,26371608,-1,N,0.9583333333333334,N
ENSG00000180855,48.0,48,19,12540521,12551926,-1,N,1.0,N
ENSG00000167842,48.0,48,17,5389605,5394134,1,N,1.0,Y
ENSG00000140876,48.0,48,16,77756411,77776157,1,N,1.0,Y
ENSG00000196911,48.0,48,6,117002350,117063029,1,N,1.0,Y
ENSG00000128789,46.0,48,18,12658737,12725739,1,N,0.9583333333333334,Y
ENSG00000077585,48.0,48,1,236305832,236385165,1,N,1.0,Y
ENSG00000151093,47.0,48,3,25824408,25836025,1,Y,0.9791666666666666,Y
ENSG00000163319,44.0,48,4,84377085,84390888,1,N,0.9166666666666666,N
ENSG00000172346,48.0,48,22,41956767,41973745,1,N,1.0,Y
ENSG00000222014,43.0,43,2,130737235,130740311,1,N,1.0,N
ENSG00000242852,46.0,48,19,12571998,12624668,-1,N,0.9583333333333334,N
ENSG00000092964,48.0,48,8,26371791,26515694,1,N,1.0,Y
ENSG00000198932,48.0,48,X,101906294,101914011,1,N,1.0,Y
ENSG00000100417,48.0,48,22,41972898,41985894,-1,Y,1.0,Y
ENSG00000175221,48.0,48,19,867962,893218,-1,N,1.0,N
ENSG00000169087,48.0,48,3,122458846,122512671,-1,Y,1.0,N
ENSG00000086619,47.0,48,1,236378855,236445319,-1,Y,0.9791666666666666,N
ENSG00000164930,46.0,48,8,104310661,104345094,1,Y,0.9583333333333334,N
ENSG00000126267,48.0,48,19,36139125,36149763,1,N,1.0,Y
ENSG00000132406,48.0,48,4,4237269,4249950,-1,Y,1.0,Y
ENSG00000111850,48.0,48,6,88032301,88052043,1,N,1.0,Y
ENSG00000091592,48.0,48,17,5402747,5522744,-1,N,1.0,N
ENSG00000101624,48.0,48,18,12661832,12702776,-1,Y,1.0,Y
ENSG00000100418,48.0,48,22,41994032,42017100,-1,Y,1.0,Y
ENSG00000198612,44.0,48,2,237993955,238009109,1,N,0.9166666666666666,N
ENSG00000084444,43.0,48,12,13197218,13295455,1,Y,0.8958333333333334,N
ENSG00000197713,48.0,48,2,210867289,210886300,1,N,1.0,Y
ENSG00000188033,48.0,48,19,12688775,12750912,-1,N,1.0,Y
ENSG00000117133,47.0,48,1,84944942,84963473,1,Y,0.9791666666666666,N
