Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,type,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000111816,15.0,47,6,116252312,116381921,-1,SSD,0.3191489361702128,N
ENSG00000184905,21.0,48,X,101380660,101382683,1,SSD,0.4375,Y
ENSG00000184515,35.0,48,X,101408680,101411029,-1,SSD,0.7291666666666666,Y
ENSG00000116353,19.0,48,1,29519385,29557454,-1,singleton,0.3958333333333333,Y
ENSG00000135778,46.0,48,1,233086351,233119628,1,singleton,0.9583333333333334,Y
ENSG00000108384,29.0,48,17,56769934,56811703,1,SSD,0.6041666666666666,Y
ENSG00000182230,26.0,48,5,175487692,175559261,1,SSD,0.5416666666666666,Y
ENSG00000179021,14.0,48,3,88198893,88217879,1,singleton,0.2916666666666667,Y
ENSG00000102575,17.0,48,19,11685475,11689823,-1,singleton,0.3541666666666667,Y
ENSG00000196655,46.0,48,11,118889142,118896164,1,singleton,0.9583333333333334,Y
ENSG00000153774,26.0,48,16,75327596,75467383,-1,singleton,0.5416666666666666,Y
ENSG00000106733,48.0,48,9,77675489,77703133,-1,ohno,1.0,Y
ENSG00000176148,30.0,48,11,33060963,33127489,1,ohno,0.625,Y
ENSG00000160305,22.0,48,21,47878812,47989926,1,ohno,0.4583333333333333,N
ENSG00000139343,20.0,48,12,96252706,96297606,1,SSD,0.4166666666666667,Y
ENSG00000212747,23.0,48,X,134154543,134156559,-1,SSD,0.4791666666666667,Y
ENSG00000205084,20.0,48,16,75572015,75590184,-1,SSD,0.4166666666666667,Y
ENSG00000134283,19.0,48,12,42632249,42853517,1,singleton,0.3958333333333333,Y
ENSG00000065457,40.0,48,16,75630879,75657198,-1,SSD,0.8333333333333334,Y
ENSG00000163521,19.0,48,2,220101328,220110200,-1,ohno,0.3958333333333333,Y
ENSG00000168275,34.0,48,1,234509202,234519795,1,singleton,0.7083333333333334,Y
ENSG00000139344,31.0,48,12,96337071,96362370,1,singleton,0.6458333333333334,Y
ENSG00000148834,19.0,48,10,105995114,106027217,1,SSD,0.3958333333333333,N
ENSG00000143575,15.0,48,1,154244987,154248351,1,singleton,0.3125,N
ENSG00000189241,16.0,48,6,116597741,116601066,-1,ohno,0.3333333333333333,N
ENSG00000188820,38.0,48,6,116782533,116784934,1,SSD,0.7916666666666666,Y
ENSG00000108395,25.0,48,17,57059999,57184282,-1,singleton,0.5208333333333334,Y
ENSG00000130653,31.0,48,9,140354404,140444986,-1,ohno,0.6458333333333334,Y
ENSG00000155393,48.0,48,16,50099852,50140298,1,singleton,1.0,Y
ENSG00000151806,46.0,48,4,44680444,44702943,1,singleton,0.9583333333333334,Y
ENSG00000144214,29.0,48,2,99900701,99921205,-1,SSD,0.6041666666666666,Y
ENSG00000171291,18.0,48,19,11959541,11994565,1,SSD,0.375,Y
ENSG00000173200,15.0,48,3,122296449,122357894,1,SSD,0.3125,Y
ENSG00000185689,29.0,48,6,4079440,4131185,1,singleton,0.6041666666666666,Y
ENSG00000182154,21.0,48,9,140445651,140447007,1,singleton,0.4375,Y
ENSG00000197054,27.0,48,19,12035890,12091196,1,SSD,0.5625,Y
ENSG00000148399,14.0,48,9,140449356,140473387,-1,singleton,0.2916666666666667,N
ENSG00000070731,22.0,48,17,74559792,74583038,-1,SSD,0.4583333333333333,Y
ENSG00000065621,29.0,48,10,106028631,106064703,1,SSD,0.6041666666666666,Y
ENSG00000204592,14.0,48,6,30457244,30461982,1,SSD,0.2916666666666667,N
ENSG00000197070,17.0,48,9,140500106,140509812,1,SSD,0.3541666666666667,N
ENSG00000160310,19.0,48,21,48055079,48085036,1,SSD,0.3958333333333333,Y
ENSG00000163281,38.0,48,4,44684217,44728612,-1,ohno,0.7916666666666666,Y
ENSG00000068654,40.0,48,2,86247339,86333278,-1,singleton,0.8333333333333334,Y
ENSG00000182534,46.0,48,17,74668633,74707098,-1,singleton,0.9583333333333334,Y
ENSG00000085063,28.0,48,11,33719807,33757991,-1,singleton,0.5833333333333334,Y
ENSG00000254087,15.0,48,8,56792372,56923940,1,ohno,0.3125,N
ENSG00000198721,30.0,48,6,4115923,4135831,-1,SSD,0.625,Y
ENSG00000111832,15.0,48,6,116892530,116918838,1,singleton,0.3125,N
ENSG00000116957,17.0,48,1,235530675,235612283,1,SSD,0.3541666666666667,N
ENSG00000169136,16.0,48,19,50431959,50437192,1,ohno,0.3333333333333333,N
ENSG00000141391,32.0,48,18,12407895,12432237,1,ohno,0.6666666666666666,Y
ENSG00000161640,17.0,46,19,50452242,50464429,-1,SSD,0.3695652173913043,N
ENSG00000134905,31.0,48,13,111293759,111365950,-1,SSD,0.6458333333333334,Y
ENSG00000162885,16.0,48,1,235613238,235667781,-1,ohno,0.3333333333333333,N
ENSG00000256269,39.0,48,11,118955576,118964259,1,singleton,0.8125,Y
ENSG00000173193,30.0,48,3,122399465,122449687,1,ohno,0.625,Y
ENSG00000111834,18.0,48,6,116937642,116954148,1,SSD,0.375,Y
ENSG00000197969,22.0,48,9,79792269,80036457,1,ohno,0.4583333333333333,Y
ENSG00000175920,17.0,47,4,3465033,3503200,1,singleton,0.3617021276595745,N
ENSG00000185736,22.0,45,10,1228073,1779670,-1,ohno,0.4888888888888889,Y
ENSG00000103111,22.0,48,16,77224732,77236302,1,ohno,0.4583333333333333,Y
ENSG00000253320,20.0,48,8,103876528,103990104,1,singleton,0.4166666666666667,Y
ENSG00000008988,20.0,48,8,56979854,56987069,-1,singleton,0.4166666666666667,N
ENSG00000163956,29.0,48,4,3508103,3534286,-1,singleton,0.6041666666666666,Y
ENSG00000205078,45.0,48,16,77233294,77247112,1,SSD,0.9375,Y
ENSG00000244291,42.0,48,7,156431057,156433348,-1,singleton,0.875,Y
ENSG00000140873,14.0,31,16,77281710,77469011,-1,ohno,0.4516129032258064,N
ENSG00000231852,24.0,48,6,32006042,32009447,1,SSD,0.5,N
ENSG00000092036,48.0,48,14,23415437,23426370,-1,SSD,1.0,Y
ENSG00000072422,20.0,48,10,62629196,62761198,-1,ohno,0.4166666666666667,Y
ENSG00000163239,24.0,48,1,154474695,154520623,1,singleton,0.5,Y
ENSG00000100413,21.0,48,22,41921808,41940610,-1,singleton,0.4375,N
ENSG00000180855,18.0,48,19,12540521,12551926,-1,SSD,0.375,N
ENSG00000167842,21.0,48,17,5389605,5394134,1,singleton,0.4375,N
ENSG00000140876,21.0,48,16,77756411,77776157,1,SSD,0.4375,N
ENSG00000077585,17.0,48,1,236305832,236385165,1,ohno,0.3541666666666667,N
ENSG00000172346,16.0,48,22,41956767,41973745,1,ohno,0.3333333333333333,N
ENSG00000222014,27.0,43,2,130737235,130740311,1,ohno,0.627906976744186,Y
ENSG00000242852,16.0,48,19,12571998,12624668,-1,SSD,0.3333333333333333,Y
ENSG00000198932,34.0,48,X,101906294,101914011,1,SSD,0.7083333333333334,Y
ENSG00000100417,15.0,48,22,41972898,41985894,-1,ohno,0.3125,N
ENSG00000086619,23.0,48,1,236378855,236445319,-1,ohno,0.4791666666666667,Y
ENSG00000126267,23.0,48,19,36139125,36149763,1,SSD,0.4791666666666667,Y
ENSG00000132406,25.0,48,4,4237269,4249950,-1,singleton,0.5208333333333334,Y
ENSG00000111850,33.0,48,6,88032301,88052043,1,SSD,0.6875,Y
ENSG00000105668,21.0,42,19,36157715,36169367,1,SSD,0.5,N
ENSG00000013583,14.0,48,12,13127798,13153207,-1,ohno,0.2916666666666667,N
ENSG00000100418,19.0,48,22,41994032,42017100,-1,singleton,0.3958333333333333,N
ENSG00000084444,19.0,48,12,13197218,13295455,1,SSD,0.3958333333333333,Y
ENSG00000186153,27.0,48,16,78133310,79246564,1,SSD,0.5625,Y
ENSG00000183346,39.0,44,10,63422719,63526524,1,singleton,0.8863636363636364,Y
ENSG00000226524,24.0,47,6,88032323,88109459,1,SSD,0.5106382978723404,Y
ENSG00000102606,32.0,48,13,111766906,111958084,1,ohno,0.6666666666666666,Y
ENSG00000203872,27.0,48,6,88054567,88075181,1,singleton,0.5625,Y
ENSG00000152076,23.0,47,2,130896860,130902707,-1,SSD,0.4893617021276596,N
ENSG00000203871,30.0,48,6,88106840,88109467,1,singleton,0.625,Y
ENSG00000011590,26.0,48,19,36195429,36207940,1,SSD,0.5416666666666666,Y
ENSG00000087077,17.0,48,7,100464760,100471076,1,ohno,0.3541666666666667,N
ENSG00000117151,20.0,48,1,85015289,85040163,-1,singleton,0.4166666666666667,Y
ENSG00000133983,32.0,48,14,70791798,70826448,-1,singleton,0.6666666666666666,Y
ENSG00000140474,19.0,48,15,75128457,75135687,-1,SSD,0.3958333333333333,Y
ENSG00000116977,20.0,48,1,236681300,236716281,1,ohno,0.4166666666666667,Y
ENSG00000139168,15.0,48,12,42705880,42719920,-1,singleton,0.3125,N
ENSG00000126246,15.0,48,19,36230058,36233354,-1,singleton,0.3125,N
ENSG00000133169,17.0,48,X,102317579,102319168,-1,SSD,0.3541666666666667,N
ENSG00000164934,15.0,48,8,104426942,104455681,1,singleton,0.3125,N
ENSG00000214530,31.0,48,11,72465774,72504726,-1,singleton,0.6458333333333334,Y
ENSG00000161265,41.0,48,19,36233365,36236346,-1,SSD,0.8541666666666666,Y
ENSG00000157214,35.0,47,7,89796904,89867451,1,SSD,0.7446808510638298,Y
ENSG00000172273,14.0,48,11,118992297,119006752,1,SSD,0.2916666666666667,N
ENSG00000037474,47.0,48,5,6599352,6633404,-1,singleton,0.9791666666666666,Y
ENSG00000170464,26.0,48,5,138744279,138780180,-1,ohno,0.5416666666666666,Y
ENSG00000104774,20.0,48,19,12757325,12777556,-1,SSD,0.4166666666666667,Y
ENSG00000204574,16.0,48,6,30539153,30564956,1,SSD,0.3333333333333333,N
ENSG00000006744,43.0,48,17,12895708,12921504,-1,singleton,0.8958333333333334,Y
ENSG00000164587,17.0,48,5,149822753,149829319,-1,singleton,0.3541666666666667,N
ENSG00000114744,27.0,48,3,149456257,149470286,-1,singleton,0.5625,Y
ENSG00000153898,37.0,46,1,85391268,85462796,-1,ohno,0.8043478260869565,Y
ENSG00000123427,40.0,48,12,58165275,58176324,1,ohno,0.8333333333333334,Y
ENSG00000111328,20.0,48,12,123745528,123756881,-1,ohno,0.4166666666666667,Y
ENSG00000164346,48.0,48,5,74062817,74072737,1,singleton,1.0,Y
ENSG00000065268,48.0,48,19,983174,994569,1,singleton,1.0,Y
ENSG00000215114,20.0,48,8,59323823,59364060,1,ohno,0.4166666666666667,Y
ENSG00000166451,18.0,48,16,81040103,81066719,1,singleton,0.375,N
ENSG00000178802,23.0,48,15,75182346,75191798,1,singleton,0.4791666666666667,Y
ENSG00000132305,31.0,48,2,86371055,86422893,-1,singleton,0.6458333333333334,Y
ENSG00000176809,20.0,48,17,62850430,62915598,-1,SSD,0.4166666666666667,Y
ENSG00000167077,25.0,48,22,42095503,42195460,1,singleton,0.5208333333333334,Y
ENSG00000055732,18.0,46,1,85483765,85514182,-1,ohno,0.39130434782608703,N
ENSG00000182263,24.0,46,2,164449906,164592522,-1,SSD,0.5217391304347826,Y
ENSG00000123297,29.0,48,12,58176372,58201854,1,singleton,0.6041666666666666,Y
ENSG00000184584,15.0,48,5,138855119,138862520,-1,singleton,0.3125,Y
ENSG00000041988,20.0,48,1,6684926,6695646,1,SSD,0.4166666666666667,Y
ENSG00000101639,48.0,48,18,12991361,13125051,1,singleton,1.0,Y
ENSG00000167595,20.0,48,19,36249044,36261930,1,singleton,0.4166666666666667,Y
ENSG00000176155,39.0,48,17,80059336,80170706,-1,singleton,0.8125,Y
ENSG00000102409,17.0,48,X,102470020,102472174,1,SSD,0.3541666666666667,Y
ENSG00000121691,24.0,48,11,34460472,34493609,1,singleton,0.5,Y
ENSG00000144218,14.0,48,2,100162323,100759201,-1,ohno,0.2916666666666667,N
ENSG00000168528,19.0,48,1,31882412,31907525,1,ohno,0.3958333333333333,N
ENSG00000170448,26.0,48,4,47849257,47916653,-1,SSD,0.5416666666666666,Y
ENSG00000116032,32.0,48,19,1000418,1009731,1,SSD,0.6666666666666666,Y
ENSG00000117174,28.0,48,1,86115106,86174116,-1,singleton,0.5833333333333334,Y
ENSG00000182087,15.0,48,19,1009647,1021117,-1,singleton,0.3125,N
ENSG00000165115,19.0,48,9,86451613,86536342,-1,SSD,0.3958333333333333,Y
ENSG00000126217,32.0,48,13,113548692,113754053,1,ohno,0.6666666666666666,Y
ENSG00000140905,17.0,48,16,81115566,81130008,-1,singleton,0.3541666666666667,N
ENSG00000171502,18.0,46,1,86194916,86622626,-1,ohno,0.39130434782608703,N
ENSG00000107959,41.0,48,10,3179920,3215003,-1,singleton,0.8541666666666666,Y
ENSG00000248712,16.0,48,11,119060347,119067479,-1,singleton,0.3333333333333333,N
ENSG00000123992,21.0,48,2,220238268,220264744,-1,singleton,0.4375,Y
ENSG00000129317,16.0,48,12,44122410,44152620,-1,SSD,0.3333333333333333,N
ENSG00000100731,34.0,48,14,71374122,71582099,1,ohno,0.7083333333333334,Y
ENSG00000133134,26.0,48,X,102564274,102565974,-1,SSD,0.5416666666666666,Y
ENSG00000110395,18.0,48,11,119076752,119178859,1,ohno,0.375,N
ENSG00000163293,24.0,47,4,47916159,48042188,1,ohno,0.5106382978723404,Y
ENSG00000126231,28.0,47,13,113812968,113826694,1,SSD,0.5957446808510638,Y
ENSG00000178718,19.0,48,15,75246757,75249805,-1,SSD,0.3958333333333333,Y
ENSG00000105583,16.0,48,19,12778885,12782170,-1,singleton,0.3333333333333333,N
ENSG00000149089,47.0,48,11,34874641,34938046,-1,singleton,0.9791666666666666,Y
ENSG00000163938,21.0,48,3,52715172,52728508,1,ohno,0.4375,N
ENSG00000049245,17.0,48,1,7831329,7841492,1,ohno,0.3541666666666667,Y
ENSG00000198515,37.0,46,4,47937994,48018689,-1,ohno,0.8043478260869565,Y
ENSG00000198794,31.0,48,15,75249560,75313837,1,ohno,0.6458333333333334,Y
ENSG00000100162,17.0,48,22,42334725,42343168,-1,singleton,0.3541666666666667,N
ENSG00000064687,26.0,48,19,1040102,1065571,1,ohno,0.5416666666666666,Y
ENSG00000110435,21.0,48,11,34937376,35042138,1,singleton,0.4375,Y
ENSG00000122417,25.0,48,1,86814344,86862023,-1,ohno,0.5208333333333334,Y
ENSG00000172476,16.0,47,X,102754678,102774417,-1,ohno,0.3404255319148936,N
ENSG00000138621,29.0,48,15,75315896,75409803,1,singleton,0.6041666666666666,Y
ENSG00000105793,32.0,48,7,89964537,90020769,1,SSD,0.6666666666666666,Y
ENSG00000214113,30.0,48,6,5102827,5261172,-1,singleton,0.625,Y
ENSG00000132313,29.0,48,2,86426478,86440917,1,singleton,0.6041666666666666,Y
ENSG00000164465,14.0,48,6,117774980,117891021,1,SSD,0.2916666666666667,N
ENSG00000166669,15.0,48,16,10420291,10577495,1,SSD,0.3125,N
ENSG00000068615,14.0,48,2,86441116,86565206,-1,ohno,0.2916666666666667,N
ENSG00000176125,14.0,48,7,100486346,100487339,-1,SSD,0.2916666666666667,N
ENSG00000213853,24.0,48,16,10622279,10674555,-1,SSD,0.5,Y
ENSG00000196968,20.0,48,10,75532049,75540009,1,SSD,0.4166666666666667,Y
ENSG00000104388,26.0,48,8,61429416,61536186,1,SSD,0.5416666666666666,Y
ENSG00000116288,19.0,48,1,8014351,8045565,1,singleton,0.3958333333333333,Y
ENSG00000054277,15.0,48,1,241753404,241840678,-1,ohno,0.3125,N
ENSG00000203668,16.0,48,1,241792155,241799232,-1,SSD,0.3333333333333333,N
ENSG00000145982,15.0,48,6,5261277,5771813,1,SSD,0.3125,N
ENSG00000087085,16.0,48,7,100487615,100494594,-1,ohno,0.3333333333333333,Y
ENSG00000163214,17.0,48,2,39024871,39103075,-1,SSD,0.3541666666666667,Y
ENSG00000183066,26.0,47,22,42394729,42454460,1,ohno,0.5531914893617021,Y
ENSG00000183291,15.0,48,1,87328132,87380107,-1,singleton,0.3125,N
ENSG00000204954,16.0,48,12,104343980,104359486,-1,singleton,0.3333333333333333,N
ENSG00000198951,33.0,48,22,42454358,42466846,-1,ohno,0.6875,Y
ENSG00000164258,17.0,48,5,52856463,52979168,1,singleton,0.3541666666666667,N
ENSG00000140365,25.0,48,15,75628232,75634268,1,singleton,0.5208333333333334,Y
ENSG00000103479,44.0,48,16,53467889,53525561,1,ohno,0.9166666666666666,Y
ENSG00000197943,15.0,48,16,81772702,81991899,1,ohno,0.3125,N
ENSG00000166896,47.0,48,12,58335324,58351052,1,singleton,0.9791666666666666,Y
ENSG00000213676,25.0,48,6,32065953,32096030,-1,ohno,0.5208333333333334,Y
ENSG00000153060,15.0,42,16,10721358,10788802,-1,ohno,0.35714285714285715,N
ENSG00000183172,44.0,48,22,42475695,42480288,1,singleton,0.9166666666666666,Y
ENSG00000111364,40.0,48,12,124086624,124105488,1,singleton,0.8333333333333334,Y
ENSG00000100804,16.0,48,14,23485752,23504439,-1,ohno,0.3333333333333333,N
ENSG00000184983,43.0,48,22,42481529,42486959,-1,singleton,0.8958333333333334,Y
ENSG00000075413,14.0,48,14,103851729,103970168,1,ohno,0.2916666666666667,Y
ENSG00000166971,15.0,48,16,53524952,53538323,-1,singleton,0.3125,N
ENSG00000099817,33.0,48,19,1086594,1095598,-1,singleton,0.6875,Y
ENSG00000100197,45.0,48,22,42522501,42526908,-1,SSD,0.9375,Y
ENSG00000139835,25.0,48,13,113978505,114018446,-1,SSD,0.5208333333333334,Y
ENSG00000114904,18.0,48,3,52744800,52804965,-1,SSD,0.375,Y
ENSG00000169507,18.0,47,2,165752696,165812035,-1,SSD,0.3829787234042553,N
ENSG00000120915,37.0,48,8,27348296,27403081,1,SSD,0.7708333333333334,Y
ENSG00000223510,16.0,16,17,14138990,14140179,-1,SSD,1.0,Y
ENSG00000150403,20.0,48,13,114145310,114204542,1,singleton,0.4166666666666667,N
ENSG00000167468,21.0,48,19,1103936,1106787,1,SSD,0.4375,Y
ENSG00000137944,41.0,48,1,89401456,89458636,-1,ohno,0.8541666666666666,Y
ENSG00000111880,22.0,48,6,89319985,89673348,-1,SSD,0.4583333333333333,Y
ENSG00000135052,14.0,48,9,88641061,88715088,-1,SSD,0.2916666666666667,N
ENSG00000135698,27.0,48,16,82181403,82203831,-1,singleton,0.5625,Y
ENSG00000175582,15.0,48,11,73386683,73472182,-1,ohno,0.3125,N
ENSG00000072832,18.0,48,4,5749811,5894785,-1,ohno,0.375,Y
ENSG00000172301,15.0,48,17,30178883,30186356,-1,singleton,0.3125,N
ENSG00000054282,25.0,48,1,243419320,243663394,1,singleton,0.5208333333333334,Y
ENSG00000117226,48.0,48,1,89472349,89488577,-1,SSD,1.0,Y
ENSG00000198920,24.0,48,17,6481468,6544247,-1,singleton,0.5,Y
ENSG00000140400,47.0,48,15,75648133,75660971,-1,singleton,0.9791666666666666,Y
ENSG00000021826,21.0,48,2,211342406,211543831,1,SSD,0.4375,Y
ENSG00000189306,37.0,48,22,42905974,42915808,-1,singleton,0.7708333333333334,Y
ENSG00000204653,17.0,46,19,51014857,51017947,-1,singleton,0.3695652173913043,Y
ENSG00000231861,21.0,38,3,98216448,98217496,1,SSD,0.5526315789473685,Y
ENSG00000183569,32.0,48,22,42949623,42970388,1,singleton,0.6666666666666666,Y
ENSG00000185989,17.0,48,13,114747194,114898086,-1,ohno,0.3541666666666667,N
ENSG00000213023,16.0,41,19,51124564,51171651,-1,ohno,0.3902439024390244,Y
ENSG00000175643,40.0,48,16,11343476,11445619,1,singleton,0.8333333333333334,Y
ENSG00000175581,28.0,48,11,73498361,73576178,1,singleton,0.5833333333333334,Y
ENSG00000144895,41.0,48,3,150264465,150302029,1,singleton,0.8541666666666666,Y
ENSG00000213512,21.0,32,1,89597434,89641723,-1,SSD,0.65625,Y
ENSG00000111879,14.0,48,6,119280928,119470552,-1,ohno,0.2916666666666667,N
ENSG00000182993,31.0,48,12,14956506,15059520,1,singleton,0.6458333333333334,Y
ENSG00000130177,33.0,48,13,115000362,115038198,1,singleton,0.6875,Y
ENSG00000175166,21.0,48,3,184016497,184026842,1,singleton,0.4375,Y
ENSG00000112799,15.0,47,6,6588341,6655216,1,singleton,0.3191489361702128,Y
ENSG00000175575,38.0,48,11,73587744,73638790,1,singleton,0.7916666666666666,Y
ENSG00000197147,22.0,48,1,89990395,90063423,1,SSD,0.4583333333333333,Y
ENSG00000134324,31.0,48,2,11817721,11967535,1,ohno,0.6458333333333334,Y
ENSG00000169062,30.0,48,13,115047059,115071283,1,ohno,0.625,Y
ENSG00000197043,18.0,48,5,150480273,150537443,-1,ohno,0.375,N
ENSG00000163354,14.0,48,1,154990996,155006257,-1,SSD,0.2916666666666667,Y
ENSG00000184232,22.0,48,11,120081475,120101041,1,singleton,0.4583333333333333,Y
ENSG00000125409,25.0,48,17,15207128,15244958,-1,ohno,0.5208333333333334,Y
ENSG00000136270,28.0,48,7,45139699,45151646,-1,SSD,0.5833333333333334,Y
ENSG00000137709,25.0,34,11,120107349,120190653,1,ohno,0.7352941176470589,Y
ENSG00000148700,18.0,48,10,111756126,111895323,1,ohno,0.375,Y
ENSG00000130054,15.0,45,X,68725084,68752351,1,SSD,0.3333333333333333,Y
ENSG00000272195,46.0,48,1,245132652,245134390,-1,singleton,0.9583333333333334,Y
ENSG00000139055,22.0,48,12,15066969,15092016,-1,SSD,0.4583333333333333,Y
ENSG00000124275,22.0,48,5,7851299,7906138,1,SSD,0.4583333333333333,N
ENSG00000203666,48.0,48,1,245133007,245290466,1,SSD,1.0,Y
ENSG00000167747,22.0,48,19,51300961,51308186,-1,singleton,0.4583333333333333,Y
ENSG00000129675,16.0,48,X,135747706,135864247,-1,ohno,0.3333333333333333,Y
ENSG00000113068,21.0,48,5,139624624,139682706,-1,singleton,0.4375,Y
ENSG00000175567,18.0,48,11,73685712,73694352,-1,ohno,0.375,N
ENSG00000239704,40.0,48,17,15339332,15406922,-1,singleton,0.8333333333333334,Y
ENSG00000154079,14.0,48,6,71276620,71299272,1,singleton,0.2916666666666667,N
ENSG00000181031,35.0,48,17,62293,236045,-1,singleton,0.7291666666666666,Y
ENSG00000115561,22.0,48,2,86730554,86948245,-1,SSD,0.4583333333333333,Y
ENSG00000136710,14.0,48,2,131095814,131099922,-1,singleton,0.2916666666666667,N
ENSG00000152669,18.0,45,5,54526980,54529508,-1,SSD,0.4,N
ENSG00000175106,16.0,48,17,15341205,15466909,-1,ohno,0.3333333333333333,N
ENSG00000049239,24.0,48,1,9294834,9331396,1,SSD,0.5,Y
ENSG00000168778,37.0,48,12,124155660,124192948,1,singleton,0.7708333333333334,Y
ENSG00000165568,18.0,48,10,4828821,4890254,1,SSD,0.375,N
ENSG00000105607,35.0,48,19,13001840,13025021,1,SSD,0.7291666666666666,Y
ENSG00000111886,24.0,48,6,89966927,90025018,-1,SSD,0.5,Y
ENSG00000100243,19.0,48,22,43013846,43045574,-1,ohno,0.3958333333333333,N
ENSG00000165502,44.0,48,14,50085237,50087403,-1,SSD,0.9166666666666666,Y
ENSG00000169371,27.0,48,15,75890424,75918810,-1,singleton,0.5625,Y
ENSG00000147419,25.0,48,8,27590835,27630170,-1,singleton,0.5208333333333334,Y
ENSG00000162669,32.0,45,1,91726323,91870426,-1,singleton,0.7111111111111111,Y
ENSG00000106367,14.0,48,7,100797678,100804877,1,ohno,0.2916666666666667,N
ENSG00000143653,22.0,48,1,246887349,246931439,1,singleton,0.4583333333333333,N
ENSG00000189050,17.0,48,17,58029601,58042122,-1,ohno,0.3541666666666667,N
ENSG00000112309,16.0,48,6,71566382,71666741,-1,ohno,0.3333333333333333,Y
ENSG00000123975,19.0,48,9,91926113,91931618,1,ohno,0.3958333333333333,Y
ENSG00000187118,27.0,48,3,28283075,28366633,1,singleton,0.5625,Y
ENSG00000185344,17.0,48,12,124196865,124246302,1,ohno,0.3541666666666667,Y
ENSG00000177483,33.0,48,2,238707032,238751451,1,singleton,0.6875,Y
ENSG00000013288,29.0,48,4,6576902,6625089,1,SSD,0.6041666666666666,Y
ENSG00000198848,33.0,48,16,55836763,55867249,-1,ohno,0.6875,Y
ENSG00000103168,46.0,48,16,84211458,84220669,-1,singleton,0.9583333333333334,Y
ENSG00000097046,29.0,48,1,91966408,91991321,1,singleton,0.6041666666666666,Y
ENSG00000120500,24.0,29,X,69488155,69501690,1,ohno,0.8275862068965517,Y
ENSG00000213347,33.0,48,5,176728462,176739758,-1,ohno,0.6875,Y
ENSG00000109180,20.0,48,4,48807229,48863834,1,SSD,0.4166666666666667,Y
ENSG00000197157,15.0,48,7,127292234,127732661,1,singleton,0.3125,Y
ENSG00000135747,23.0,48,1,247108849,247242113,-1,SSD,0.4791666666666667,Y
ENSG00000196743,22.0,48,5,150591711,150650001,1,singleton,0.4583333333333333,Y
ENSG00000068097,30.0,48,17,58120555,58156292,-1,singleton,0.625,Y
ENSG00000101460,30.0,48,20,33134658,33148149,1,ohno,0.625,Y
ENSG00000187134,26.0,48,10,4934796,5025475,1,SSD,0.5416666666666666,Y
ENSG00000188295,30.0,48,1,247263264,247267674,-1,SSD,0.625,Y
ENSG00000221953,26.0,46,1,247273462,247275719,-1,singleton,0.5652173913043478,Y
ENSG00000196418,47.0,48,1,247285277,247335318,-1,SSD,0.9791666666666666,Y
ENSG00000158427,20.0,46,X,103173479,103229570,1,SSD,0.43478260869565216,Y
ENSG00000128274,18.0,48,22,43088127,43117304,-1,SSD,0.375,N
