Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,pLI,haplo,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000183161,48.0,48,11,22644079,22647387,-1,0.00381453403362032,N,1.0,Y
ENSG00000116198,48.0,48,1,3728645,3773778,-1,2.6308180686721607e-08,N,1.0,Y
ENSG00000196584,48.0,48,7,152341864,152373250,-1,4.23850679023585e-06,N,1.0,Y
ENSG00000129562,48.0,48,14,23033805,23058175,-1,0.27649672564752803,N,1.0,Y
ENSG00000115816,48.0,48,2,37428755,37458856,-1,1.78414032435548e-05,N,1.0,Y
ENSG00000174226,43.0,43,8,101585116,101675643,-1,1.95703250355648e-10,N,1.0,N
ENSG00000134874,47.0,47,13,96230457,96296957,-1,3.3270569252706407e-12,N,1.0,N
ENSG00000148935,47.0,48,11,22647188,22834601,1,0.0262897655046356,N,0.9791666666666666,N
ENSG00000217930,48.0,48,16,4381550,4405608,-1,0.14401154359833898,N,1.0,Y
ENSG00000136514,47.0,48,3,187086120,187089864,1,0.0108456456084385,N,0.9791666666666666,Y
ENSG00000204344,48.0,48,6,31938868,31950598,1,0.00461708135223375,N,1.0,Y
ENSG00000005469,47.0,48,7,86974997,87029111,1,6.7490162375596995e-21,N,0.9791666666666666,N
ENSG00000167840,48.0,48,17,5008836,5026411,-1,0.00043539771729390897,N,1.0,Y
ENSG00000152726,48.0,48,10,47894023,47949412,1,0.896400747509227,N,1.0,Y
ENSG00000154277,48.0,48,4,41258430,41270472,1,0.972670211212399,Y,1.0,Y
ENSG00000139629,47.0,48,12,51745031,51786651,-1,1.65843390047223e-06,N,0.9791666666666666,N
ENSG00000249242,48.0,48,4,83404323,83483510,-1,0.0113392514005819,N,1.0,N
ENSG00000196873,48.0,48,9,70856397,70914929,1,0.35891697487104496,N,1.0,N
ENSG00000102580,48.0,48,13,96329393,96447243,1,0.951080561997675,Y,1.0,Y
ENSG00000126464,48.0,48,19,50094900,50129696,1,0.9999695768836759,Y,1.0,Y
ENSG00000089327,44.0,48,19,35645633,35660786,1,0.4641752783341829,N,0.9166666666666666,N
ENSG00000227124,48.0,48,3,75758794,75834734,-1,0.33220545912661703,N,1.0,Y
ENSG00000161888,48.0,48,19,11242196,11266484,-1,0.00627554442927794,N,1.0,Y
ENSG00000119888,46.0,48,2,47572297,47614740,1,7.500094474170551e-07,N,0.9583333333333334,N
ENSG00000213246,48.0,48,17,56422539,56430454,-1,0.338447260034668,N,1.0,Y
ENSG00000115649,47.0,48,2,220036619,220042828,-1,1.63494195830923e-05,N,0.9791666666666666,N
ENSG00000198168,48.0,48,11,22835345,22851845,-1,0.0114316242536358,N,1.0,Y
ENSG00000072163,48.0,48,2,128395956,128439360,-1,1.13990016377388e-05,N,1.0,Y
ENSG00000100321,47.0,48,22,39745930,39781593,1,0.581490268493249,N,0.9791666666666666,N
ENSG00000164654,48.0,48,7,7606503,7648560,1,0.0014356690710051099,N,1.0,Y
ENSG00000143774,48.0,48,1,228327663,228336685,1,0.00010002003507703399,N,1.0,N
ENSG00000122952,48.0,48,10,58116989,58121036,-1,1.33038568640096e-08,N,1.0,Y
ENSG00000122882,48.0,48,10,74889913,74928813,-1,1.1493439039002801e-09,N,1.0,Y
ENSG00000147316,48.0,48,8,6264113,6501144,1,5.16507030687178e-18,N,1.0,Y
ENSG00000144891,45.0,46,3,148415571,148460795,1,0.00727625074022701,N,0.9782608695652174,N
ENSG00000102595,48.0,48,13,96453834,96705736,-1,1.01866409514518e-21,N,1.0,Y
ENSG00000109063,48.0,48,17,10531843,10560626,-1,3.5957959722813795e-13,N,1.0,Y
ENSG00000197256,48.0,48,19,11274943,11308467,-1,0.981511998562845,Y,1.0,Y
ENSG00000145741,48.0,48,5,72794233,72801460,1,0.9043715396331021,Y,1.0,Y
ENSG00000122515,48.0,48,7,44788180,44809477,1,0.999620382312933,Y,1.0,N
ENSG00000169598,48.0,48,1,3773845,3801993,1,5.086180710639221e-05,N,1.0,Y
ENSG00000187922,47.0,47,9,139632619,139637808,-1,0.00212801263084344,N,1.0,N
ENSG00000005471,45.0,47,7,87031013,87109751,-1,0.000203043316816073,N,0.9574468085106383,N
ENSG00000240771,48.0,48,12,58003963,58013162,1,5.176067077044381e-06,N,1.0,Y
ENSG00000167272,48.0,48,12,121016567,121019201,-1,1.28002317887135e-05,N,1.0,Y
ENSG00000118557,45.0,47,16,72146056,72210777,-1,4.0629265766586204e-25,N,0.9574468085106383,N
ENSG00000128268,44.0,48,22,39853349,39888199,1,0.460179519269915,N,0.9166666666666666,N
ENSG00000100994,48.0,48,20,25228705,25278650,1,4.764852434149779e-07,N,1.0,N
ENSG00000267206,45.0,46,9,139638463,139642980,-1,2.55253161126526e-05,N,0.9782608695652174,Y
ENSG00000154330,47.0,48,9,70943224,71145977,1,0.961611244474183,Y,0.9791666666666666,N
ENSG00000185262,48.0,48,17,74261283,74267375,1,0.262586852012457,N,1.0,N
ENSG00000173638,45.0,48,21,46913486,46964325,-1,0.0123881003346845,N,0.9375,N
ENSG00000071243,48.0,48,7,120590803,120617270,1,0.9936029551269001,Y,1.0,Y
ENSG00000256223,48.0,48,12,133707161,133736051,1,0.000431500551933787,N,1.0,Y
ENSG00000129646,48.0,48,17,74270130,74303761,-1,1.2193518072080799e-18,N,1.0,Y
ENSG00000145284,47.0,48,4,83550692,83720010,-1,0.0050170857407118,N,0.9791666666666666,N
ENSG00000165621,44.0,44,13,97637973,97646984,-1,0.000863935505500482,N,1.0,N
ENSG00000071894,48.0,48,8,145618444,145634753,-1,0.0011044541536769,N,1.0,Y
ENSG00000205363,48.0,48,15,74032141,74045088,-1,0.24469148180163197,N,1.0,Y
ENSG00000197568,48.0,48,1,70820488,70851022,1,0.00618097014298229,N,1.0,Y
ENSG00000060138,46.0,48,12,10851683,10875911,-1,0.00662806716120506,N,0.9583333333333334,N
ENSG00000206418,47.0,48,18,8609443,8639379,1,0.718356946973086,N,0.9791666666666666,Y
ENSG00000244187,48.0,48,9,139685807,139687709,1,0.0991119722986669,N,1.0,Y
ENSG00000128272,48.0,48,22,39915700,39918691,1,0.41146843024637697,N,1.0,Y
ENSG00000155463,48.0,48,14,23235731,23241007,1,5.96038677388776e-09,N,1.0,Y
ENSG00000168300,47.0,48,8,52730140,52811735,-1,2.55691827695449e-06,N,0.9791666666666666,N
ENSG00000145088,48.0,48,3,121554030,121605373,1,0.0006807577570362572,N,1.0,Y
ENSG00000174705,44.0,48,5,171752185,171881527,-1,0.0185367927997724,N,0.9166666666666666,N
ENSG00000108375,47.0,47,17,56429861,56494956,-1,0.324237751943356,N,1.0,Y
ENSG00000213213,43.0,48,9,139690802,139702193,1,0.000582460692550357,N,0.8958333333333334,N
ENSG00000126456,48.0,48,19,50162826,50169132,-1,0.00321741798317075,N,1.0,Y
ENSG00000169683,48.0,48,17,79981178,79989027,1,3.1506860909144e-06,N,1.0,Y
ENSG00000162913,46.0,46,1,228391207,228401365,-1,0.097680709474626,N,1.0,Y
ENSG00000059573,43.0,48,10,97365696,97416463,-1,0.855933081745869,N,0.8958333333333334,N
ENSG00000129204,48.0,48,17,5019733,5078329,1,1.76208067122363e-18,N,1.0,Y
ENSG00000163406,44.0,48,3,121612936,121662949,1,1.50274634978985e-10,N,0.9166666666666666,N
ENSG00000183570,48.0,48,21,47063608,47362368,1,0.980315404815837,Y,1.0,Y
ENSG00000171763,48.0,48,15,45694529,45713617,1,4.798512983920421e-11,N,1.0,Y
ENSG00000130158,48.0,48,19,11309971,11373157,-1,2.83089712599404e-19,N,1.0,Y
ENSG00000125249,47.0,48,13,98086476,98121382,1,0.71733965665019,N,0.9791666666666666,N
ENSG00000164331,48.0,48,5,72848160,72861511,-1,0.0035050375875932,N,1.0,Y
ENSG00000165060,48.0,48,9,71650175,71715094,1,0.8177537725231201,N,1.0,Y
ENSG00000145882,48.0,48,5,148737570,148749216,1,1.26712222774021e-05,N,1.0,N
ENSG00000100997,48.0,48,20,25275379,25371619,-1,1.9829557050519693e-06,N,1.0,N
ENSG00000106399,48.0,48,7,7676149,7758238,-1,7.56338766676384e-05,N,1.0,Y
ENSG00000178342,43.0,48,18,77623668,77660184,1,0.005831619697030671,N,0.8958333333333334,N
ENSG00000168899,48.0,48,2,85811531,85820535,1,0.0516197457018348,N,1.0,Y
ENSG00000122490,48.0,48,18,77662420,77711664,-1,0.000252469088329691,N,1.0,N
ENSG00000081320,43.0,48,2,196998290,197041227,-1,0.0898257461867161,N,0.8958333333333334,N
ENSG00000196262,48.0,48,7,44836279,44864163,1,0.8080494953428761,N,1.0,Y
ENSG00000146830,48.0,48,7,100277130,100287071,-1,0.978704811680111,Y,1.0,Y
ENSG00000066379,48.0,48,6,30026676,30032686,1,0.144862729781844,N,1.0,Y
ENSG00000118058,45.0,48,11,118307205,118397539,1,1.0,Y,0.9375,Y
ENSG00000143578,48.0,48,1,153940010,153946839,1,8.06202744664506e-05,N,1.0,Y
ENSG00000108587,48.0,48,17,28804380,28854610,1,0.450937720669574,N,1.0,Y
ENSG00000144401,45.0,48,2,208445355,208490652,-1,0.0521776538764983,N,0.9375,N
ENSG00000090612,48.0,48,12,133707570,133783698,1,1.6165126525536704e-09,N,1.0,Y
ENSG00000173535,48.0,48,8,22941868,22974950,1,1.3187116894574599e-07,N,1.0,Y
ENSG00000067221,48.0,48,15,74275547,74286963,-1,5.52734629268276e-05,N,1.0,Y
ENSG00000113719,47.0,48,5,172261278,172379688,1,0.714836766400926,N,0.9791666666666666,N
ENSG00000073584,48.0,48,17,38781214,38804760,-1,0.9981880650187208,Y,1.0,N
ENSG00000161542,48.0,48,17,74305567,74380602,-1,1.9694174251285e-10,N,1.0,Y
ENSG00000107960,48.0,48,10,105642300,105677963,-1,1.32529699599379e-05,N,1.0,Y
ENSG00000141759,48.0,48,18,77732867,77793949,-1,0.0015467366643775301,N,1.0,Y
ENSG00000104689,46.0,48,8,23047965,23082639,-1,3.934098847357621e-13,N,0.9583333333333334,N
ENSG00000135502,47.0,47,12,58013310,58019934,1,1.1650028658874199e-09,N,1.0,Y
ENSG00000206549,47.0,47,3,46753605,46854064,-1,2.6207074843568106e-05,N,1.0,Y
ENSG00000103423,46.0,48,16,4475806,4506776,1,0.3856771260961,N,0.9583333333333334,N
ENSG00000188086,46.0,46,3,46783582,46854048,-1,8.776646238754409e-05,N,1.0,Y
ENSG00000147457,47.0,48,8,23101150,23119512,1,0.980739996928141,Y,0.9791666666666666,N
ENSG00000172260,43.0,46,1,71861623,72748417,-1,0.9513493949773579,Y,0.9347826086956522,N
ENSG00000198912,48.0,48,1,3805689,3816857,-1,0.0187425021060312,N,1.0,Y
ENSG00000117748,48.0,48,1,28218035,28241257,-1,0.888461678653319,N,1.0,Y
ENSG00000196436,48.0,48,16,74411776,74425978,1,0.00027793232809077004,N,1.0,Y
ENSG00000144230,47.0,47,2,128403439,128410213,1,1.0655937863652801e-05,N,1.0,Y
ENSG00000164338,48.0,48,5,72861268,72877794,1,0.9858355030720821,Y,1.0,Y
ENSG00000142156,48.0,48,21,47401651,47424964,1,0.999994534766207,Y,1.0,N
ENSG00000111215,48.0,48,12,10977559,11324212,-1,1.03390158107127e-05,N,1.0,Y
ENSG00000131697,48.0,48,1,5922871,6052533,-1,1.2937435287618301e-17,N,1.0,Y
ENSG00000254685,48.0,48,1,74663896,74699770,1,5.97096312971038e-08,N,1.0,Y
ENSG00000153406,48.0,48,16,4511681,4545764,-1,0.000731170681969894,N,1.0,Y
ENSG00000138688,48.0,48,4,123073488,123283913,1,3.91297690789911e-08,N,1.0,Y
ENSG00000101546,48.0,48,18,77794358,77806397,1,0.00035806801361227403,N,1.0,N
ENSG00000110917,47.0,48,12,121124672,121139667,1,0.47092063831778297,N,0.9791666666666666,N
ENSG00000168884,48.0,48,4,2743375,2758103,-1,2.97330525116274e-06,N,1.0,Y
ENSG00000135324,48.0,48,6,84743475,84800600,1,0.00034873923097843997,N,1.0,N
ENSG00000160801,47.0,48,3,46919236,46945287,1,0.742389488872585,N,0.9791666666666666,N
ENSG00000101745,44.0,48,18,9136226,9285983,1,0.9999852437347908,Y,0.9166666666666666,N
ENSG00000090863,45.0,48,16,74485856,74641012,-1,0.997711423693009,Y,0.9375,N
ENSG00000168890,43.0,48,2,85825671,85830319,-1,0.14571408369721806,N,0.8958333333333334,Y
ENSG00000139990,45.0,48,14,69517598,69619867,-1,0.9999689323311248,Y,0.9375,N
ENSG00000152767,43.0,48,13,98794816,99102027,1,0.0452630742628719,N,0.8958333333333334,N
ENSG00000183513,47.0,48,2,99215773,99224978,-1,0.239646156062635,N,0.9791666666666666,N
ENSG00000184925,47.0,47,9,139844003,139849949,1,0.00153203676033422,N,1.0,Y
ENSG00000037241,44.0,48,5,172385732,172396774,1,0.492260269694433,N,0.9166666666666666,N
ENSG00000121318,46.0,46,12,10977916,10978957,-1,0.4285659505572661,N,1.0,N
ENSG00000128791,48.0,48,18,9334765,9402418,1,0.890252416255217,N,1.0,Y
ENSG00000137767,44.0,48,15,45923346,45983492,1,1.09952685912782e-05,N,0.9166666666666666,N
ENSG00000122971,45.0,48,12,121163538,121177811,1,0.000162910285908926,N,0.9375,N
ENSG00000163754,44.0,48,3,148709128,148745419,1,6.90635734321028e-07,N,0.9166666666666666,N
ENSG00000116783,48.0,48,1,74663947,75010112,1,1.80292277016875e-38,N,1.0,Y
ENSG00000165072,47.0,48,9,72658497,72841886,1,0.00417147485342542,N,0.9791666666666666,N
ENSG00000212127,48.0,48,12,11090005,11324172,-1,0.00105542818770112,N,1.0,Y
ENSG00000161204,48.0,48,3,183903811,183911800,1,0.00402616582072083,N,1.0,Y
ENSG00000183401,44.0,48,19,11455360,11465620,1,9.213037823262941e-05,N,0.9166666666666666,N
ENSG00000101004,48.0,48,20,25433341,25566153,-1,3.96830789193205e-33,N,1.0,N
ENSG00000136286,44.0,48,7,45002261,45018697,-1,7.64108904488102e-07,N,0.9166666666666666,N
ENSG00000104626,46.0,48,8,8859657,8974256,1,0.000454685197816091,N,0.9583333333333334,N
ENSG00000151917,46.0,46,6,56819773,56892140,1,0.13514627289126502,N,1.0,Y
ENSG00000255837,48.0,48,12,11149094,11150474,-1,0.00447601535837195,N,1.0,Y
ENSG00000256436,47.0,47,12,11182986,11184006,-1,2.54372259099135e-05,N,1.0,N
ENSG00000214402,47.0,47,9,139876356,139880862,1,0.00301595115191131,N,1.0,Y
ENSG00000089486,48.0,48,16,4560676,4588829,-1,0.734505012174229,N,1.0,N
ENSG00000157837,48.0,48,12,121200313,121342174,-1,0.907785634336426,Y,1.0,N
ENSG00000119977,48.0,48,10,97423158,97453900,-1,6.439756159996178e-08,N,1.0,Y
ENSG00000183111,45.0,48,5,148931510,149014531,1,1.0824004648585401e-13,N,0.9375,N
ENSG00000170191,46.0,48,20,25593571,25604811,-1,0.0265416473766969,N,0.9583333333333334,N
ENSG00000142173,48.0,48,21,47518011,47552763,1,0.00213375739441823,N,1.0,N
ENSG00000133028,48.0,48,17,10583654,10601692,-1,0.5076288243207461,N,1.0,N
ENSG00000130684,48.0,48,20,25654851,25677477,-1,2.29239140713378e-09,N,1.0,Y
ENSG00000148943,48.0,48,11,27516123,27528320,-1,0.0300652295135779,N,1.0,Y
ENSG00000158156,48.0,48,1,28285973,28294607,1,1.4312353516426401e-05,N,1.0,Y
ENSG00000129636,47.0,48,16,47188298,47498060,-1,0.9620239934562452,Y,0.9791666666666666,Y
ENSG00000204618,48.0,48,6,30038043,30043664,-1,0.00666120713219206,N,1.0,N
ENSG00000155465,44.0,48,14,23242431,23299029,-1,0.00209119496896398,N,0.9166666666666666,N
ENSG00000149531,48.0,48,20,29611857,29634010,1,0.000302147160400711,N,1.0,Y
ENSG00000203778,47.0,48,6,112408802,112423993,1,0.549545407306745,N,0.9791666666666666,N
ENSG00000187790,47.0,48,14,45605143,45670093,1,6.244861718402889e-12,N,0.9791666666666666,Y
ENSG00000187824,48.0,48,17,10602332,10633633,-1,2.01921640889706e-06,N,1.0,N
ENSG00000147804,48.0,48,8,145635126,145642279,-1,0.00573736084471825,N,1.0,Y
ENSG00000116791,48.0,48,1,75171170,75199092,-1,1.14334039127866e-14,N,1.0,Y
ENSG00000169738,48.0,48,17,79993012,79995608,-1,3.4654486198981395e-05,N,1.0,N
ENSG00000158161,48.0,48,1,28296855,28415207,-1,0.995035731060423,Y,1.0,Y
ENSG00000105520,46.0,48,19,11466062,11476374,1,0.9900159038727621,Y,0.9583333333333334,N
ENSG00000012124,48.0,48,19,35810164,35838258,1,0.0308498751154716,N,1.0,N
ENSG00000154429,46.0,48,1,229456758,229479041,-1,0.11178307102521,N,0.9583333333333334,N
ENSG00000154845,48.0,48,18,9546789,9615238,-1,0.9985577518333209,Y,1.0,N
ENSG00000213551,48.0,48,10,74943120,75008620,-1,0.547006457229025,N,1.0,Y
ENSG00000010322,48.0,48,3,52489134,52527087,1,0.8171013893442829,N,1.0,Y
ENSG00000162623,48.0,48,1,75198836,75232362,1,0.4318719598458621,N,1.0,N
ENSG00000102858,48.0,48,16,4666494,4740975,1,0.450177891211047,N,1.0,Y
ENSG00000160799,48.0,48,3,46963216,47023500,-1,0.774130719749877,N,1.0,Y
ENSG00000080823,48.0,48,14,102690837,102771537,-1,5.96438032193124e-17,N,1.0,N
ENSG00000168116,48.0,48,6,56911347,56920023,1,1.77777131304971e-06,N,1.0,Y
ENSG00000189043,47.0,48,7,10971578,10979883,-1,0.480021717091325,N,0.9791666666666666,N
ENSG00000108064,46.0,48,10,60144782,60158981,1,0.775627181230517,N,0.9583333333333334,N
ENSG00000176390,48.0,48,17,29096406,29151794,-1,0.975928566236353,Y,1.0,Y
ENSG00000182247,48.0,48,3,23244511,23633284,1,0.924393312463155,Y,1.0,N
ENSG00000134013,43.0,48,8,23154702,23282841,-1,2.99731375478488e-07,N,0.8958333333333334,N
ENSG00000160948,48.0,48,8,145649000,145653931,-1,0.11597487422419801,N,1.0,Y
ENSG00000169169,48.0,48,19,50194155,50216988,1,0.0002846277169503,N,1.0,Y
ENSG00000122870,43.0,46,10,60272900,60591195,1,0.5713030264748371,N,0.9347826086956522,N
ENSG00000069248,47.0,48,1,229577045,229644103,-1,0.0662324196154904,N,0.9791666666666666,N
ENSG00000168411,48.0,48,16,74655292,74700779,-1,0.525273498714844,N,1.0,Y
ENSG00000112769,47.0,48,6,112429963,112576141,-1,9.75012432919925e-09,N,0.9791666666666666,N
ENSG00000172590,47.0,48,14,23299088,23304246,1,0.000108205112146637,N,0.9791666666666666,N
ENSG00000118096,48.0,48,11,118415243,118443685,-1,0.9508707551081128,Y,1.0,Y
ENSG00000197217,48.0,48,8,23243296,23315208,-1,2.06793054504749e-11,N,1.0,Y
ENSG00000137968,45.0,46,1,75667816,76076801,-1,0.0342286898388776,N,0.9782608695652174,N
ENSG00000095002,48.0,48,2,47630108,47789450,1,0.8677256307098541,N,1.0,N
ENSG00000168404,47.0,48,16,74705753,74734858,-1,7.47865621818672e-14,N,0.9791666666666666,N
ENSG00000160282,48.0,48,21,47556176,47575481,-1,4.30129998812761e-08,N,1.0,Y
ENSG00000071794,48.0,48,3,148747914,148804341,-1,6.80799092701924e-20,N,1.0,N
ENSG00000106443,48.0,48,7,11013499,11209250,1,0.206539239599482,N,1.0,Y
ENSG00000196937,48.0,48,7,120988905,121036418,-1,0.00108107460535983,N,1.0,N
ENSG00000160796,48.0,48,3,47021173,47051193,1,0.8625330622139509,N,1.0,Y
ENSG00000151883,48.0,48,5,49961733,50142356,1,0.119242934394393,N,1.0,Y
ENSG00000168883,48.0,48,2,85829979,85876403,1,0.0316077960336367,N,1.0,Y
ENSG00000130770,44.0,48,1,28562620,28573417,1,0.0593535041039216,N,0.9166666666666666,N
ENSG00000160949,48.0,48,8,145654165,145669827,-1,6.06324987077416e-05,N,1.0,Y
ENSG00000108622,47.0,48,17,62079954,62097994,-1,0.0232669387159647,N,0.9791666666666666,N
ENSG00000168461,47.0,48,18,9708162,9862548,1,0.0540334843531379,N,0.9791666666666666,N
ENSG00000168096,48.0,48,16,4746513,4784379,-1,0.0123556103986193,N,1.0,Y
ENSG00000169519,48.0,48,11,28129795,28355054,1,0.000155430996855608,N,1.0,N
ENSG00000182180,48.0,48,10,75006510,75012451,-1,0.0827659032788113,N,1.0,Y
ENSG00000187266,45.0,48,19,11488236,11495018,-1,0.058450671852552004,N,0.9375,N
ENSG00000160284,48.0,48,21,47581062,47604390,-1,3.7832949017704894e-06,N,1.0,Y
ENSG00000180549,47.0,47,9,139924626,139927462,-1,0.9053916115644772,Y,1.0,Y
ENSG00000135318,44.0,48,6,86159809,86205500,1,2.33633611917161e-06,N,0.9166666666666666,N
ENSG00000113734,48.0,48,5,172571445,172591390,1,0.00143692768334693,N,1.0,Y
ENSG00000100354,48.0,48,22,40440821,40731812,1,0.9999998027507132,Y,1.0,Y
ENSG00000176208,48.0,48,17,29158988,29222887,1,0.999999945408971,Y,1.0,Y
ENSG00000107281,47.0,48,9,139933922,139940655,-1,0.703401664363711,N,0.9791666666666666,Y
ENSG00000152219,48.0,48,11,30344598,30359774,1,0.15169747814714402,N,1.0,Y
ENSG00000101558,48.0,48,18,9913999,9960018,1,0.123795283054545,N,1.0,N
ENSG00000117054,48.0,48,1,76190036,76253260,1,8.444765034759769e-10,N,1.0,Y
ENSG00000204138,48.0,48,1,28696114,28826881,1,0.00427377620221426,N,1.0,Y
ENSG00000139722,46.0,48,12,123349882,123380991,-1,0.6768096372823199,N,0.9583333333333334,N
ENSG00000205517,48.0,48,19,11495017,11530018,-1,4.3637893927370785e-21,N,1.0,Y
ENSG00000136280,48.0,48,7,45039074,45116068,1,0.48308835095308506,N,1.0,N
ENSG00000239900,46.0,48,22,40742507,40786467,1,0.00021257530966451298,N,0.9583333333333334,N
ENSG00000103199,48.0,48,16,4798240,4817625,-1,0.000679411301142229,N,1.0,Y
ENSG00000197355,48.0,48,9,139971953,139978991,1,0.00112977007873698,N,1.0,N
ENSG00000085982,48.0,48,2,234384166,234475428,-1,1.74474759846129e-14,N,1.0,Y
ENSG00000160285,48.0,48,21,47608055,47648738,-1,0.000604838176127229,N,1.0,Y
ENSG00000135775,47.0,48,1,230778235,230829728,1,0.00016756498557596102,N,0.9791666666666666,N
ENSG00000167034,44.0,48,8,23536206,23540440,-1,0.0008843408721800551,N,0.9166666666666666,N
ENSG00000126467,47.0,48,19,50243010,50266587,-1,0.980813772290248,Y,0.9791666666666666,N
ENSG00000005108,45.0,46,7,11409984,11871824,-1,0.9992807486926252,Y,0.9782608695652174,N
ENSG00000010327,47.0,48,3,52529354,52558511,1,2.79798765369336e-25,N,0.9791666666666666,Y
ENSG00000129534,48.0,48,14,45672393,45722743,-1,2.3000916264824e-05,N,1.0,N
ENSG00000135506,48.0,48,12,58087738,58115340,1,1.13151214875817e-07,N,1.0,Y
ENSG00000177239,48.0,48,9,139981379,140003635,1,2.62916999838095e-06,N,1.0,Y
ENSG00000137955,47.0,48,1,76251879,76260764,1,0.4494690616722241,N,0.9791666666666666,N
ENSG00000135744,44.0,48,1,230838269,230850043,-1,1.5742948793642095e-09,N,0.9166666666666666,N
ENSG00000150967,47.0,48,12,123405498,123466196,-1,0.0029011075591039697,N,0.9791666666666666,Y
ENSG00000115825,48.0,48,2,37477645,37551951,-1,0.00807565614889671,N,1.0,Y
ENSG00000100359,47.0,48,22,40766595,40806293,1,1.0060127115480498e-06,N,0.9791666666666666,N
ENSG00000156042,48.0,48,10,75013517,75118617,-1,1.7516102160510902e-05,N,1.0,Y
ENSG00000138185,44.0,48,10,97471536,97637023,1,0.5193939994130891,N,0.9166666666666666,N
ENSG00000196961,48.0,48,19,50270225,50310370,1,0.9998472799621999,Y,1.0,N
ENSG00000165609,47.0,48,10,12207324,12238143,-1,0.0094606868155339,N,0.9791666666666666,N
ENSG00000141934,48.0,48,19,281040,291393,-1,0.002860744724080961,N,1.0,N
ENSG00000135773,43.0,43,1,230883130,230937749,1,1.73327533297539e-11,N,1.0,N
ENSG00000120725,48.0,48,5,138282409,138629246,-1,0.000933875133307504,N,1.0,N
ENSG00000042980,47.0,48,8,24151553,24216531,1,1.96799528021972e-17,N,0.9791666666666666,N
ENSG00000047249,44.0,48,8,54628117,54756118,-1,3.85908994314964e-05,N,0.9166666666666666,N
ENSG00000134265,48.0,48,18,10525902,10552758,1,0.0861319351364347,N,1.0,Y
ENSG00000105556,47.0,48,19,305575,344798,-1,0.9772628628887721,Y,0.9791666666666666,N
ENSG00000164924,48.0,48,8,101928753,101965616,-1,0.8171700050560141,N,1.0,Y
ENSG00000176978,48.0,48,9,140004994,140009629,-1,2.02498204002921e-15,N,1.0,Y
ENSG00000161929,48.0,48,17,5112256,5138155,-1,0.0125753435020966,N,1.0,Y
ENSG00000057468,47.0,47,1,76262567,76378923,1,3.6994716527544e-15,N,1.0,Y
ENSG00000214106,48.0,48,7,154720208,154741618,1,0.0916808795062666,N,1.0,Y
ENSG00000170946,48.0,48,11,31391387,31453396,1,7.24727295119377e-07,N,1.0,N
ENSG00000110203,44.0,44,11,71825915,71850936,1,0.0108674399648362,N,1.0,Y
ENSG00000125246,48.0,48,13,100258919,100549387,1,8.32420361913943e-06,N,1.0,Y
ENSG00000135951,48.0,48,2,99613724,99771427,-1,0.8943526240535659,N,1.0,Y
ENSG00000029725,47.0,48,17,5185558,5289129,1,0.982815073240194,Y,0.9791666666666666,N
ENSG00000070018,48.0,48,12,12268959,12419946,-1,0.999978329943341,Y,1.0,N
ENSG00000115020,48.0,48,2,209130991,209223475,1,0.9798027488843299,Y,1.0,N
