Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSBTAG00000024245	ENSBTAG00000040177	ENSBTAG00000024245	ENSBTAG00000040177	0.00586695511969789	4.14234310645793e-06	2	Vertebrata	protein_coding
ENSBTAG00000015047	ENSBTAG00000048275	ENSBTAG00000015047	ENSBTAG00000048275	4.58475525073824e-08	0.000278944580973191	2	Vertebrata	protein_coding
ENSBTAG00000018169	ENSBTAG00000015910	ITGB4	ITGB1	0.0103468039449619	5.77152030429106e-07	2	Vertebrata	protein_coding
ENSBTAG00000044046	ENSBTAG00000001865	SGCD	SGCG	0.0146038542062254	3.2871617273086e-16	2	Vertebrata	protein_coding
ENSBTAG00000017969	ENSBTAG00000019390	CA4	CA12	0.00101257291165383	5.32664445296847e-07	2	Vertebrata	protein_coding
ENSBTAG00000005476	ENSBTAG00000001344	METTL21A	ENSBTAG00000001344	0.00863625777985343	0.0291570980831891	3	Vertebrata	protein_coding
ENSBTAG00000014735	ENSBTAG00000004313	HOXA13	HOXD13	1.07299315164548e-15	1.52915080896879e-35	2	Vertebrata	protein_coding
ENSBTAG00000002171	ENSBTAG00000018218	FAM135A	ENSBTAG00000018218	1.41879655517675e-08	8.88885328274447e-25	4	Vertebrata	protein_coding
ENSBTAG00000018267	ENSBTAG00000021009	TRIM54	TRIM55	0.00498113380809885	1.89194635548885e-13	3	Vertebrata	protein_coding
ENSBTAG00000004553	ENSBTAG00000011424	TPM4	TPM2	2.08268944821864e-06	1.95111165810456e-23	4	Vertebrata	protein_coding
ENSBTAG00000000535	ENSBTAG00000003759	PCNXL2	PCNXL3	1.10254395661769e-05	3.71345173370159e-14	3	Vertebrata	protein_coding
ENSBTAG00000022529	ENSBTAG00000045772	ENSBTAG00000022529	ENSBTAG00000045772	2.713543752598e-07	3.77612075936007e-22	3	Vertebrata	protein_coding
ENSBTAG00000006567	ENSBTAG00000005052	VIPR1	GLP2R	0.0352344636167898	0.0233596291133841	1	Vertebrata	protein_coding
ENSBTAG00000021815	ENSBTAG00000015541	STARD13	DLC1	6.73135099659873e-11	3.00943679739514e-19	4	Vertebrata	protein_coding
ENSBTAG00000011579	ENSBTAG00000033699	CHRM1	CHRM4	0.0117757449529642	0.011006187531444	4	Vertebrata	protein_coding
ENSBTAG00000012074	ENSBTAG00000007783	MYB	MYBL2	4.46631370518492e-05	6.15956352601147e-16	3	Vertebrata	protein_coding
ENSBTAG00000014068	ENSBTAG00000013113	ENSBTAG00000014068	VDAC1	0.000152441789228888	2.42857349652744e-10	2	Vertebrata	protein_coding
ENSBTAG00000018245	ENSBTAG00000012516	SLC1A3	SLC1A7	7.55160953484971e-08	7.88510612143311e-20	3	Vertebrata	protein_coding
ENSBTAG00000021508	ENSBTAG00000018071	LMOD3	TMOD4	0.00793159143142443	0.000138602696022638	2	Vertebrata	protein_coding
ENSBTAG00000018294	ENSBTAG00000007455	DNASE1L3	DNASE1L1	0.0155290638708687	2.36573610704743e-13	2	Vertebrata	protein_coding
ENSBTAG00000046085	ENSBTAG00000003818	ENSBTAG00000046085	PGC	5.31319092910135e-05	0.000765167489060637	2	Vertebrata	protein_coding
ENSBTAG00000003920	ENSBTAG00000011439	TGM1	EPB42	0.0142475298783056	0.00746893542691945	1	Vertebrata	protein_coding
ENSBTAG00000012808	ENSBTAG00000016204	MASP2	C1RL	0.00237611320114057	2.66758638416768e-08	3	Vertebrata	protein_coding
ENSBTAG00000008056	ENSBTAG00000007258	GAD2	GAD1	3.87554179951827e-09	2.74228379130727e-29	4	Vertebrata	protein_coding
ENSBTAG00000013848	ENSBTAG00000038141	ADGRD1	ADGRG1	0.0296141400153469	0.000321584772485536	2	Chordata	protein_coding
ENSBTAG00000011817	ENSBTAG00000010251	GABRA2	GABRG2	1.58257400341451e-14	2.78963338862819e-36	4	Vertebrata	protein_coding
ENSBTAG00000029880	ENSBTAG00000029912	bta-let-7e	ENSBTAG00000029912	0.00370566282634179	0.244955477137172	2	Vertebrata	miRNA
ENSBTAG00000004259	ENSBTAG00000008336	HPCAL1	HPCA	0.00149668640258967	1.49406883411202e-22	4	Vertebrata	protein_coding
ENSBTAG00000019587	ENSBTAG00000021176	PI15	CRISPLD2	6.84895786323645e-14	1.03922411388667e-24	2	Vertebrata	protein_coding
ENSBTAG00000033326	ENSBTAG00000039426	DPEP1	DPEP2	4.17407022271859e-05	0.104317633582072	3	Vertebrata	protein_coding
ENSBTAG00000007352	ENSBTAG00000005424	KCNC4	KCNC1	0.000267802387312545	4.20334721174565e-27	2	Vertebrata	protein_coding
ENSBTAG00000013016	ENSBTAG00000020645	GNAI3	GNAI2	0.00852383812029039	7.84937391015586e-15	2	Vertebrata	protein_coding
ENSBTAG00000015874	ENSBTAG00000006615	CASP3	CASP7	5.95262675236644e-08	6.68678970293413e-16	3	Vertebrata	protein_coding
ENSBTAG00000004040	ENSBTAG00000026181	UGT2A3	UGT1A1	1.64645709593158e-08	1.28579251908874e-05	3	Vertebrata	protein_coding
ENSBTAG00000013523	ENSBTAG00000014405	OSBPL7	OSBPL6	4.33513585062225e-07	4.87120099505445e-34	3	Vertebrata	protein_coding
ENSBTAG00000011189	ENSBTAG00000017716	TJAP1	BEGAIN	1.09879241013621e-29	6.83966115067599e-27	4	Vertebrata	protein_coding
ENSBTAG00000029788	ENSBTAG00000029970	bta-mir-196a-2	bta-mir-196b	0.031311264989681	7.5297410542166e-18	1	Vertebrata	miRNA
ENSBTAG00000015926	ENSBTAG00000045887	ABLIM2	DMTN	0.00142067208103146	6.32056711003507e-05	2	Vertebrata	protein_coding
ENSBTAG00000012600	ENSBTAG00000008911	GTF3A	ENSBTAG00000008911	0.000216789896096953	1.24553179057703e-07	2	Vertebrata	protein_coding
ENSBTAG00000009143	ENSBTAG00000004712	MC5R	MC3R	0.00244898537901623	1.14171573032537e-29	1	Vertebrata	protein_coding
ENSBTAG00000017443	ENSBTAG00000007798	ENSBTAG00000017443	DGAT2L6	0.00499066765743291	1.07741681041242e-10	2	Vertebrata	protein_coding
ENSBTAG00000006159	ENSBTAG00000000008	KCNJ3	KCNJ1	0.000618944970448219	6.66930728791596e-05	2	Vertebrata	protein_coding
ENSBTAG00000013492	ENSBTAG00000002917	PRKAG3	PRKAG2	1.56025659045382e-07	3.59387478385988e-31	4	Vertebrata	protein_coding
ENSBTAG00000026102	ENSBTAG00000003818	ENSBTAG00000026102	PGC	4.05687647951238e-05	0.000378983254846679	2	Vertebrata	protein_coding
ENSBTAG00000018577	ENSBTAG00000009364	SLC7A1	ENSBTAG00000009364	1.59290706359469e-05	2.42612076618786e-37	3	Vertebrata	protein_coding
ENSBTAG00000039530	ENSBTAG00000002717	NEFM	INA	0.00200475037566506	1.184440868948e-20	2	Vertebrata	protein_coding
ENSBTAG00000009076	ENSBTAG00000021128	ADD2	ADD1	0.000267692554868135	2.53336270958202e-15	1	Vertebrata	protein_coding
ENSBTAG00000017529	ENSBTAG00000020418	CA8	CA5B	0.00279582737012167	9.69232235234019e-20	1	Vertebrata	protein_coding
ENSBTAG00000018473	ENSBTAG00000020895	MARCO	ENSBTAG00000020895	6.90765688258185e-05	0.000990645824403629	3	Vertebrata	protein_coding
ENSBTAG00000007167	ENSBTAG00000021948	ZMYM5	ENSBTAG00000021948	0.0131659268960415	4.99453675212478e-06	2	Vertebrata	protein_coding
ENSBTAG00000012166	ENSBTAG00000016505	TMC3	TMC7	0.0255279746876839	0.031605350317943	2	Vertebrata	protein_coding
ENSBTAG00000003528	ENSBTAG00000012305	ENSBTAG00000003528	ADGRL2	0.000123549689730407	2.34550816504614e-19	2	Vertebrata	protein_coding
ENSBTAG00000005757	ENSBTAG00000017755	FUS	EWSR1	0.000666274641813804	2.71801270133485e-05	2	Vertebrata	protein_coding
ENSBTAG00000002772	ENSBTAG00000015017	GAL3ST3	GAL3ST4	0.0226835262729031	0.146457236285278	2	Vertebrata	protein_coding
ENSBTAG00000046085	ENSBTAG00000034841	ENSBTAG00000046085	ENSBTAG00000034841	0.00020460390446021	0.00688896815798316	2	Vertebrata	protein_coding
ENSBTAG00000021921	ENSBTAG00000000755	STRBP	ZFR2	0.00195352707052896	3.16223655043251e-11	3	Vertebrata	protein_coding
ENSBTAG00000018778	ENSBTAG00000002097	TMC1	TMC5	0.00168876614225186	0.00384544053620415	2	Vertebrata	protein_coding
ENSBTAG00000013472	ENSBTAG00000021466	COL1A2	COL3A1	3.96057596359549e-05	7.32627182861097e-26	2	Vertebrata	protein_coding
ENSBTAG00000015022	ENSBTAG00000015280	KIF2A	KIF2C	0.000795466867119844	1.14766015100584e-14	1	Vertebrata	protein_coding
ENSBTAG00000010849	ENSBTAG00000011734	ANKRD23	ANKRD1	0.00494701174204103	2.36284479020434e-05	3	Vertebrata	protein_coding
ENSBTAG00000003320	ENSBTAG00000019732	GLRA4	GLRA3	1.0706022089202e-12	7.49595825721319e-15	3	Vertebrata	protein_coding
ENSBTAG00000016456	ENSBTAG00000009736	CDC42BPB	CDC42BPG	0.0124880130618391	0.000102553014002907	4	Vertebrata	protein_coding
ENSBTAG00000003700	ENSBTAG00000023007	SLC5A10	ENSBTAG00000023007	8.7584681707272e-08	4.50920319162953e-11	5	Vertebrata	protein_coding
ENSBTAG00000017679	ENSBTAG00000013958	PAK7	PAK4	4.17631880985382e-10	2.44011688000523e-06	3	Vertebrata	protein_coding
ENSBTAG00000004066	ENSBTAG00000005753	PARP8	PARP6	1.15429668234386e-05	6.42044230111459e-19	1	Vertebrata	protein_coding
ENSBTAG00000018873	ENSBTAG00000043978	TTPAL	CLVS1	0.0198851074914356	2.70107267879712e-42	1	Vertebrata	protein_coding
ENSBTAG00000020701	ENSBTAG00000001818	MEF2C	MEF2B	1.17443129836184e-11	1.90835865223643e-23	3	Vertebrata	protein_coding
ENSBTAG00000018979	ENSBTAG00000011155	PUM1	PUM2	1.64575350695754e-06	2.80108007306531e-30	2	Vertebrata	protein_coding
ENSBTAG00000025908	ENSBTAG00000047385	ENSBTAG00000025908	ENSBTAG00000047385	0.0370841393636797	0.0501847121298248	2	Vertebrata	protein_coding
ENSBTAG00000009495	ENSBTAG00000000088	BCAM	ALCAM	0.0379463325577704	0.00118767874841788	2	Vertebrata	protein_coding
ENSBTAG00000009438	ENSBTAG00000005313	EPHA5	EPHB3	6.21676428715429e-06	3.92243647343859e-07	2	Vertebrata	protein_coding
ENSBTAG00000018893	ENSBTAG00000001754	AHCYL1	AHCYL2	7.73788239929104e-09	2.86433182590408e-32	4	Vertebrata	protein_coding
ENSBTAG00000011736	ENSBTAG00000007666	IGF2BP1	IGF2BP2	3.71689203660229e-08	1.08324326165312e-13	3	Vertebrata	protein_coding
ENSBTAG00000000924	ENSBTAG00000016030	HOXC12	HOXD10	0.0204305123534341	5.16938517803134e-35	1	Vertebrata	protein_coding
ENSBTAG00000019272	ENSBTAG00000020040	LPCAT2	LPCAT4	0.00158663200900533	1.33078627251594e-06	2	Vertebrata	protein_coding
ENSBTAG00000005847	ENSBTAG00000008403	ROCK2	ROCK1	1.1722861601332e-06	3.76443306822315e-14	2	Vertebrata	protein_coding
ENSBTAG00000043987	ENSBTAG00000015487	ENSBTAG00000043987	KDM4B	0.00324734976952437	9.11961158528786e-22	2	Vertebrata	protein_coding
ENSBTAG00000047493	ENSBTAG00000046889	ENSBTAG00000047493	ENSBTAG00000046889	0.00331509697125229	0.0196208554192934	3	Vertebrata	protein_coding
ENSBTAG00000033699	ENSBTAG00000037985	CHRM4	CHRM5	0.000123989000641026	0.0605663913493494	5	Vertebrata	protein_coding
ENSBTAG00000047419	ENSBTAG00000034841	ENSBTAG00000047419	ENSBTAG00000034841	0.000201933952591376	0.0068973752310643	2	Vertebrata	protein_coding
ENSBTAG00000002329	ENSBTAG00000003185	ASAP2	ASAP1	2.05179881314088e-13	7.50662237879487e-26	3	Vertebrata	protein_coding
ENSBTAG00000007666	ENSBTAG00000019406	IGF2BP2	IGF2BP3	4.96143130197846e-08	4.74925310938069e-18	4	Vertebrata	protein_coding
ENSBTAG00000017493	ENSBTAG00000021687	JADE1	JADE2	5.23354215358443e-12	9.3438599040339e-26	4	Vertebrata	protein_coding
ENSBTAG00000009355	ENSBTAG00000011144	SNAP91	ENSBTAG00000011144	4.49102227697491e-05	7.60234119520944e-05	4	Vertebrata	protein_coding
ENSBTAG00000038275	ENSBTAG00000013489	CYP27C1	CYP27A1	0.000290257972490617	7.47995923926568e-05	2	Vertebrata	protein_coding
ENSBTAG00000011904	ENSBTAG00000020933	HCFC1	HCFC2	6.31987342473973e-12	1.13255106498444e-19	5	Vertebrata	protein_coding
ENSBTAG00000014421	ENSBTAG00000009975	PBX2	PBX4	1.35008298865843e-05	0.00395247886048169	5	Vertebrata	protein_coding
ENSBTAG00000035768	ENSBTAG00000012444	ENSBTAG00000035768	ADAM12	0.0405897516171819	6.48831981978715e-05	4	Vertebrata	protein_coding
ENSBTAG00000016624	ENSBTAG00000010791	ENSBTAG00000016624	HTR3A	4.36180447329131e-06	2.66093456338679e-08	2	Vertebrata	protein_coding
ENSBTAG00000032567	ENSBTAG00000019373	C1QL4	CAPRIN2	0.0291065693559764	2.66131994686886e-11	1	Vertebrata	protein_coding
ENSBTAG00000014898	ENSBTAG00000032288	HK3	GCK	3.90554750232719e-10	2.85322591907018e-12	5	Vertebrata	protein_coding
ENSBTAG00000014680	ENSBTAG00000014790	ZBTB49	ZBTB2	0.0471424497149324	0.00755285232497632	1	Vertebrata	protein_coding
ENSBTAG00000046391	ENSBTAG00000014974	GRAMD2	GRAMD3	0.00102844406317908	2.79923612772431e-23	2	Vertebrata	protein_coding
ENSBTAG00000018941	ENSBTAG00000011458	CPXM2	CPXM1	3.05241463783632e-07	2.12087772727318e-11	3	Vertebrata	protein_coding
ENSBTAG00000013642	ENSBTAG00000039310	SLC22A6	SLC22A13	0.0383680949604107	0.107869407978061	1	Vertebrata	protein_coding
ENSBTAG00000015377	ENSBTAG00000010030	EPHB1	EPHA4	7.60429671012759e-06	4.4190459112712e-11	4	Vertebrata	protein_coding
ENSBTAG00000003855	ENSBTAG00000008696	FAM120C	FAM120A	1.77511807888919e-08	2.57235077941049e-19	3	Vertebrata	protein_coding
ENSBTAG00000011050	ENSBTAG00000021205	PLPP6	PLPP7	0.000330663427851167	6.3074869492735e-24	4	Vertebrata	protein_coding
ENSBTAG00000007427	ENSBTAG00000017024	PPRC1	PPARGC1A	0.000706054965615741	5.47378292011213e-28	2	Vertebrata	protein_coding
ENSBTAG00000003200	ENSBTAG00000012219	ENSBTAG00000003200	CSPG4	0.000441935825050074	1.24206092989511e-17	2	Vertebrata	protein_coding
ENSBTAG00000030775	ENSBTAG00000020757	PCBP3	ENSBTAG00000020757	3.15092680213504e-05	9.43090021542418e-13	4	Vertebrata	protein_coding
ENSBTAG00000008842	ENSBTAG00000023002	JPH1	JPH2	7.84765532254111e-11	1.21262383132065e-50	4	Vertebrata	protein_coding
ENSBTAG00000004962	ENSBTAG00000047339	BCORL1	BCOR	0.00365865192670962	4.21383550808252e-26	2	Vertebrata	protein_coding
ENSBTAG00000025621	ENSBTAG00000021580	ENSBTAG00000025621	HNRNPA3	1.05016410163595e-07	5.25382447507567e-22	4	Vertebrata	protein_coding
ENSBTAG00000013002	ENSBTAG00000017837	GABRQ	GABRB1	0.00567492615345002	0.0462835343065796	5	Vertebrata	protein_coding
ENSBTAG00000013533	ENSBTAG00000001753	CLIC1	ENSBTAG00000001753	0.00591659578120108	0.000400200487916492	4	Vertebrata	protein_coding
ENSBTAG00000014953	ENSBTAG00000010085	ENSBTAG00000014953	SLC7A2	7.60154717141691e-05	2.71786477606304e-16	3	Vertebrata	protein_coding
ENSBTAG00000006882	ENSBTAG00000000897	IQGAP3	IQGAP2	5.43923882879518e-05	3.04224851860801e-14	3	Vertebrata	protein_coding
ENSBTAG00000004362	ENSBTAG00000001207	SERPINC1	SERPINB8	1.74134867100383e-07	1.38330224146863e-05	1	Vertebrata	protein_coding
ENSBTAG00000016950	ENSBTAG00000020817	B3GAT3	B3GAT2	1.34971876094955e-07	0.00142821686634835	4	Vertebrata	protein_coding
ENSBTAG00000045835	ENSBTAG00000009634	HOXB5	HOXC5	9.55182871151057e-18	1.18443463449804e-23	2	Vertebrata	protein_coding
ENSBTAG00000006304	ENSBTAG00000034841	ENSBTAG00000006304	ENSBTAG00000034841	0.000202294179148643	0.00681383621600302	2	Vertebrata	protein_coding
ENSBTAG00000018707	ENSBTAG00000012818	LDB3	PDLIM5	3.6681275810748e-07	6.03305768965912e-28	3	Vertebrata	protein_coding
ENSBTAG00000009182	ENSBTAG00000012284	CLCN1	CLCN2	1.08330639474902e-06	5.96348248653592e-12	4	Vertebrata	protein_coding
ENSBTAG00000017717	ENSBTAG00000016524	RALYL	RALY	0.0191639040872818	7.41674632398546e-34	1	Vertebrata	protein_coding
ENSBTAG00000039599	ENSBTAG00000003304	HOXB4	HOXC4	9.83892513799857e-23	2.84946474581239e-16	5	Vertebrata	protein_coding
ENSBTAG00000005390	ENSBTAG00000025311	GMFG	GMFB	1.02190986461879e-07	1.98918146661448e-14	4	Vertebrata	protein_coding
ENSBTAG00000020003	ENSBTAG00000020161	KLHL14	KLHL22	0.0248681197936955	0.0700644832086694	1	Vertebrata	protein_coding
ENSBTAG00000047892	ENSBTAG00000034841	ENSBTAG00000047892	ENSBTAG00000034841	0.000203822043965477	0.00684513787873299	2	Vertebrata	protein_coding
ENSBTAG00000014138	ENSBTAG00000016557	MTM1	MTMR2	1.80552242929491e-07	3.28431563389847e-22	4	Vertebrata	protein_coding
ENSBTAG00000038415	ENSBTAG00000009959	SLC6A12	ENSBTAG00000009959	0.00331347445429537	2.52837191114814e-15	1	Vertebrata	protein_coding
ENSBTAG00000007415	ENSBTAG00000046544	SLC7A8	SLC7A10	2.98069568212536e-05	1.02237248932605e-07	3	Vertebrata	protein_coding
ENSBTAG00000012002	ENSBTAG00000014555	BCAR1	CASS4	1.33521296396668e-07	9.81004635275376e-21	3	Vertebrata	protein_coding
ENSBTAG00000009042	ENSBTAG00000002037	ATXN7L2	ATXN7L1	0.000322301196083355	5.37017466654363e-19	1	Vertebrata	protein_coding
ENSBTAG00000017808	ENSBTAG00000012834	ARSJ	ARSI	2.47915079150436e-06	1.57304909517315e-32	4	Vertebrata	protein_coding
ENSBTAG00000003971	ENSBTAG00000014400	E2F1	E2F2	1.4832031702549e-06	1.25020997683404e-14	4	Vertebrata	protein_coding
ENSBTAG00000047493	ENSBTAG00000039248	ENSBTAG00000047493	ENSBTAG00000039248	0.00745989515152647	0.0890780082739256	3	Vertebrata	protein_coding
ENSBTAG00000011439	ENSBTAG00000016208	EPB42	TGM2	0.0172708222797243	3.09110771814714e-08	1	Vertebrata	protein_coding
ENSBTAG00000003278	ENSBTAG00000004313	HOXC10	HOXD13	0.041769606177131	1.36607801266065e-28	1	Vertebrata	protein_coding
ENSBTAG00000017892	ENSBTAG00000015362	ENSBTAG00000017892	BMP7	2.80328787287647e-09	6.84160478878918e-18	4	Vertebrata	protein_coding
ENSBTAG00000005396	ENSBTAG00000007473	XKR6	XKR5	0.00401765831583897	3.87807294634466e-06	2	Vertebrata	protein_coding
ENSBTAG00000012957	ENSBTAG00000011586	SERBP1	HABP4	1.49662823021768e-08	2.17755023457803e-16	3	Vertebrata	protein_coding
ENSBTAG00000018463	ENSBTAG00000016166	VIM	ENSBTAG00000016166	1.40738583403451e-05	8.71473160330665e-18	2	Vertebrata	protein_coding
ENSBTAG00000010242	ENSBTAG00000007399	LAMP1	LAMP2	0.000144290530532012	1.85390740442177e-45	3	Vertebrata	protein_coding
ENSBTAG00000015059	ENSBTAG00000012919	MMP13	MMP15	0.0411543463990153	0.000380819120743596	2	Vertebrata	protein_coding
ENSBTAG00000011668	ENSBTAG00000017435	KCTD14	KCTD7	2.11989055110349e-11	6.90596124324171e-07	1	Vertebrata	protein_coding
ENSBTAG00000004380	ENSBTAG00000010125	STAT2	STAT5B	0.001524146209577	1.391249564263e-15	3	Vertebrata	protein_coding
ENSBTAG00000011461	ENSBTAG00000007581	ADORA1	ADORA2B	0.00755195055990061	0.0103363286900717	2	Vertebrata	protein_coding
ENSBTAG00000044132	ENSBTAG00000006188	NTN5	USH2A	0.00157316673237747	0.000103032167660381	2	Vertebrata	protein_coding
ENSBTAG00000018520	ENSBTAG00000021339	SCN1A	SCN8A	1.46654854993898e-06	4.59444977618373e-28	2	Vertebrata	protein_coding
ENSBTAG00000000505	ENSBTAG00000036101	CCBL2	CCBL1	2.19699368397793e-05	1.56168347343678e-36	2	Vertebrata	protein_coding
ENSBTAG00000011336	ENSBTAG00000008274	OTOGL	MUC5AC	0.0188429283095934	1.89426249954188e-13	2	Vertebrata	protein_coding
ENSBTAG00000036437	ENSBTAG00000029975	bta-mir-33b	bta-mir-33a	0.0436843502663096	3.04315776508129e-09	2	Vertebrata	miRNA
ENSBTAG00000011088	ENSBTAG00000014525	SLC6A6	SLC6A13	1.06029808765783e-05	2.82489587487348e-32	2	Vertebrata	protein_coding
ENSBTAG00000012024	ENSBTAG00000015131	SLC29A2	SLC29A1	4.18908298118517e-06	5.94606808778856e-18	3	Vertebrata	protein_coding
ENSBTAG00000020062	ENSBTAG00000018778	TMC4	TMC1	0.0132697378413685	0.0226314757248778	2	Vertebrata	protein_coding
ENSBTAG00000006902	ENSBTAG00000016170	KCNJ5	KCNJ11	0.00124179887761785	7.49333369060414e-05	2	Vertebrata	protein_coding
ENSBTAG00000046269	ENSBTAG00000011184	ENSBTAG00000046269	FTH1	0.00403262518227464	0.0204280026747799	3	Vertebrata	protein_coding
ENSBTAG00000016982	ENSBTAG00000005592	MCOLN3	MCOLN1	1.12823709332497e-13	4.35717151014254e-21	4	Vertebrata	protein_coding
ENSBTAG00000014792	ENSBTAG00000001037	MAP4K5	MAP4K2	0.0126021470388744	8.57340556260565e-07	1	Vertebrata	protein_coding
ENSBTAG00000018267	ENSBTAG00000010103	TRIM54	TRIM9	0.00717583859936313	3.32321806011828e-09	2	Vertebrata	protein_coding
ENSBTAG00000010175	ENSBTAG00000001365	COL8A2	ENSBTAG00000001365	0.00788291098713455	1.04125664473285e-09	1	Vertebrata	protein_coding
ENSBTAG00000021565	ENSBTAG00000009382	ENSBTAG00000021565	KLK13	0.00476346541423637	6.81782925051719e-05	2	Vertebrata	protein_coding
ENSBTAG00000011702	ENSBTAG00000048125	ENTPD3	ENTPD2	0.0293554846184003	0.113898611334894	1	Vertebrata	protein_coding
ENSBTAG00000024137	ENSBTAG00000048213	PTCH2	ENSBTAG00000048213	4.57249769483541e-15	6.71174758101255e-15	5	Vertebrata	protein_coding
ENSBTAG00000020213	ENSBTAG00000002316	NIPAL4	NIPA1	2.12544163459984e-05	2.08520584798042e-09	3	Vertebrata	protein_coding
ENSBTAG00000009496	ENSBTAG00000007867	STAT5A	STAT1	0.0144457465286955	6.53291585852831e-27	3	Vertebrata	protein_coding
ENSBTAG00000009076	ENSBTAG00000003265	ADD2	ADD3	2.79200239561001e-06	1.16129400707033e-26	1	Vertebrata	protein_coding
ENSBTAG00000002261	ENSBTAG00000016602	LBX1	LBX2	6.14109474915599e-11	3.01052241215195e-10	3	Vertebrata	protein_coding
ENSBTAG00000021634	ENSBTAG00000007833	PIAS3	PIAS2	0.00411246885719714	0.00279727775520901	4	Vertebrata	protein_coding
ENSBTAG00000014612	ENSBTAG00000015513	DOCK2	DOCK5	8.544416670358e-07	2.98067886569243e-15	3	Vertebrata	protein_coding
ENSBTAG00000027201	ENSBTAG00000017086	RAPH1	GRB10	0.000708527232125656	7.73942091892352e-08	2	Vertebrata	protein_coding
ENSBTAG00000046448	ENSBTAG00000023447	ENSBTAG00000046448	ENSBTAG00000023447	0.00391611906534802	0.0155383280024372	3	Vertebrata	protein_coding
ENSBTAG00000000711	ENSBTAG00000000843	NDRG1	NDRG2	0.000490314728617988	0.0169266926512089	4	Vertebrata	protein_coding
ENSBTAG00000015056	ENSBTAG00000039718	RBP2	FABP9	0.00668388514637433	0.00154922511857356	2	Vertebrata	protein_coding
ENSBTAG00000024903	ENSBTAG00000016170	KCNJ16	KCNJ11	0.00107827360506271	0.00104020624757201	2	Vertebrata	protein_coding
ENSBTAG00000044053	ENSBTAG00000037738	SLC17A5	SLC17A4	6.6445317216516e-05	2.92521757844372e-08	3	Vertebrata	protein_coding
ENSBTAG00000044049	ENSBTAG00000001420	ABHD12B	ABHD12	7.99360983967912e-18	1.46103631922152e-25	5	Vertebrata	protein_coding
ENSBTAG00000021923	ENSBTAG00000015058	DSG2	CDH4	0.00124928807033923	2.07808218695834e-38	1	Vertebrata	protein_coding
ENSBTAG00000000804	ENSBTAG00000023551	MOB3B	MOB3C	0.000120691105636189	2.92076847094893e-09	5	Vertebrata	protein_coding
ENSBTAG00000003610	ENSBTAG00000031809	DENND1A	DENND1C	0.000187384520935589	2.48495147856219e-15	2	Vertebrata	protein_coding
ENSBTAG00000021837	ENSBTAG00000013849	RGS19	RGS13	0.000132387177888817	3.98550054291106e-08	3	Vertebrata	protein_coding
ENSBTAG00000012194	ENSBTAG00000005356	DENND2C	ST5	0.00874597105282643	3.52907751441153e-24	1	Vertebrata	protein_coding
ENSBTAG00000046159	ENSBTAG00000003109	ITM2A	ITM2B	0.0216759144118187	2.19097079706616e-35	3	Vertebrata	protein_coding
ENSBTAG00000016692	ENSBTAG00000004754	DSCAML1	DSCAM	0.00280881620707557	3.90597158903431e-33	1	Vertebrata	protein_coding
ENSBTAG00000007273	ENSBTAG00000002998	TF	MFI2	0.000143928101694303	3.5390102222512e-14	2	Vertebrata	protein_coding
ENSBTAG00000011579	ENSBTAG00000008059	CHRM1	CHRM3	1.05743103954731e-05	6.74008576680276e-12	4	Vertebrata	protein_coding
