	expressedTissues	Ensembl Gene ID	affectedTissues	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	type	propOfExpressedAffectedByeQTL
7810	23	ENSBTAG00000044022	1.0	17	65153148	65283727	1	SSD	0.043478260869565216
7811	23	ENSBTAG00000017868	1.0	19	10531071	10582764	1	SSD	0.043478260869565216
7812	23	ENSBTAG00000017053	3.0	28	1471776	1494454	-1	SSD	0.13043478260869565
7813	23	ENSBTAG00000014015	1.0	5	109891806	109938952	-1	SSD	0.043478260869565216
7814	23	ENSBTAG00000012417	1.0	15	61047198	61061504	1	SSD	0.043478260869565216
7815	23	ENSBTAG00000000941	1.0	2	1920239	1969794	1	ohno	0.043478260869565216
7816	23	ENSBTAG00000006647	0.0	12	18241680	18284265	-1	SSD	0.0
7817	23	ENSBTAG00000052172	1.0	18	52833286	52833549	-1	singleton	0.043478260869565216
7818	23	ENSBTAG00000053687	2.0	29	44480019	44485396	-1	SSD	0.08695652173913043
7819	23	ENSBTAG00000020054	4.0	23	20418222	20482057	-1	SSD	0.17391304347826086
7820	23	ENSBTAG00000016060	0.0	13	18226732	18280982	-1	ohno	0.0
7821	23	ENSBTAG00000032686	2.0	10	21620421	21627524	1	SSD	0.08695652173913043
7822	23	ENSBTAG00000007335	0.0	14	43230911	43359853	-1	ohno	0.0
7823	23	ENSBTAG00000048244	2.0	2	24844189	24844488	1	SSD	0.08695652173913043
7824	23	ENSBTAG00000020281	2.0	10	43594044	43700027	-1	ohno	0.08695652173913043
7825	23	ENSBTAG00000006052	2.0	19	44781286	44802191	-1	SSD	0.08695652173913043
7826	23	ENSBTAG00000015973	4.0	3	117639171	117699247	1	singleton	0.17391304347826086
7827	23	ENSBTAG00000014294	1.0	3	30702703	30844632	1	ohno	0.043478260869565216
7828	23	ENSBTAG00000013251	1.0	7	19627416	19645495	-1	ohno	0.043478260869565216
7829	23	ENSBTAG00000004524	1.0	7	21225361	21239159	-1	ohno	0.043478260869565216
7830	23	ENSBTAG00000006070	1.0	7	18414908	18464857	1	ohno	0.043478260869565216
7831	23	ENSBTAG00000021381	1.0	23	13699642	13832799	1	ohno	0.043478260869565216
7832	23	ENSBTAG00000016988	5.0	7	14429856	14442110	1	SSD	0.21739130434782608
7833	23	ENSBTAG00000045748	1.0	22	56467496	56543343	1	ohno	0.043478260869565216
7834	23	ENSBTAG00000004540	0.0	4	113890451	113925971	1	singleton	0.0
7835	23	ENSBTAG00000017610	1.0	29	36070018	36099972	-1	singleton	0.043478260869565216
7836	23	ENSBTAG00000015536	5.0	14	76118257	76165972	-1	ohno	0.21739130434782608
7837	23	ENSBTAG00000008787	3.0	13	29781616	29913709	-1	SSD	0.13043478260869565
7838	23	ENSBTAG00000018015	1.0	25	26061018	26066562	-1	singleton	0.043478260869565216
7839	23	ENSBTAG00000020173	0.0	3	112794123	112931963	1	SSD	0.0
7840	23	ENSBTAG00000014087	2.0	18	62131439	62138720	-1	SSD	0.08695652173913043
7841	23	ENSBTAG00000006104	2.0	5	112734335	112743206	-1	singleton	0.08695652173913043
7842	23	ENSBTAG00000013265	1.0	18	39009906	39027609	-1	SSD	0.043478260869565216
7843	23	ENSBTAG00000030301	0.0	3	109649571	109671174	-1	SSD	0.0
7844	23	ENSBTAG00000004171	2.0	10	78563456	79097795	1	singleton	0.08695652173913043
7845	23	ENSBTAG00000007818	3.0	1	145089416	145103157	-1	singleton	0.13043478260869565
7846	23	ENSBTAG00000017551	2.0	20	41999320	42122009	1	singleton	0.08695652173913043
7847	23	ENSBTAG00000009065	2.0	9	74542301	74770948	-1	ohno	0.08695652173913043
7848	23	ENSBTAG00000002417	0.0	29	12583654	12678622	1	SSD	0.0
7849	23	ENSBTAG00000015943	1.0	12	35458595	35512370	1	ohno	0.043478260869565216
7850	23	ENSBTAG00000024105	0.0	11	1187496	1233256	-1	SSD	0.0
7851	23	ENSBTAG00000037757	4.0	13	52422074	52479404	-1	ohno	0.17391304347826086
7852	23	ENSBTAG00000009439	1.0	26	45252613	45286513	1	singleton	0.043478260869565216
7853	23	ENSBTAG00000017836	4.0	23	28938566	28943319	1	SSD	0.17391304347826086
7854	23	ENSBTAG00000050675	2.0	11	10504933	10514090	1	SSD	0.08695652173913043
7855	23	ENSBTAG00000001420	0.0	13	42813204	42879226	-1	ohno	0.0
7856	23	ENSBTAG00000033563	2.0	18	46997951	47006904	1	SSD	0.08695652173913043
7857	23	ENSBTAG00000018596	1.0	10	100170718	100247414	-1	ohno	0.043478260869565216
7858	23	ENSBTAG00000013725	3.0	22	57180178	57200607	1	singleton	0.13043478260869565
7859	23	ENSBTAG00000038889	1.0	19	22749344	22753428	-1	ohno	0.043478260869565216
7860	23	ENSBTAG00000007122	1.0	7	2467013	2468407	-1	ohno	0.043478260869565216
7861	23	ENSBTAG00000017416	1.0	1	106924853	107002190	1	ohno	0.043478260869565216
7862	23	ENSBTAG00000005427	0.0	10	101875399	101923805	-1	singleton	0.0
7863	23	ENSBTAG00000002248	0.0	29	43254529	43256984	1	SSD	0.0
7864	23	ENSBTAG00000011578	3.0	15	65649433	65737462	1	SSD	0.13043478260869565
7865	23	ENSBTAG00000038842	2.0	10	20936646	20945396	1	SSD	0.08695652173913043
7866	23	ENSBTAG00000019027	1.0	3	42316067	42410097	-1	SSD	0.043478260869565216
7867	23	ENSBTAG00000003062	1.0	26	35277610	35312293	1	ohno	0.043478260869565216
7868	23	ENSBTAG00000018283	1.0	22	11581703	11607351	-1	SSD	0.043478260869565216
7869	23	ENSBTAG00000053886	0.0	19	51480485	51483148	-1	singleton	0.0
7870	23	ENSBTAG00000018455	1.0	14	347689	349724	-1	singleton	0.043478260869565216
7871	23	ENSBTAG00000002191	3.0	26	18603839	18632724	-1	singleton	0.13043478260869565
7872	23	ENSBTAG00000011352	2.0	5	48952181	49035846	-1	SSD	0.08695652173913043
7873	23	ENSBTAG00000052268	1.0	3	57145264	57188980	1	SSD	0.043478260869565216
7874	23	ENSBTAG00000052323	3.0	25	26433443	26437695	-1	SSD	0.13043478260869565
7875	23	ENSBTAG00000020635	2.0	3	20490334	20556989	-1	SSD	0.08695652173913043
7876	23	ENSBTAG00000006134	0.0	13	63888186	63905671	1	SSD	0.0
7877	23	ENSBTAG00000008756	3.0	16	80502933	80507964	-1	ohno	0.13043478260869565
7878	23	ENSBTAG00000003967	0.0	29	42315719	42323775	1	ohno	0.0
7879	23	ENSBTAG00000044198	2.0	17	72340278	72342373	-1	SSD	0.08695652173913043
7880	23	ENSBTAG00000019502	3.0	12	17896753	17911232	-1	singleton	0.13043478260869565
7881	23	ENSBTAG00000019048	0.0	22	36621574	36622110	1	SSD	0.0
7882	23	ENSBTAG00000013406	1.0	5	6281008	6300975	-1	ohno	0.043478260869565216
7883	23	ENSBTAG00000050848	2.0	24	60903462	60958117	1	SSD	0.08695652173913043
7884	23	ENSBTAG00000019847	1.0	6	110152224	110215989	1	ohno	0.043478260869565216
7885	23	ENSBTAG00000031583	2.0	25	27771475	27772376	-1	SSD	0.08695652173913043
7886	23	ENSBTAG00000010968	3.0	7	15298592	15301886	-1	ohno	0.13043478260869565
7887	23	ENSBTAG00000047147	3.0	1	42070368	42196081	1	SSD	0.13043478260869565
7888	23	ENSBTAG00000004971	1.0	1	58518934	58618308	1	ohno	0.043478260869565216
7889	23	ENSBTAG00000001700	1.0	2	130732620	130787969	-1	SSD	0.043478260869565216
7890	23	ENSBTAG00000035084	0.0	8	10150817	10238564	-1	ohno	0.0
7891	23	ENSBTAG00000017440	1.0	19	23381477	23453261	-1	SSD	0.043478260869565216
7892	23	ENSBTAG00000010091	0.0	1	42010599	42049950	1	SSD	0.0
7893	23	ENSBTAG00000006411	0.0	18	35349992	35353414	1	singleton	0.0
7894	23	ENSBTAG00000025146	4.0	7	14301752	14304506	1	SSD	0.17391304347826086
7895	23	ENSBTAG00000002027	1.0	2	121285361	121286953	-1	ohno	0.043478260869565216
7896	23	ENSBTAG00000003697	1.0	16	42593901	42605389	-1	SSD	0.043478260869565216
7897	23	ENSBTAG00000039662	1.0	16	51881399	51918806	-1	singleton	0.043478260869565216
7898	23	ENSBTAG00000000054	2.0	11	103832673	103855230	-1	SSD	0.08695652173913043
7899	23	ENSBTAG00000003465	5.0	18	65485031	65528663	-1	SSD	0.21739130434782608
7900	23	ENSBTAG00000031352	1.0	7	20868563	20873708	-1	SSD	0.043478260869565216
7901	23	ENSBTAG00000013863	2.0	20	4540518	4543611	-1	ohno	0.08695652173913043
7902	23	ENSBTAG00000047946	2.0	1	59909220	59909921	1	SSD	0.08695652173913043
7903	23	ENSBTAG00000015255	3.0	19	55174502	55193764	1	SSD	0.13043478260869565
7904	23	ENSBTAG00000045579	1.0	20	87174	87575	1	SSD	0.043478260869565216
7905	23	ENSBTAG00000015593	3.0	19	25244080	25297667	1	singleton	0.13043478260869565
7906	23	ENSBTAG00000053836	2.0	4	47813589	47814290	-1	SSD	0.08695652173913043
7907	23	ENSBTAG00000045593	1.0	25	21194266	21229246	-1	SSD	0.043478260869565216
7908	23	ENSBTAG00000000286	0.0	5	32145678	32189023	-1	ohno	0.0
7909	23	ENSBTAG00000053568	3.0	17	71211568	71219811	-1	SSD	0.13043478260869565
7910	23	ENSBTAG00000011988	3.0	19	20060814	20088152	-1	singleton	0.13043478260869565
7911	23	ENSBTAG00000006848	0.0	18	54344182	54371183	1	SSD	0.0
7912	23	ENSBTAG00000014972	3.0	20	33747133	33759226	-1	ohno	0.13043478260869565
7913	23	ENSBTAG00000000911	0.0	4	93649542	93748886	-1	SSD	0.0
7914	23	ENSBTAG00000015023	3.0	21	49145029	49156067	-1	ohno	0.13043478260869565
7915	23	ENSBTAG00000014324	2.0	6	94579877	94757659	-1	ohno	0.08695652173913043
7916	23	ENSBTAG00000012156	8.0	11	98706627	98711496	-1	singleton	0.34782608695652173
7917	23	ENSBTAG00000013275	1.0	16	41990741	42003150	1	SSD	0.043478260869565216
7918	23	ENSBTAG00000019235	10.0	5	98952626	98963107	1	SSD	0.43478260869565216
7919	23	ENSBTAG00000005180	1.0	2	35855477	36075061	1	ohno	0.043478260869565216
7920	23	ENSBTAG00000006928	4.0	26	44044921	44064391	-1	SSD	0.17391304347826086
7921	23	ENSBTAG00000009996	2.0	7	21334365	21386441	1	singleton	0.08695652173913043
7922	23	ENSBTAG00000021341	3.0	21	24995072	25045675	1	ohno	0.13043478260869565
7923	23	ENSBTAG00000027279	6.0	23	29612534	29613169	-1	SSD	0.2608695652173913
7924	23	ENSBTAG00000027630	0.0	6	21963110	21976377	-1	ohno	0.0
7925	23	ENSBTAG00000010863	2.0	22	47646509	47690569	1	ohno	0.08695652173913043
7926	23	ENSBTAG00000027412	5.0	13	51472347	51472805	1	SSD	0.21739130434782608
7927	23	ENSBTAG00000011511	0.0	3	10700383	10745178	1	singleton	0.0
7928	23	ENSBTAG00000016194	0.0	14	16328949	16361047	1	ohno	0.0
7929	23	ENSBTAG00000010397	2.0	1	83752076	83827942	-1	SSD	0.08695652173913043
7930	23	ENSBTAG00000003422	1.0	13	38215110	38239910	-1	ohno	0.043478260869565216
7931	23	ENSBTAG00000020297	4.0	11	86619510	86632431	-1	SSD	0.17391304347826086
7932	23	ENSBTAG00000008729	3.0	26	39291968	39309566	1	singleton	0.13043478260869565
7933	23	ENSBTAG00000018062	4.0	2	120883700	120910058	-1	SSD	0.17391304347826086
7934	23	ENSBTAG00000044208	1.0	27	25679478	25693390	-1	ohno	0.043478260869565216
7935	23	ENSBTAG00000014028	0.0	26	42767646	42780839	1	singleton	0.0
7936	23	ENSBTAG00000013523	1.0	19	38639481	38651271	1	ohno	0.043478260869565216
7937	23	ENSBTAG00000006493	1.0	15	80900685	80903789	1	SSD	0.043478260869565216
7938	23	ENSBTAG00000010801	2.0	20	62947915	62973176	1	singleton	0.08695652173913043
7939	23	ENSBTAG00000011846	0.0	29	40927672	40937085	-1	SSD	0.0
7940	23	ENSBTAG00000022009	2.0	19	55721539	55726175	1	SSD	0.08695652173913043
7941	23	ENSBTAG00000012058	2.0	23	51168216	51604000	1	SSD	0.08695652173913043
7942	23	ENSBTAG00000010105	5.0	26	15374939	15399424	1	SSD	0.21739130434782608
7943	23	ENSBTAG00000019197	4.0	13	42953008	43022328	-1	SSD	0.17391304347826086
7944	23	ENSBTAG00000000484	0.0	22	50016339	50026835	1	ohno	0.0
7945	23	ENSBTAG00000030521	2.0	11	99627619	99629173	-1	SSD	0.08695652173913043
7946	23	ENSBTAG00000018361	3.0	5	56081334	56191524	1	ohno	0.13043478260869565
7947	23	ENSBTAG00000011488	1.0	19	22753897	22786458	-1	singleton	0.043478260869565216
7948	23	ENSBTAG00000001906	0.0	18	14606881	14644928	-1	singleton	0.0
7949	23	ENSBTAG00000005129	1.0	26	14823940	14845414	1	singleton	0.043478260869565216
7950	23	ENSBTAG00000022227	2.0	1	121946372	121974115	1	ohno	0.08695652173913043
7951	23	ENSBTAG00000000684	4.0	2	134985221	135154958	-1	ohno	0.17391304347826086
7952	23	ENSBTAG00000004257	1.0	24	30501605	30607271	-1	ohno	0.043478260869565216
7953	23	ENSBTAG00000016465	2.0	29	48285096	48304702	-1	SSD	0.08695652173913043
7954	23	ENSBTAG00000006919	0.0	24	50524995	50577277	1	SSD	0.0
7955	23	ENSBTAG00000016750	2.0	8	101635405	101722064	-1	ohno	0.08695652173913043
7956	23	ENSBTAG00000032247	6.0	23	28909903	28913055	-1	singleton	0.2608695652173913
7957	23	ENSBTAG00000012619	2.0	2	107122933	107126587	-1	singleton	0.08695652173913043
7958	23	ENSBTAG00000009886	1.0	5	110148627	110161850	1	ohno	0.043478260869565216
7959	23	ENSBTAG00000021176	1.0	18	10980201	11046041	1	ohno	0.043478260869565216
7960	23	ENSBTAG00000010193	3.0	22	59192424	59207552	-1	SSD	0.13043478260869565
7961	23	ENSBTAG00000018745	1.0	5	17836747	17895641	-1	SSD	0.043478260869565216
7962	23	ENSBTAG00000025669	8.0	23	7451914	7453547	1	SSD	0.34782608695652173
7963	23	ENSBTAG00000032848	3.0	20	41439630	41491576	1	SSD	0.13043478260869565
7964	23	ENSBTAG00000019255	0.0	2	19617026	19649649	1	ohno	0.0
7965	23	ENSBTAG00000046255	1.0	18	39237968	39245893	-1	ohno	0.043478260869565216
7966	23	ENSBTAG00000031061	3.0	29	50530776	50535562	1	SSD	0.13043478260869565
7967	23	ENSBTAG00000009187	7.0	1	2028900	2030042	1	SSD	0.30434782608695654
7968	23	ENSBTAG00000016504	2.0	3	115044731	115604936	1	ohno	0.08695652173913043
7969	23	ENSBTAG00000008866	2.0	10	37638467	37700215	1	ohno	0.08695652173913043
7970	23	ENSBTAG00000005464	4.0	5	30987932	31009399	1	ohno	0.17391304347826086
7971	23	ENSBTAG00000053223	2.0	22	11308592	11433811	1	SSD	0.08695652173913043
7972	23	ENSBTAG00000014492	8.0	23	27732075	27742916	-1	singleton	0.34782608695652173
7973	23	ENSBTAG00000018065	0.0	2	120849154	120881261	1	singleton	0.0
7974	23	ENSBTAG00000037456	4.0	2	125759503	125780816	1	singleton	0.17391304347826086
7975	23	ENSBTAG00000005712	2.0	6	104587343	104705746	1	singleton	0.08695652173913043
7976	23	ENSBTAG00000032047	3.0	17	63256432	63263065	1	singleton	0.13043478260869565
7977	23	ENSBTAG00000014512	2.0	6	58350006	58428640	1	singleton	0.08695652173913043
7978	23	ENSBTAG00000005986	0.0	2	4790398	4791060	-1	SSD	0.0
7979	23	ENSBTAG00000009183	2.0	22	51371186	51399168	1	SSD	0.08695652173913043
7980	23	ENSBTAG00000052361	1.0	5	57090764	57091294	1	singleton	0.043478260869565216
7981	23	ENSBTAG00000021021	4.0	21	33543461	33548530	-1	singleton	0.17391304347826086
7982	23	ENSBTAG00000007170	1.0	18	26429234	26440641	-1	ohno	0.043478260869565216
7983	23	ENSBTAG00000005732	1.0	3	109676148	109691945	1	SSD	0.043478260869565216
7984	23	ENSBTAG00000019073	0.0	25	1693666	1710441	1	SSD	0.0
7985	23	ENSBTAG00000043964	1.0	13	20313813	20334424	1	ohno	0.043478260869565216
7986	23	ENSBTAG00000053233	0.0	11	70915664	70928358	1	SSD	0.0
7987	23	ENSBTAG00000014558	1.0	28	25219711	25243112	1	SSD	0.043478260869565216
7988	23	ENSBTAG00000020444	2.0	3	100071214	100278380	-1	ohno	0.08695652173913043
7989	23	ENSBTAG00000034987	4.0	13	3683719	3707178	-1	SSD	0.17391304347826086
7990	23	ENSBTAG00000010924	0.0	5	28687647	28695321	-1	SSD	0.0
7991	23	ENSBTAG00000050322	0.0	2	14412323	14414971	-1	SSD	0.0
7992	23	ENSBTAG00000008068	1.0	11	36519763	36544362	1	SSD	0.043478260869565216
7993	23	ENSBTAG00000003205	0.0	11	95849987	95854749	-1	SSD	0.0
7994	23	ENSBTAG00000006487	1.0	18	63196980	63204349	-1	singleton	0.043478260869565216
7995	23	ENSBTAG00000001771	0.0	1	149567810	149711585	1	ohno	0.0
7996	23	ENSBTAG00000010593	2.0	6	71846136	71871800	1	singleton	0.08695652173913043
7997	23	ENSBTAG00000011844	5.0	18	59375765	59378104	-1	SSD	0.21739130434782608
7998	23	ENSBTAG00000000213	0.0	1	64211525	64240562	-1	ohno	0.0
7999	23	ENSBTAG00000013960	3.0	8	54216465	54245158	1	SSD	0.13043478260869565
8000	23	ENSBTAG00000003527	2.0	17	52703453	52724998	-1	SSD	0.08695652173913043
8001	23	ENSBTAG00000020374	0.0	12	21650959	21679257	1	singleton	0.0
8002	23	ENSBTAG00000001616	0.0	21	22396538	22454554	1	ohno	0.0
8003	23	ENSBTAG00000001335	3.0	20	31868624	32178311	-1	ohno	0.13043478260869565
8004	23	ENSBTAG00000013937	2.0	1	58141829	58199879	-1	singleton	0.08695652173913043
8005	23	ENSBTAG00000049452	0.0	7	14420689	14422227	1	SSD	0.0
8006	23	ENSBTAG00000011842	0.0	7	18541354	18546361	1	SSD	0.0
8007	23	ENSBTAG00000006204	0.0	5	112115956	112159105	1	SSD	0.0
8008	23	ENSBTAG00000009106	2.0	1	117556623	117597952	-1	singleton	0.08695652173913043
8009	23	ENSBTAG00000049002	3.0	11	66493584	66514419	-1	singleton	0.13043478260869565
8010	23	ENSBTAG00000003616	0.0	3	29473236	29479991	-1	SSD	0.0
8011	23	ENSBTAG00000019680	2.0	3	93541281	93615853	-1	SSD	0.08695652173913043
8012	23	ENSBTAG00000007230	0.0	29	22224775	22225974	1	singleton	0.0
8013	23	ENSBTAG00000055204	0.0	14	1722022	1723608	1	SSD	0.0
8014	23	ENSBTAG00000003819	0.0	2	106633221	106659569	1	SSD	0.0
8015	23	ENSBTAG00000016707	1.0	4	63812248	63854573	-1	ohno	0.043478260869565216
8016	23	ENSBTAG00000006836	2.0	21	49289714	49310143	-1	singleton	0.08695652173913043
8017	23	ENSBTAG00000047717	2.0	19	20174919	20228601	-1	SSD	0.08695652173913043
8018	23	ENSBTAG00000014099	1.0	10	2413343	2486039	1	SSD	0.043478260869565216
8019	23	ENSBTAG00000020371	3.0	13	74608944	74621591	-1	singleton	0.13043478260869565
8020	23	ENSBTAG00000018915	2.0	28	44112887	44157819	1	SSD	0.08695652173913043
8021	23	ENSBTAG00000021125	0.0	15	77526748	77570322	-1	singleton	0.0
8022	23	ENSBTAG00000030209	5.0	19	51024277	51028502	1	ohno	0.21739130434782608
8023	23	ENSBTAG00000046014	2.0	25	41714514	41725123	-1	singleton	0.08695652173913043
8024	23	ENSBTAG00000012609	3.0	5	119822433	119824250	-1	ohno	0.13043478260869565
8025	23	ENSBTAG00000009877	0.0	26	39948291	39986119	-1	singleton	0.0
8026	23	ENSBTAG00000001567	2.0	21	5492271	5620369	-1	ohno	0.08695652173913043
8027	23	ENSBTAG00000015828	0.0	5	30881465	30913799	1	SSD	0.0
8028	23	ENSBTAG00000000243	6.0	9	76190099	76196894	1	ohno	0.2608695652173913
8029	23	ENSBTAG00000007181	2.0	18	25722016	25756803	-1	ohno	0.08695652173913043
8030	23	ENSBTAG00000001790	2.0	7	18682927	18711822	1	ohno	0.08695652173913043
8031	23	ENSBTAG00000004194	2.0	11	103082834	103132073	-1	ohno	0.08695652173913043
8032	23	ENSBTAG00000046580	2.0	19	42237031	42247670	-1	ohno	0.08695652173913043
8033	23	ENSBTAG00000019555	0.0	3	112322230	112338096	-1	SSD	0.0
8034	23	ENSBTAG00000011126	4.0	23	10417325	10458886	-1	ohno	0.17391304347826086
8035	23	ENSBTAG00000009575	0.0	9	29816336	30021574	1	SSD	0.0
8036	23	ENSBTAG00000007433	2.0	10	18677351	19002748	-1	ohno	0.08695652173913043
8037	23	ENSBTAG00000010480	1.0	18	49160920	49168043	1	SSD	0.043478260869565216
8038	23	ENSBTAG00000003268	1.0	20	26268089	26270045	-1	singleton	0.043478260869565216
8039	23	ENSBTAG00000000981	1.0	22	50854957	50859766	-1	ohno	0.043478260869565216
8040	23	ENSBTAG00000026369	1.0	20	6918477	6930788	1	SSD	0.043478260869565216
8041	23	ENSBTAG00000001081	1.0	8	702606	1069003	1	ohno	0.043478260869565216
8042	23	ENSBTAG00000009668	1.0	5	109974528	110024787	-1	ohno	0.043478260869565216
8043	23	ENSBTAG00000040333	2.0	6	112919767	112939911	-1	singleton	0.08695652173913043
8044	23	ENSBTAG00000048553	3.0	13	17957139	17989644	1	SSD	0.13043478260869565
8045	23	ENSBTAG00000051352	3.0	11	104267123	104278746	-1	SSD	0.13043478260869565
8046	23	ENSBTAG00000007660	0.0	7	17112595	17116261	-1	singleton	0.0
8047	23	ENSBTAG00000053119	0.0	10	53259635	53416873	-1	SSD	0.0
8048	23	ENSBTAG00000014712	2.0	7	18077043	18084803	-1	singleton	0.08695652173913043
8049	23	ENSBTAG00000002398	1.0	18	46899991	46905809	-1	SSD	0.043478260869565216
8050	23	ENSBTAG00000000375	2.0	15	80527398	80537458	-1	SSD	0.08695652173913043
8051	23	ENSBTAG00000048358	4.0	11	1988985	1998602	1	SSD	0.17391304347826086
8052	23	ENSBTAG00000011811	1.0	7	12788981	12806281	1	ohno	0.043478260869565216
8053	23	ENSBTAG00000019608	2.0	5	97017440	97030497	-1	SSD	0.08695652173913043
8054	23	ENSBTAG00000007592	1.0	5	26774193	26794835	1	ohno	0.043478260869565216
8055	23	ENSBTAG00000023462	0.0	8	24916124	24920698	1	SSD	0.0
8056	23	ENSBTAG00000000785	2.0	3	120335887	120364423	-1	singleton	0.08695652173913043
8057	23	ENSBTAG00000019275	1.0	8	101964109	101990100	-1	singleton	0.043478260869565216
8058	23	ENSBTAG00000005272	1.0	7	20418396	20426869	1	singleton	0.043478260869565216
8059	23	ENSBTAG00000008926	0.0	3	66707375	66737434	1	ohno	0.0
8060	23	ENSBTAG00000025856	0.0	10	10305686	10375811	1	SSD	0.0
8061	23	ENSBTAG00000009072	2.0	14	15178243	15192599	-1	ohno	0.08695652173913043
8062	23	ENSBTAG00000009732	1.0	8	62840870	62878151	1	singleton	0.043478260869565216
8063	23	ENSBTAG00000011189	3.0	23	17028383	17052411	1	singleton	0.13043478260869565
8064	23	ENSBTAG00000033413	0.0	28	25177661	25211518	1	SSD	0.0
8065	23	ENSBTAG00000011860	0.0	12	24646355	24685566	1	ohno	0.0
8066	23	ENSBTAG00000054239	2.0	16	43256961	43342545	-1	SSD	0.08695652173913043
8067	23	ENSBTAG00000011204	3.0	8	84504860	84516124	-1	ohno	0.13043478260869565
8068	23	ENSBTAG00000043999	0.0	11	4533386	4616248	-1	SSD	0.0
8069	23	ENSBTAG00000035782	1.0	25	7517216	7536058	1	singleton	0.043478260869565216
8070	23	ENSBTAG00000014529	10.0	3	54451265	54507578	1	SSD	0.43478260869565216
8071	23	ENSBTAG00000046266	2.0	7	17963471	17966413	-1	singleton	0.08695652173913043
8072	23	ENSBTAG00000033174	1.0	25	3443804	3456644	-1	SSD	0.043478260869565216
8073	23	ENSBTAG00000016675	3.0	17	54291474	54312144	-1	SSD	0.13043478260869565
8074	23	ENSBTAG00000047004	1.0	4	15734909	15991563	1	singleton	0.043478260869565216
8075	23	ENSBTAG00000008635	6.0	25	26123609	26127457	-1	SSD	0.2608695652173913
8076	23	ENSBTAG00000021894	0.0	3	8326933	8330785	-1	SSD	0.0
8077	23	ENSBTAG00000007976	4.0	4	85865619	85918137	-1	ohno	0.17391304347826086
8078	23	ENSBTAG00000007519	0.0	3	15968147	15994363	1	SSD	0.0
8079	23	ENSBTAG00000000831	2.0	19	24339844	24360349	1	singleton	0.08695652173913043
8080	23	ENSBTAG00000002922	0.0	29	17610531	17792365	1	ohno	0.0
8081	23	ENSBTAG00000014343	1.0	25	35409967	35415333	1	SSD	0.043478260869565216
8082	23	ENSBTAG00000046974	0.0	19	12320291	12322598	-1	SSD	0.0
8083	23	ENSBTAG00000012095	1.0	7	66065436	66104566	-1	SSD	0.043478260869565216
8084	23	ENSBTAG00000008219	0.0	15	24920578	24927867	1	ohno	0.0
8085	23	ENSBTAG00000013943	2.0	27	32978496	32981525	1	ohno	0.08695652173913043
8086	23	ENSBTAG00000005265	2.0	7	81294847	81304041	1	SSD	0.08695652173913043
8087	23	ENSBTAG00000003332	2.0	23	49546033	49555816	1	singleton	0.08695652173913043
8088	23	ENSBTAG00000018165	3.0	23	32786389	32996550	1	SSD	0.13043478260869565
8089	23	ENSBTAG00000013678	3.0	14	73814998	73843583	-1	singleton	0.13043478260869565
8090	23	ENSBTAG00000017799	2.0	17	67268876	67330126	-1	ohno	0.08695652173913043
8091	23	ENSBTAG00000001151	4.0	18	46566807	46576567	1	ohno	0.17391304347826086
8092	23	ENSBTAG00000021759	0.0	4	104013524	104019157	1	SSD	0.0
8093	23	ENSBTAG00000016021	3.0	19	52483395	52499075	-1	SSD	0.13043478260869565
