	Ensembl Gene ID	affectedTissues	expressedTissues	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	CNV	propOfExpressedAffectedByeQTL
7524	ENSG00000184226	9.0	48	13	66876967	67804468	-1	Y	0.1875
7525	ENSG00000100228	10.0	48	22	23487513	23506537	1	N	0.20833333333333334
7526	ENSG00000110092	2.0	48	11	69455855	69469242	1	Y	0.041666666666666664
7527	ENSG00000180891	2.0	48	17	55938604	56032684	-1	N	0.041666666666666664
7528	ENSG00000269302	7.0	47	4	187111913	187112626	-1	N	0.14893617021276595
7529	ENSG00000162923	3.0	48	1	224572845	224624735	-1	N	0.0625
7530	ENSG00000167377	23.0	48	16	71481500	71496998	-1	N	0.4791666666666667
7531	ENSG00000151117	4.0	48	11	18714669	18726332	1	N	0.08333333333333333
7532	ENSG00000175548	1.0	48	12	38710380	38717784	1	N	0.020833333333333332
7533	ENSG00000196741	1.0	48	X	47342970	47344207	1	N	0.020833333333333332
7534	ENSG00000145476	42.0	48	4	187112674	187134610	1	Y	0.875
7535	ENSG00000113083	4.0	48	5	121398890	121413980	-1	N	0.08333333333333333
7536	ENSG00000204120	1.0	48	2	233562009	233725285	1	Y	0.020833333333333332
7537	ENSG00000104356	1.0	48	8	99129525	99172062	1	N	0.020833333333333332
7538	ENSG00000115194	1.0	46	2	27476552	27498685	-1	N	0.021739130434782608
7539	ENSG00000155959	8.0	48	X	154425284	154468098	1	N	0.16666666666666666
7540	ENSG00000152952	18.0	48	3	145787227	145881440	-1	N	0.375
7541	ENSG00000150361	1.0	19	13	70274726	70682591	-1	Y	0.05263157894736842
7542	ENSG00000078061	11.0	48	X	47420516	47431307	1	N	0.22916666666666666
7543	ENSG00000128891	48.0	48	15	40820882	40857256	-1	Y	1.0
7544	ENSG00000185483	5.0	47	1	64239693	64647181	1	Y	0.10638297872340426
7545	ENSG00000179057	10.0	48	11	18725852	18747777	-1	Y	0.20833333333333334
7546	ENSG00000100092	16.0	48	22	38030661	38062939	1	N	0.3333333333333333
7547	ENSG00000186318	5.0	48	11	117156402	117186975	-1	Y	0.10416666666666667
7548	ENSG00000130724	3.0	48	19	59062933	59066491	-1	N	0.0625
7549	ENSG00000137770	1.0	48	15	44719432	44821236	1	Y	0.020833333333333332
7550	ENSG00000157911	10.0	48	1	2336236	2345236	-1	N	0.20833333333333334
7551	ENSG00000198822	1.0	36	7	86273230	86494200	1	N	0.027777777777777776
7552	ENSG00000197915	37.0	39	1	152184558	152196669	-1	Y	0.9487179487179487
7553	ENSG00000179526	2.0	48	8	145153536	145163027	-1	N	0.041666666666666664
7554	ENSG00000109047	35.0	43	17	9799637	9808938	-1	N	0.813953488372093
7555	ENSG00000214756	13.0	48	11	62432781	62435968	1	N	0.2708333333333333
7556	ENSG00000120910	13.0	48	8	22298332	22398652	1	N	0.2708333333333333
7557	ENSG00000108515	9.0	48	17	4851387	4860426	1	N	0.1875
7558	ENSG00000138756	4.0	48	4	79697496	79837526	1	N	0.08333333333333333
7559	ENSG00000065518	1.0	48	3	120315156	120321347	1	N	0.020833333333333332
7560	ENSG00000177414	8.0	10	1	64669310	64733051	1	Y	0.8
7561	ENSG00000096070	1.0	48	6	36164521	36200567	1	N	0.020833333333333332
7562	ENSG00000130725	1.0	48	19	59067079	59070327	-1	N	0.020833333333333332
7563	ENSG00000143631	31.0	48	1	152274651	152297679	-1	Y	0.6458333333333334
7564	ENSG00000162069	13.0	44	16	3077683	3086927	-1	N	0.29545454545454547
7565	ENSG00000185532	4.0	47	10	52750945	54058110	1	Y	0.0851063829787234
7566	ENSG00000181092	3.0	48	3	186560463	186576252	1	N	0.0625
7567	ENSG00000063127	14.0	48	19	49792895	49828482	-1	N	0.2916666666666667
7568	ENSG00000166452	21.0	48	11	8932686	8941631	1	N	0.4375
7569	ENSG00000008056	4.0	48	X	47431303	47479252	-1	N	0.08333333333333333
7570	ENSG00000173391	4.0	47	12	10310902	10324737	-1	N	0.0851063829787234
7571	ENSG00000108264	34.0	48	17	35766965	35839835	1	Y	0.7083333333333334
7572	ENSG00000149716	5.0	48	11	69467844	69490184	-1	N	0.10416666666666667
7573	ENSG00000152234	8.0	48	18	43664110	43684300	-1	Y	0.16666666666666666
7574	ENSG00000196821	25.0	48	6	34555065	34664636	-1	Y	0.5208333333333334
7575	ENSG00000075336	1.0	48	18	71815746	71826197	1	N	0.020833333333333332
7576	ENSG00000204922	12.0	48	11	62437745	62441159	1	N	0.25
7577	ENSG00000155961	5.0	47	X	154487526	154493874	-1	N	0.10638297872340426
7578	ENSG00000143520	1.0	48	1	152321211	152332482	-1	Y	0.020833333333333332
7579	ENSG00000008516	15.0	48	16	3096682	3110727	1	Y	0.3125
7580	ENSG00000155962	1.0	48	X	154505500	154563966	-1	N	0.020833333333333332
7581	ENSG00000100097	7.0	48	22	38071615	38075813	1	Y	0.14583333333333334
7582	ENSG00000158966	2.0	47	1	64936428	65158741	1	N	0.0425531914893617
7583	ENSG00000102265	1.0	48	X	47441712	47446188	1	N	0.020833333333333332
7584	ENSG00000104361	16.0	48	8	99202061	99306621	-1	Y	0.3333333333333333
7585	ENSG00000143536	3.0	48	1	152381719	152386739	-1	N	0.0625
7586	ENSG00000114956	1.0	48	2	74153953	74186088	1	N	0.020833333333333332
7587	ENSG00000157429	4.0	48	16	71498453	71598992	-1	N	0.08333333333333333
7588	ENSG00000160226	38.0	48	21	45748827	45759285	-1	Y	0.7916666666666666
7589	ENSG00000148908	5.0	48	10	121259340	121302220	-1	Y	0.10416666666666667
7590	ENSG00000162191	1.0	48	11	62443970	62446567	-1	N	0.020833333333333332
7591	ENSG00000164096	9.0	48	4	120218207	120225600	-1	N	0.1875
7592	ENSG00000166347	12.0	48	18	71920530	71959251	-1	N	0.25
7593	ENSG00000204899	3.0	48	13	73282495	73301825	-1	Y	0.0625
7594	ENSG00000100101	1.0	48	22	38077680	38170137	1	Y	0.020833333333333332
7595	ENSG00000110786	27.0	44	11	18749475	18814268	-1	N	0.6136363636363636
7596	ENSG00000115085	17.0	48	2	98330023	98356325	1	N	0.3541666666666667
7597	ENSG00000176029	2.0	14	11	8941623	8954553	-1	N	0.14285714285714285
7598	ENSG00000143786	2.0	48	1	224622362	224928251	1	Y	0.041666666666666664
7599	ENSG00000169509	1.0	47	1	152486978	152488486	1	N	0.02127659574468085
7600	ENSG00000145384	7.0	10	4	120238405	120243545	-1	N	0.7
7601	ENSG00000007237	2.0	48	17	9813926	10101868	-1	Y	0.041666666666666664
7602	ENSG00000185966	2.0	5	1	152538130	152539248	-1	N	0.4
7603	ENSG00000136122	16.0	48	13	73302061	73330336	1	N	0.3333333333333333
7604	ENSG00000186716	37.0	48	22	23521891	23660224	1	Y	0.7708333333333334
7605	ENSG00000163202	2.0	6	1	152551857	152552980	-1	Y	0.3333333333333333
7606	ENSG00000126759	1.0	48	X	47483612	47489704	-1	N	0.020833333333333332
7607	ENSG00000109814	10.0	48	4	39500375	39529931	-1	N	0.20833333333333334
7608	ENSG00000178397	9.0	48	7	6369040	6388612	-1	Y	0.1875
7609	ENSG00000068078	19.0	48	4	1795034	1810599	1	N	0.3958333333333333
7610	ENSG00000244057	4.0	4	1	152573138	152573562	1	Y	1.0
7611	ENSG00000149527	9.0	48	1	2357419	2436969	1	Y	0.1875
7612	ENSG00000166398	4.0	48	19	34745442	34846491	1	N	0.08333333333333333
7613	ENSG00000104375	1.0	48	8	99413631	99955055	-1	Y	0.020833333333333332
7614	ENSG00000185973	44.0	48	X	154719776	154899605	-1	Y	0.9166666666666666
7615	ENSG00000176182	1.0	48	19	46393278	46405862	-1	N	0.020833333333333332
7616	ENSG00000166133	2.0	48	15	40861499	40866659	1	N	0.041666666666666664
7617	ENSG00000082805	7.0	48	12	1099675	1605099	1	Y	0.14583333333333334
7618	ENSG00000160325	12.0	48	9	136325089	136335970	1	Y	0.25
7619	ENSG00000185962	3.0	5	1	152595310	152595579	-1	N	0.6
7620	ENSG00000164659	2.0	48	7	86506222	86689015	-1	Y	0.041666666666666664
7621	ENSG00000176927	18.0	37	17	28256218	28435470	1	Y	0.4864864864864865
7622	ENSG00000104967	1.0	46	19	46436992	46476804	-1	N	0.021739130434782608
7623	ENSG00000162437	16.0	48	1	65210778	65298915	1	N	0.3333333333333333
7624	ENSG00000164307	43.0	48	5	96096521	96143803	-1	N	0.8958333333333334
7625	ENSG00000126767	4.0	48	X	47494920	47510003	-1	N	0.08333333333333333
7626	ENSG00000042317	33.0	48	14	88851268	88936694	1	Y	0.6875
7627	ENSG00000099326	8.0	48	19	59073298	59084942	-1	N	0.16666666666666666
7628	ENSG00000204356	12.0	48	6	31919864	31926887	-1	N	0.25
7629	ENSG00000206043	1.0	2	18	71983048	72026422	1	N	0.5
7630	ENSG00000128641	4.0	48	2	192109911	192290115	1	N	0.08333333333333333
7631	ENSG00000100106	27.0	48	22	38093011	38172563	1	Y	0.5625
7632	ENSG00000102359	3.0	47	X	99899215	99926296	1	N	0.06382978723404255
7633	ENSG00000135929	6.0	48	2	219646472	219680016	1	N	0.125
7634	ENSG00000089101	7.0	36	20	20033158	20341346	1	Y	0.19444444444444445
7635	ENSG00000187170	1.0	2	1	152680636	152681967	1	N	0.5
7636	ENSG00000160326	4.0	48	9	136336217	136344259	-1	Y	0.08333333333333333
7637	ENSG00000187773	5.0	41	18	72102963	72125179	-1	N	0.12195121951219512
7638	ENSG00000126756	3.0	48	X	47511197	47518560	-1	N	0.0625
7639	ENSG00000107745	9.0	48	10	74127098	74385899	-1	N	0.1875
7640	ENSG00000104894	9.0	48	19	49838428	49846592	1	N	0.1875
7641	ENSG00000198854	2.0	40	1	152691998	152692905	1	N	0.05
7642	ENSG00000117713	1.0	48	1	27022524	27108595	1	N	0.020833333333333332
7643	ENSG00000163291	6.0	48	4	79808281	79860592	-1	N	0.125
7644	ENSG00000162434	8.0	48	1	65298912	65432187	-1	Y	0.16666666666666666
7645	ENSG00000073849	7.0	48	3	186648274	186796341	1	Y	0.14583333333333334
7646	ENSG00000203786	2.0	47	1	152730506	152734529	1	N	0.0425531914893617
7647	ENSG00000142185	19.0	47	21	45770046	45862964	1	Y	0.40425531914893614
7648	ENSG00000197779	6.0	48	X	47696301	47861960	1	Y	0.125
7649	ENSG00000268351	1.0	2	11	69587254	69587718	-1	N	0.5
7650	ENSG00000043462	2.0	47	5	169673241	169725231	-1	N	0.0425531914893617
7651	ENSG00000075388	1.0	2	11	69587797	69590171	-1	N	0.5
7652	ENSG00000177363	1.0	47	11	62453874	62457371	-1	N	0.02127659574468085
7653	ENSG00000186895	2.0	3	11	69624992	69633792	-1	N	0.6666666666666666
7654	ENSG00000138735	3.0	48	4	120415550	120550146	-1	N	0.0625
7655	ENSG00000186226	3.0	4	1	152758690	152760902	1	Y	0.75
7656	ENSG00000105220	3.0	48	19	34850385	34893061	1	N	0.0625
7657	ENSG00000187616	1.0	11	9	136379708	136393734	-1	Y	0.09090909090909091
7658	ENSG00000172155	2.0	2	1	152769227	152770657	1	Y	1.0
7659	ENSG00000115459	3.0	48	2	85581517	85618875	1	N	0.0625
7660	ENSG00000147118	6.0	48	X	47834250	47863377	-1	Y	0.125
7661	ENSG00000113924	1.0	48	3	120347020	120401418	-1	N	0.020833333333333332
7662	ENSG00000102362	29.0	47	X	99929488	99987110	-1	N	0.6170212765957447
7663	ENSG00000023330	3.0	48	3	52232102	52248343	1	N	0.0625
7664	ENSG00000156486	1.0	43	8	99439250	99445076	1	N	0.023255813953488372
7665	ENSG00000139117	13.0	48	12	39040624	39301232	-1	Y	0.2708333333333333
7666	ENSG00000189060	4.0	48	22	38201114	38203442	1	N	0.08333333333333333
7667	ENSG00000185842	4.0	40	1	225083964	225586996	1	Y	0.1
7668	ENSG00000197859	3.0	46	9	136397286	136440641	1	Y	0.06521739130434782
7669	ENSG00000103490	3.0	48	16	31212806	31214771	-1	N	0.0625
7670	ENSG00000221994	27.0	48	X	47842756	47931025	-1	Y	0.5625
7671	ENSG00000163206	3.0	8	1	152850793	152857523	1	N	0.375
7672	ENSG00000100116	12.0	48	22	38203912	38213183	1	N	0.25
7673	ENSG00000172943	1.0	48	X	53963109	54075391	-1	Y	0.020833333333333332
7674	ENSG00000133313	24.0	48	18	72163051	72188366	1	Y	0.5
7675	ENSG00000217702	47.0	47	2	74361599	74362521	1	N	1.0
7676	ENSG00000165685	1.0	32	12	10323141	10344400	1	N	0.03125
7677	ENSG00000137106	33.0	48	9	37422663	37436987	1	N	0.6875
7678	ENSG00000164385	10.0	41	6	2622147	2634837	-1	N	0.24390243902439024
7679	ENSG00000163170	3.0	48	2	74362525	74375121	-1	N	0.0625
7680	ENSG00000171368	17.0	48	5	660883	693510	-1	Y	0.3541666666666667
7681	ENSG00000183695	2.0	19	11	19076002	19082228	-1	N	0.10526315789473684
7682	ENSG00000152240	28.0	48	18	43684298	43708299	1	Y	0.5833333333333334
7683	ENSG00000162433	12.0	48	1	65613232	65697828	1	Y	0.25
7684	ENSG00000177238	1.0	41	16	31225342	31236510	1	N	0.024390243902439025
7685	ENSG00000131620	6.0	47	11	69924408	70035634	1	Y	0.1276595744680851
7686	ENSG00000196990	4.0	24	9	136444079	136451319	-1	Y	0.16666666666666666
7687	ENSG00000083535	13.0	48	13	73356197	73590591	1	N	0.2708333333333333
7688	ENSG00000163207	3.0	48	1	152881021	152884362	1	N	0.0625
7689	ENSG00000138161	2.0	48	10	124591665	124639146	-1	N	0.041666666666666664
7690	ENSG00000156269	3.0	17	4	80146848	80247204	-1	Y	0.17647058823529413
7691	ENSG00000123505	3.0	48	6	111195973	111216916	1	N	0.0625
7692	ENSG00000163683	11.0	48	4	39547950	39640710	-1	Y	0.22916666666666666
7693	ENSG00000145949	33.0	48	6	2663863	2751200	-1	Y	0.6875
7694	ENSG00000169900	3.0	18	16	31227283	31228680	-1	N	0.16666666666666666
7695	ENSG00000139988	3.0	46	14	68168603	68201169	1	Y	0.06521739130434782
7696	ENSG00000123454	14.0	48	9	136501482	136524466	1	Y	0.2916666666666667
7697	ENSG00000196475	1.0	2	4	80327508	80329372	-1	N	0.5
7698	ENSG00000147262	1.0	2	X	129518319	129519511	-1	N	0.5
7699	ENSG00000128310	2.0	19	22	38219389	38221502	1	N	0.10526315789473684
7700	ENSG00000177054	4.0	48	11	19138646	19197969	1	Y	0.08333333333333333
7701	ENSG00000168000	28.0	48	11	62457747	62477317	-1	N	0.5833333333333334
7702	ENSG00000173404	1.0	27	20	20348765	20351590	1	Y	0.037037037037037035
7703	ENSG00000165583	1.0	1	X	48045656	48056199	-1	Y	1.0
7704	ENSG00000268885	12.0	47	5	667759	668839	1	Y	0.2553191489361702
7705	ENSG00000076685	7.0	48	10	104845940	104953056	-1	N	0.14583333333333334
7706	ENSG00000134597	16.0	48	X	129535943	129547317	1	Y	0.3333333333333333
7707	ENSG00000144840	4.0	48	3	120405528	120461840	-1	N	0.08333333333333333
7708	ENSG00000077454	12.0	48	7	100169855	100183776	-1	Y	0.25
7709	ENSG00000169474	1.0	48	1	152956557	152958289	1	N	0.020833333333333332
7710	ENSG00000239732	1.0	48	3	52255096	52273183	-1	N	0.020833333333333332
7711	ENSG00000078140	5.0	48	4	39699664	39784412	1	Y	0.10416666666666667
7712	ENSG00000110274	11.0	48	11	117185273	117283984	1	Y	0.22916666666666666
7713	ENSG00000188818	33.0	48	5	710471	851101	-1	Y	0.6875
7714	ENSG00000126752	2.0	2	X	48114752	48126879	1	Y	1.0
7715	ENSG00000169896	1.0	48	16	31271311	31344213	1	Y	0.020833333333333332
7716	ENSG00000148426	5.0	48	10	11865338	11914276	1	N	0.10416666666666667
7717	ENSG00000163209	1.0	48	1	152974223	152976332	1	N	0.020833333333333332
7718	ENSG00000102554	5.0	48	13	73629114	73651676	1	N	0.10416666666666667
7719	ENSG00000136238	8.0	48	7	6414154	6443608	1	N	0.16666666666666666
7720	ENSG00000140835	1.0	21	16	71559136	71572649	1	N	0.047619047619047616
7721	ENSG00000101608	5.0	48	18	3247479	3256234	1	N	0.10416666666666667
7722	ENSG00000100124	30.0	48	22	38226862	38245334	-1	N	0.625
7723	ENSG00000155115	3.0	48	6	111279763	111289093	1	N	0.0625
7724	ENSG00000258512	2.0	30	14	102196774	102198859	1	N	0.06666666666666667
7725	ENSG00000114978	7.0	48	2	74379655	74406025	-1	N	0.14583333333333334
7726	ENSG00000175203	3.0	48	12	57923885	57941114	-1	N	0.0625
7727	ENSG00000116675	4.0	48	1	65713902	65881552	1	N	0.08333333333333333
7728	ENSG00000179632	11.0	48	8	145159402	145162514	1	N	0.22916666666666666
7729	ENSG00000169469	3.0	48	1	153003678	153005376	1	N	0.0625
7730	ENSG00000188559	4.0	48	20	20370196	20693131	-1	Y	0.08333333333333333
7731	ENSG00000198650	1.0	33	16	71599563	71611033	-1	N	0.030303030303030304
7732	ENSG00000168795	5.0	48	9	37438111	37465396	-1	N	0.10416666666666667
7733	ENSG00000118922	5.0	48	13	74260226	74708394	-1	Y	0.10416666666666667
7734	ENSG00000163216	1.0	42	1	153012201	153014407	-1	N	0.023809523809523808
7735	ENSG00000033030	3.0	48	12	122957417	122985518	-1	N	0.0625
7736	ENSG00000015520	1.0	44	7	44552134	44580914	-1	N	0.022727272727272728
7737	ENSG00000051180	2.0	48	15	40986972	41024354	1	N	0.041666666666666664
7738	ENSG00000101811	1.0	48	X	100075384	100095921	1	N	0.020833333333333332
7739	ENSG00000118680	6.0	48	18	3261907	3278282	1	N	0.125
7740	ENSG00000139112	2.0	48	12	10365057	10375727	1	N	0.041666666666666664
7741	ENSG00000179698	43.0	48	8	145162629	145173218	1	Y	0.8958333333333334
7742	ENSG00000182132	2.0	42	5	169780491	170163636	1	Y	0.047619047619047616
7743	ENSG00000140832	17.0	41	16	71660064	71676017	1	N	0.4146341463414634
7744	ENSG00000164185	3.0	43	5	121465208	121515312	1	N	0.06976744186046512
7745	ENSG00000143815	10.0	48	1	225589204	225616627	-1	N	0.20833333333333334
7746	ENSG00000137054	11.0	48	9	37485932	37503694	1	Y	0.22916666666666666
7747	ENSG00000196805	5.0	8	1	153042700	153113927	-1	Y	0.625
7748	ENSG00000163412	11.0	48	3	71724567	71803924	-1	Y	0.22916666666666666
7749	ENSG00000203785	2.0	48	1	153065611	153078660	-1	Y	0.041666666666666664
7750	ENSG00000126562	2.0	46	17	40932696	40948954	1	N	0.043478260869565216
7751	ENSG00000163297	6.0	48	4	80822303	81046608	-1	Y	0.125
7752	ENSG00000244094	4.0	16	1	153084590	153085991	-1	N	0.25
7753	ENSG00000203691	2.0	48	1	225600404	225602040	1	N	0.041666666666666664
7754	ENSG00000123453	31.0	48	9	136528682	136605077	-1	Y	0.6458333333333334
7755	ENSG00000065911	2.0	48	2	74425689	74444692	1	N	0.041666666666666664
7756	ENSG00000136536	1.0	48	2	160569000	160627538	1	N	0.020833333333333332
7757	ENSG00000168939	4.0	48	X	154997474	155012121	1	Y	0.08333333333333333
7758	ENSG00000100129	11.0	48	22	38244875	38285414	1	N	0.22916666666666666
7759	ENSG00000150526	3.0	12	14	39699435	39722859	1	N	0.25
7760	ENSG00000060642	20.0	48	1	27113963	27124889	1	N	0.4166666666666667
7761	ENSG00000203783	1.0	6	1	153190060	153191793	1	N	0.16666666666666666
7762	ENSG00000108349	12.0	48	17	38296571	38328436	1	Y	0.25
7763	ENSG00000164344	31.0	47	4	187130133	187179625	1	Y	0.6595744680851063
7764	ENSG00000136111	23.0	48	13	75858808	76056250	-1	Y	0.4791666666666667
7765	ENSG00000136451	1.0	48	17	56048910	56065620	-1	N	0.020833333333333332
7766	ENSG00000074219	8.0	48	19	49843852	49865714	-1	N	0.16666666666666666
7767	ENSG00000154380	6.0	47	1	225674537	225840844	-1	Y	0.1276595744680851
7768	ENSG00000152242	5.0	48	18	43753519	43846949	1	Y	0.10416666666666667
7769	ENSG00000203782	2.0	48	1	153232176	153234598	1	N	0.041666666666666664
7770	ENSG00000094880	1.0	48	5	137523339	137549032	-1	Y	0.020833333333333332
7771	ENSG00000164535	35.0	48	7	6448757	6523821	-1	Y	0.7291666666666666
7772	ENSG00000197498	22.0	48	6	111303218	111349466	1	N	0.4583333333333333
7773	ENSG00000116678	7.0	48	1	65886248	66107242	1	Y	0.14583333333333334
7774	ENSG00000120896	2.0	48	8	22402499	22433301	1	N	0.041666666666666664
7775	ENSG00000089163	12.0	48	12	120740119	120751052	1	N	0.25
7776	ENSG00000078304	7.0	48	14	102228135	102394326	1	Y	0.14583333333333334
7777	ENSG00000017483	14.0	48	X	48316920	48328644	-1	N	0.2916666666666667
7778	ENSG00000204160	7.0	48	1	27153201	27184093	1	N	0.14583333333333334
7779	ENSG00000159527	3.0	8	1	153270338	153283194	-1	N	0.375
7780	ENSG00000197921	1.0	44	1	2460184	2461684	-1	N	0.022727272727272728
7781	ENSG00000147912	7.0	48	9	37510889	37588871	-1	Y	0.14583333333333334
7782	ENSG00000040199	25.0	48	16	71671738	71758604	-1	Y	0.5208333333333334
7783	ENSG00000095637	5.0	48	10	97071528	97321171	-1	Y	0.10416666666666667
7784	ENSG00000141622	3.0	47	18	43906772	44043103	1	Y	0.06382978723404255
7785	ENSG00000072609	17.0	48	12	133398773	133532890	-1	Y	0.3541666666666667
7786	ENSG00000140488	2.0	48	15	72577068	72612470	-1	N	0.041666666666666664
7787	ENSG00000163218	5.0	11	1	153302596	153321316	-1	N	0.45454545454545453
7788	ENSG00000157873	6.0	48	1	2487078	2496821	1	Y	0.125
7789	ENSG00000204176	14.0	48	10	46955444	46971400	-1	Y	0.2916666666666667
7790	ENSG00000119203	8.0	48	2	9563697	9613230	1	Y	0.16666666666666666
7791	ENSG00000235173	28.0	48	8	145192672	145195746	1	Y	0.5833333333333334
7792	ENSG00000088926	7.0	31	4	187187099	187210835	1	N	0.22580645161290322
7793	ENSG00000008517	34.0	48	16	3115298	3131908	1	Y	0.7083333333333334
7794	ENSG00000145936	3.0	48	5	169801675	169816681	-1	Y	0.0625
7795	ENSG00000143742	5.0	48	1	225965531	225978168	1	N	0.10416666666666667
7796	ENSG00000072121	1.0	48	14	68194091	68283307	-1	N	0.020833333333333332
7797	ENSG00000136040	1.0	48	12	94542499	94701451	1	Y	0.020833333333333332
7798	ENSG00000160233	13.0	48	21	45875369	45878739	1	Y	0.2708333333333333
7799	ENSG00000100139	5.0	48	22	38301664	38338829	1	N	0.10416666666666667
7800	ENSG00000140678	5.0	48	16	31366455	31394318	1	Y	0.10416666666666667
7801	ENSG00000269430	14.0	48	21	45879814	45882078	1	Y	0.2916666666666667
7802	ENSG00000213625	15.0	48	1	65886270	65901690	1	N	0.3125
7803	ENSG00000175768	1.0	48	9	37582643	37592639	-1	N	0.020833333333333332
7804	ENSG00000177103	14.0	46	11	117298489	117688240	-1	Y	0.30434782608695654
7805	ENSG00000175894	2.0	39	21	45917775	46131495	-1	Y	0.05128205128205128
7806	ENSG00000104901	20.0	42	19	49865040	49878373	1	N	0.47619047619047616
7807	ENSG00000143819	5.0	48	1	225997794	226033260	1	Y	0.10416666666666667
7808	ENSG00000163220	3.0	48	1	153330330	153333503	1	N	0.0625
7809	ENSG00000183010	3.0	48	17	79890260	79900288	-1	N	0.0625
7810	ENSG00000188243	4.0	48	13	76099350	76123575	-1	Y	0.08333333333333333
7811	ENSG00000163221	1.0	48	1	153346184	153348125	-1	N	0.020833333333333332
7812	ENSG00000094755	6.0	32	5	170190354	170241051	1	Y	0.1875
7813	ENSG00000182912	2.0	46	21	45937099	45945835	1	Y	0.043478260869565216
7814	ENSG00000068438	8.0	48	X	48334541	48344752	1	N	0.16666666666666666
7815	ENSG00000070601	5.0	41	9	37650997	37746901	1	N	0.12195121951219512
7816	ENSG00000143546	1.0	48	1	153362508	153363664	-1	N	0.020833333333333332
7817	ENSG00000170890	1.0	48	12	120759914	120765592	-1	N	0.020833333333333332
7818	ENSG00000129472	5.0	48	14	21927179	21945132	-1	N	0.10416666666666667
7819	ENSG00000146013	3.0	45	5	137588068	137610360	-1	Y	0.06666666666666667
7820	ENSG00000188155	1.0	2	21	46011149	46012386	-1	Y	0.5
7821	ENSG00000160293	13.0	48	9	136627016	136857726	-1	Y	0.2708333333333333
7822	ENSG00000118939	15.0	48	13	76123619	76180085	1	Y	0.3125
7823	ENSG00000007952	3.0	45	X	100098313	100129334	-1	Y	0.06666666666666667
7824	ENSG00000196187	10.0	48	1	226033237	226070069	-1	N	0.20833333333333334
7825	ENSG00000139116	11.0	48	12	39687030	39837192	-1	N	0.22916666666666666
7826	ENSG00000083857	8.0	47	4	187508937	187647876	-1	Y	0.1702127659574468
7827	ENSG00000167210	3.0	36	18	44056935	44236996	-1	N	0.08333333333333333
