	Ensembl Gene ID	affectedTissues	expressedTissues	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	propOfExpressedAffectedByeQTL	CNV
10855	ENSG00000188107	3.0	32	6	64429876	66417118	-1	0.09375	Y
10856	ENSG00000163516	26.0	48	2	220094479	220101391	1	0.5416666666666666	N
10857	ENSG00000204071	32.0	40	X	101395448	101397942	-1	0.8	N
10858	ENSG00000137959	48.0	48	1	79085607	79111830	1	1.0	Y
10859	ENSG00000248469	24.0	24	5	175476681	175489024	-1	1.0	Y
10860	ENSG00000138496	48.0	48	3	122246771	122283424	-1	1.0	N
10861	ENSG00000102921	3.0	48	16	48572637	48654059	-1	0.0625	N
10862	ENSG00000184515	48.0	48	X	101408680	101411029	-1	1.0	N
10863	ENSG00000102043	3.0	48	X	63444187	63615333	-1	0.0625	N
10864	ENSG00000216895	45.0	48	7	155403925	155437899	-1	0.9375	Y
10865	ENSG00000111276	9.0	48	12	12867992	12875305	1	0.1875	N
10866	ENSG00000070388	8.0	45	19	639879	643703	1	0.17777777777777778	Y
10867	ENSG00000212916	47.0	48	1	232940643	232946092	1	0.9791666666666666	N
10868	ENSG00000166343	5.0	48	10	75183339	75193319	-1	0.10416666666666667	N
10869	ENSG00000122644	41.0	48	7	12726481	12730559	1	0.8541666666666666	N
10870	ENSG00000116353	48.0	48	1	29519385	29557454	-1	1.0	N
10871	ENSG00000135778	48.0	48	1	233086351	233119628	1	1.0	N
10872	ENSG00000178878	16.0	48	12	12878851	12982909	1	0.3333333333333333	N
10873	ENSG00000121690	39.0	48	11	33037410	33055128	1	0.8125	N
10874	ENSG00000229729	19.0	48	3	88108424	88188123	1	0.3958333333333333	N
10875	ENSG00000143882	35.0	48	2	10861775	10925236	1	0.7291666666666666	N
10876	ENSG00000108384	42.0	48	17	56769934	56811703	1	0.875	Y
10877	ENSG00000198551	48.0	48	19	11670189	11729950	1	1.0	N
10878	ENSG00000104517	10.0	48	8	103265240	103425069	-1	0.20833333333333334	N
10879	ENSG00000101336	4.0	48	20	30639991	30689659	1	0.08333333333333333	N
10880	ENSG00000145494	47.0	48	5	1801514	1816719	1	0.9791666666666666	Y
10881	ENSG00000070423	48.0	48	19	647526	663277	-1	1.0	N
10882	ENSG00000134899	48.0	48	13	103497194	103528345	1	1.0	Y
10883	ENSG00000050820	42.0	48	16	75262928	75301951	-1	0.875	N
10884	ENSG00000188981	40.0	48	4	3246096	3273465	1	0.8333333333333334	N
10885	ENSG00000108561	48.0	48	17	5336097	5352150	-1	1.0	Y
10886	ENSG00000102924	42.0	46	16	49311828	49315742	-1	0.9130434782608695	N
10887	ENSG00000135045	27.0	48	9	77561497	77567802	-1	0.5625	N
10888	ENSG00000182230	41.0	48	5	175487692	175559261	1	0.8541666666666666	Y
10889	ENSG00000139567	32.0	48	12	52300692	52317145	1	0.6666666666666666	N
10890	ENSG00000119787	47.0	48	2	38522022	38604427	-1	0.9791666666666666	Y
10891	ENSG00000136731	48.0	48	2	128848774	128953251	1	1.0	Y
10892	ENSG00000126970	3.0	48	X	64136250	64254593	-1	0.0625	Y
10893	ENSG00000185554	7.0	7	X	101470280	101581634	1	1.0	N
10894	ENSG00000137965	48.0	48	1	79115481	79129763	1	1.0	N
10895	ENSG00000204673	8.0	48	19	50372295	50381716	-1	0.16666666666666666	Y
10896	ENSG00000113430	12.0	14	5	1877541	1887350	-1	0.8571428571428571	N
10897	ENSG00000156017	11.0	48	9	77595936	77643339	-1	0.22916666666666666	N
10898	ENSG00000175105	31.0	48	3	88188254	88193815	1	0.6458333333333334	N
10899	ENSG00000113722	19.0	40	5	149546358	149564120	1	0.475	N
10900	ENSG00000179021	48.0	48	3	88198893	88217879	1	1.0	N
10901	ENSG00000049860	35.0	48	5	73935848	74018472	1	0.7291666666666666	N
10902	ENSG00000102575	46.0	48	19	11685475	11689823	-1	0.9583333333333334	N
10903	ENSG00000184863	10.0	48	7	155437145	155574179	1	0.20833333333333334	N
10904	ENSG00000100395	46.0	48	22	41601209	41627275	1	0.9583333333333334	N
10905	ENSG00000011083	19.0	37	5	149569520	149602351	1	0.5135135135135135	N
10906	ENSG00000125255	1.0	4	13	103696350	103719196	-1	0.25	N
10907	ENSG00000135749	38.0	48	1	233119181	233431459	-1	0.7916666666666666	N
10908	ENSG00000196655	48.0	48	11	118889142	118896164	1	1.0	N
10909	ENSG00000196663	47.0	48	14	102829300	102968818	1	0.9791666666666666	Y
10910	ENSG00000033011	22.0	48	16	5083703	5137380	1	0.4583333333333333	Y
10911	ENSG00000179361	48.0	48	15	74833518	74890472	1	1.0	N
10912	ENSG00000044524	27.0	46	3	89156674	89531284	1	0.5869565217391305	Y
10913	ENSG00000153774	48.0	48	16	75327596	75467383	-1	1.0	Y
10914	ENSG00000182196	45.0	48	12	123464607	123467456	1	0.9375	N
10915	ENSG00000162618	33.0	47	1	79355449	79472403	-1	0.7021276595744681	Y
10916	ENSG00000106733	48.0	48	9	77675489	77703133	-1	1.0	N
10917	ENSG00000176148	48.0	48	11	33060963	33127489	1	1.0	N
10918	ENSG00000070808	12.0	48	5	149599054	149669854	-1	0.25	Y
10919	ENSG00000178425	46.0	48	6	116422012	116570660	1	0.9583333333333334	N
10920	ENSG00000160305	48.0	48	21	47878812	47989926	1	1.0	N
10921	ENSG00000100652	15.0	36	14	70242134	70264006	-1	0.4166666666666667	N
10922	ENSG00000137547	37.0	48	8	55047770	55060461	1	0.7708333333333334	N
10923	ENSG00000078018	43.0	48	2	210288782	210598842	1	0.8958333333333334	Y
10924	ENSG00000165802	44.0	48	9	140342022	140353786	-1	0.9166666666666666	Y
10925	ENSG00000185634	4.0	46	15	49115932	49255641	-1	0.08695652173913043	Y
10926	ENSG00000125266	5.0	48	13	107142079	107187462	-1	0.10416666666666667	N
10927	ENSG00000166822	35.0	48	16	75476952	75499395	-1	0.7291666666666666	N
10928	ENSG00000102935	5.0	46	16	49521435	49891830	-1	0.10869565217391304	Y
10929	ENSG00000107758	32.0	48	10	75196186	75255782	-1	0.6666666666666666	N
10930	ENSG00000139343	48.0	48	12	96252706	96297606	1	1.0	N
10931	ENSG00000184785	48.0	48	X	134124968	134126501	1	1.0	N
10932	ENSG00000212747	48.0	48	X	134154543	134156559	-1	1.0	N
10933	ENSG00000069812	11.0	16	1	6472478	6484730	-1	0.6875	Y
10934	ENSG00000006468	6.0	46	7	13930853	14031050	-1	0.13043478260869565	N
10935	ENSG00000134884	40.0	48	13	107194021	107220512	-1	0.8333333333333334	N
10936	ENSG00000134590	42.0	48	X	134166333	134167576	1	0.875	N
10937	ENSG00000065559	32.0	48	17	11924141	12047147	1	0.6666666666666666	N
10938	ENSG00000183196	25.0	44	16	75510949	75529282	-1	0.5681818181818182	Y
10939	ENSG00000198732	36.0	48	14	70320848	70499083	1	0.75	Y
10940	ENSG00000134996	48.0	48	9	77703459	77762181	1	1.0	N
10941	ENSG00000164736	1.0	47	8	55370495	55373448	1	0.02127659574468085	N
10942	ENSG00000203950	45.0	48	X	134184962	134186226	-1	0.9375	N
10943	ENSG00000123500	4.0	40	6	116440086	116479910	-1	0.1	N
10944	ENSG00000070404	7.0	48	19	676392	683385	1	0.14583333333333334	N
10945	ENSG00000159788	42.0	48	4	3294755	3441640	1	0.875	Y
10946	ENSG00000204442	11.0	44	13	107820883	108519083	-1	0.25	Y
10947	ENSG00000204889	11.0	15	17	39133968	39143387	-1	0.7333333333333333	Y
10948	ENSG00000135702	46.0	47	16	75562433	75569145	-1	0.9787234042553191	Y
10949	ENSG00000168874	17.0	48	2	85978467	86015189	1	0.3541666666666667	N
10950	ENSG00000169551	11.0	11	X	134290461	134305322	-1	1.0	N
10951	ENSG00000187189	46.0	48	6	116571151	116575261	-1	0.9583333333333334	N
10952	ENSG00000104946	43.0	48	19	50380682	50392005	1	0.8958333333333334	N
10953	ENSG00000187017	12.0	46	1	6484848	6521430	1	0.2608695652173913	Y
10954	ENSG00000205423	46.0	48	16	50058321	50070999	1	0.9583333333333334	N
10955	ENSG00000174405	48.0	48	13	108859787	108870716	-1	1.0	N
10956	ENSG00000104237	3.0	8	8	55528627	55543394	1	0.375	N
10957	ENSG00000205084	48.0	48	16	75572015	75590184	-1	1.0	Y
10958	ENSG00000185198	16.0	16	19	685521	695460	-1	1.0	Y
10959	ENSG00000139826	34.0	48	13	108870727	108886603	1	0.7083333333333334	N
10960	ENSG00000161544	18.0	48	17	74523438	74547257	-1	0.375	N
10961	ENSG00000179335	45.0	48	15	74890841	74932057	1	0.9375	N
10962	ENSG00000165972	12.0	13	12	96260826	96336752	-1	0.9230769230769231	N
10963	ENSG00000183783	39.0	43	4	44175926	44450824	-1	0.9069767441860465	Y
10964	ENSG00000111817	38.0	48	6	116575336	116762424	1	0.7916666666666666	Y
10965	ENSG00000168273	6.0	48	3	52568029	52613253	1	0.125	N
10966	ENSG00000143674	31.0	47	1	233463514	233520894	1	0.6595744680851063	Y
10967	ENSG00000149428	7.0	48	11	118914900	118927913	-1	0.14583333333333334	N
10968	ENSG00000115525	34.0	48	2	86066267	86116137	-1	0.7083333333333334	N
10969	ENSG00000177752	25.0	34	4	44624086	44680573	-1	0.7352941176470589	N
10970	ENSG00000102524	35.0	48	13	108903588	108960832	1	0.7291666666666666	Y
10971	ENSG00000016082	3.0	25	5	50678921	50690564	1	0.12	N
10972	ENSG00000099864	45.0	48	19	708953	748329	1	0.9375	Y
10973	ENSG00000034713	24.0	48	16	75600249	75611779	1	0.5	N
10974	ENSG00000138663	18.0	48	4	83955600	83996971	1	0.375	Y
10975	ENSG00000212900	5.0	6	17	39155447	39156138	-1	0.8333333333333334	Y
10976	ENSG00000197635	19.0	47	2	162848751	162931052	-1	0.40425531914893614	N
10977	ENSG00000135503	11.0	48	12	52345451	52390862	1	0.22916666666666666	Y
10978	ENSG00000255302	1.0	48	15	49170083	49172380	1	0.020833333333333332	N
10979	ENSG00000135750	36.0	48	1	233749750	233808258	1	0.75	Y
10980	ENSG00000221852	2.0	8	17	39182278	39183454	-1	0.25	N
10981	ENSG00000206579	2.0	42	8	56014949	56454613	1	0.047619047619047616	Y
10982	ENSG00000099139	15.0	47	9	78505560	78977255	1	0.3191489361702128	Y
10983	ENSG00000134283	48.0	48	12	42632249	42853517	1	1.0	Y
10984	ENSG00000188581	2.0	3	17	39196811	39197713	-1	0.6666666666666666	Y
10985	ENSG00000214140	48.0	48	17	74523668	74549660	1	1.0	N
10986	ENSG00000100399	45.0	48	22	41625517	41636938	-1	0.9375	N
10987	ENSG00000176102	39.0	48	11	33098734	33183917	-1	0.8125	N
10988	ENSG00000183780	24.0	41	1	234040679	234460262	1	0.5853658536585366	Y
10989	ENSG00000214518	2.0	2	17	39210750	39211482	-1	1.0	Y
10990	ENSG00000065457	48.0	48	16	75630879	75657198	-1	1.0	N
10991	ENSG00000163521	48.0	48	2	220101328	220110200	-1	1.0	N
10992	ENSG00000141401	41.0	48	18	11981024	12030876	1	0.8541666666666666	N
10993	ENSG00000197933	45.0	48	19	11832080	11849824	-1	0.9375	N
10994	ENSG00000170561	11.0	44	5	2745959	2752969	-1	0.25	Y
10995	ENSG00000212724	2.0	3	17	39215495	39216344	-1	0.6666666666666666	N
10996	ENSG00000147437	4.0	48	8	25276776	25282170	-1	0.08333333333333333	N
10997	ENSG00000175175	1.0	41	17	56833230	57058983	1	0.024390243902439025	N
10998	ENSG00000168275	48.0	48	1	234509202	234519795	1	1.0	N
10999	ENSG00000148377	2.0	2	10	1064847	1071799	-1	1.0	N
11000	ENSG00000188050	5.0	38	7	122337766	122339210	-1	0.13157894736842105	N
11001	ENSG00000235631	1.0	42	7	122341718	122343021	-1	0.023809523809523808	N
11002	ENSG00000153446	44.0	48	16	5094123	5116111	-1	0.9166666666666666	Y
11003	ENSG00000197044	48.0	48	19	11877815	11894893	1	1.0	N
11004	ENSG00000186376	35.0	48	X	134382867	134478012	-1	0.7291666666666666	N
11005	ENSG00000170085	34.0	48	5	175665365	175772994	1	0.7083333333333334	N
11006	ENSG00000059588	48.0	48	1	234527059	234614849	-1	1.0	Y
11007	ENSG00000104756	17.0	48	8	25285366	25315992	-1	0.3541666666666667	N
11008	ENSG00000139344	47.0	48	12	96337071	96362370	1	0.9791666666666666	Y
11009	ENSG00000167904	48.0	48	8	56608983	56685966	-1	1.0	Y
11010	ENSG00000145975	8.0	28	6	4049668	4087578	-1	0.2857142857142857	Y
11011	ENSG00000215788	28.0	48	1	6521211	6526255	-1	0.5833333333333334	Y
11012	ENSG00000177599	41.0	48	19	11908482	11920437	1	0.8541666666666666	N
11013	ENSG00000041515	26.0	44	13	109248500	109860355	1	0.5909090909090909	Y
11014	ENSG00000135002	48.0	48	9	79000433	79009433	-1	1.0	N
11015	ENSG00000173275	9.0	48	X	134478721	134497077	1	0.1875	N
11016	ENSG00000081800	1.0	3	7	122753585	122840040	-1	0.3333333333333333	N
11017	ENSG00000148834	48.0	48	10	105995114	106027217	1	1.0	N
11018	ENSG00000213949	45.0	48	5	52083730	52255040	1	0.9375	Y
11019	ENSG00000073282	16.0	47	3	189349205	189615068	1	0.3404255319148936	Y
11020	ENSG00000171295	45.0	48	19	11925099	11946016	1	0.9375	Y
11021	ENSG00000181626	4.0	5	18	12093852	12129748	1	0.8	N
11022	ENSG00000099812	25.0	43	19	751126	764319	1	0.5813953488372093	N
11023	ENSG00000143575	48.0	48	1	154244987	154248351	1	1.0	N
11024	ENSG00000104951	34.0	48	19	50392911	50432796	-1	0.7083333333333334	N
11025	ENSG00000185674	6.0	28	2	99858709	99871745	-1	0.21428571428571427	Y
11026	ENSG00000189241	48.0	48	6	116597741	116601066	-1	1.0	N
11027	ENSG00000168264	2.0	48	1	234740015	234745271	-1	0.041666666666666664	Y
11028	ENSG00000065427	44.0	48	16	75661622	75682541	-1	0.9166666666666666	N
11029	ENSG00000067064	36.0	48	10	1085848	1095110	-1	0.75	Y
11030	ENSG00000188042	16.0	48	2	235401685	235405697	-1	0.3333333333333333	N
11031	ENSG00000187210	37.0	48	9	79034752	79122332	1	0.7708333333333334	Y
11032	ENSG00000165359	27.0	48	X	134654584	134716435	1	0.5625	N
11033	ENSG00000183876	17.0	46	5	149675906	149718870	-1	0.3695652173913043	Y
11034	ENSG00000173726	40.0	48	1	235272651	235292251	-1	0.8333333333333334	N
11035	ENSG00000101337	29.0	48	20	30697309	30755061	1	0.6041666666666666	N
11036	ENSG00000188820	48.0	48	6	116782533	116784934	1	1.0	N
11037	ENSG00000176194	24.0	41	18	12254318	12277594	1	0.5853658536585366	N
11038	ENSG00000108395	44.0	48	17	57059999	57184282	-1	0.9166666666666666	Y
11039	ENSG00000130653	48.0	48	9	140354404	140444986	-1	1.0	Y
11040	ENSG00000163840	28.0	48	3	122283085	122294050	1	0.5833333333333334	N
11041	ENSG00000102053	5.0	48	X	64708615	64727767	1	0.10416666666666667	N
11042	ENSG00000155393	48.0	48	16	50099852	50140298	1	1.0	N
11043	ENSG00000186493	9.0	42	5	2752245	2755508	1	0.21428571428571427	Y
11044	ENSG00000100401	44.0	48	22	41641615	41682255	-1	0.9166666666666666	N
11045	ENSG00000196712	48.0	48	17	29421945	29709134	1	1.0	Y
11046	ENSG00000151806	48.0	48	4	44680444	44702943	1	1.0	N
11047	ENSG00000212722	1.0	2	17	39261584	39262740	1	0.5	Y
11048	ENSG00000156381	45.0	48	14	102973179	102976136	-1	0.9375	N
11049	ENSG00000188739	1.0	48	1	235294498	235324772	-1	0.020833333333333332	Y
11050	ENSG00000100462	6.0	48	14	23389720	23398794	-1	0.125	N
11051	ENSG00000253633	15.0	22	8	103540968	103550896	1	0.6818181818181818	N
11052	ENSG00000135316	6.0	48	6	86318053	86353510	-1	0.125	N
11053	ENSG00000213416	1.0	2	17	39279343	39280419	-1	0.5	N
11054	ENSG00000196411	46.0	48	7	100400187	100425121	-1	0.9583333333333334	Y
11055	ENSG00000130147	8.0	47	2	235860617	235964358	1	0.1702127659574468	Y
11056	ENSG00000155087	11.0	13	8	103563800	103573245	1	0.8461538461538461	Y
11057	ENSG00000198090	1.0	2	17	39295685	39296739	-1	0.5	Y
11058	ENSG00000171396	1.0	2	17	39315910	39316983	-1	0.5	N
11059	ENSG00000185950	17.0	48	13	110406184	110438915	-1	0.3541666666666667	Y
11060	ENSG00000126003	3.0	48	20	30780306	30795594	-1	0.0625	N
11061	ENSG00000196156	1.0	2	17	39323484	39324424	-1	0.5	Y
11062	ENSG00000144214	48.0	48	2	99900701	99921205	-1	1.0	N
11063	ENSG00000171291	47.0	48	19	11959541	11994565	1	0.9791666666666666	Y
11064	ENSG00000110422	30.0	48	11	33278218	33378569	1	0.625	N
11065	ENSG00000145287	45.0	48	4	84011201	84058228	-1	0.9375	Y
11066	ENSG00000169718	38.0	48	17	80015382	80023763	-1	0.7916666666666666	N
11067	ENSG00000189001	7.0	48	19	36014269	36019253	-1	0.14583333333333334	N
11068	ENSG00000001497	45.0	48	X	64732462	64754655	-1	0.9375	N
11069	ENSG00000173200	48.0	48	3	122296449	122357894	1	1.0	N
11070	ENSG00000241370	42.0	48	6	30312908	30314661	1	0.875	N
11071	ENSG00000198429	44.0	48	19	11998599	12025144	1	0.9166666666666666	Y
11072	ENSG00000176014	28.0	48	18	12307668	12344319	1	0.5833333333333334	N
11073	ENSG00000101346	46.0	48	20	30795683	30826470	1	0.9583333333333334	Y
11074	ENSG00000173626	9.0	35	6	116816152	116866773	-1	0.2571428571428571	N
11075	ENSG00000185689	48.0	48	6	4079440	4131185	1	1.0	N
11076	ENSG00000011304	23.0	48	19	797075	812327	1	0.4791666666666667	Y
11077	ENSG00000182154	48.0	48	9	140445651	140447007	1	1.0	N
11078	ENSG00000196757	11.0	48	19	12035883	12061588	1	0.22916666666666666	Y
11079	ENSG00000155090	3.0	48	8	103661007	103668130	-1	0.0625	N
11080	ENSG00000106772	38.0	48	9	79226292	79521003	-1	0.7916666666666666	Y
11081	ENSG00000187498	18.0	48	13	110801318	110959496	-1	0.375	Y
11082	ENSG00000089902	10.0	48	14	103058998	103196913	1	0.20833333333333334	Y
11083	ENSG00000084110	20.0	41	12	96366440	96390143	-1	0.4878048780487805	N
11084	ENSG00000122203	24.0	48	5	175773064	175788971	-1	0.5	N
11085	ENSG00000197054	48.0	48	19	12035890	12091196	1	1.0	Y
11086	ENSG00000170549	15.0	35	5	3596168	3601517	1	0.42857142857142855	Y
11087	ENSG00000148399	45.0	48	9	140449356	140473387	-1	0.9375	Y
11088	ENSG00000143595	10.0	19	1	154293566	154297801	1	0.5263157894736842	N
11089	ENSG00000005100	13.0	48	17	5344232	5372380	-1	0.2708333333333333	N
11090	ENSG00000166848	31.0	48	16	75681684	75795770	1	0.6458333333333334	N
11091	ENSG00000101350	30.0	48	20	30865467	30922814	1	0.625	Y
11092	ENSG00000070731	48.0	48	17	74559792	74583038	-1	1.0	Y
11093	ENSG00000185945	7.0	7	X	101615316	101726732	-1	1.0	N
11094	ENSG00000060656	43.0	48	1	29563028	29653325	1	0.8958333333333334	N
11095	ENSG00000160307	48.0	48	21	48018875	48025121	-1	1.0	N
11096	ENSG00000173085	18.0	48	4	84182689	84206067	-1	0.375	N
11097	ENSG00000115514	43.0	48	2	99935445	99957165	-1	0.8958333333333334	N
11098	ENSG00000090975	22.0	48	12	123468027	123634562	-1	0.4583333333333333	N
11099	ENSG00000105677	28.0	48	19	36036497	36038428	1	0.5833333333333334	N
11100	ENSG00000213024	47.0	48	19	50410082	50433020	-1	0.9791666666666666	N
11101	ENSG00000141052	1.0	46	17	12569207	12672266	1	0.021739130434782608	N
11102	ENSG00000121274	2.0	48	16	50186829	50269221	1	0.041666666666666664	Y
11103	ENSG00000184661	30.0	37	8	25316513	25365436	1	0.8108108108108109	Y
11104	ENSG00000178033	46.0	46	6	116832809	116845955	1	1.0	N
11105	ENSG00000258792	4.0	7	14	90095265	90109015	-1	0.5714285714285714	N
11106	ENSG00000165724	46.0	48	9	140476531	140484942	-1	0.9583333333333334	N
11107	ENSG00000070526	12.0	46	17	74620843	74639920	-1	0.2608695652173913	Y
11108	ENSG00000054267	30.0	48	1	235294949	235491534	-1	0.625	Y
11109	ENSG00000179151	3.0	48	15	74922899	74988633	-1	0.0625	N
11110	ENSG00000164451	3.0	10	6	116850174	116880031	1	0.3	N
11111	ENSG00000198443	2.0	4	17	39340354	39341594	-1	0.5	Y
11112	ENSG00000117114	21.0	47	1	81771845	82458120	1	0.44680851063829785	Y
11113	ENSG00000065621	47.0	48	10	106028631	106064703	1	0.9791666666666666	N
11114	ENSG00000140025	48.0	48	14	90261013	90421121	-1	1.0	Y
11115	ENSG00000145536	9.0	39	5	5140443	5320417	1	0.23076923076923078	Y
11116	ENSG00000241595	1.0	2	17	39405939	39406904	1	0.5	Y
11117	ENSG00000204592	48.0	48	6	30457244	30461982	1	1.0	Y
11118	ENSG00000100403	16.0	48	22	41697526	41756151	1	0.3333333333333333	Y
11119	ENSG00000197070	48.0	48	9	140500106	140509812	1	1.0	N
11120	ENSG00000160310	48.0	48	21	48055079	48085036	1	1.0	Y
11121	ENSG00000137574	36.0	48	8	56685701	56738007	1	0.75	N
11122	ENSG00000221818	16.0	42	8	25699246	25902913	-1	0.38095238095238093	Y
11123	ENSG00000155096	30.0	48	8	103838585	103906092	-1	0.625	N
11124	ENSG00000134871	23.0	48	13	110958159	111165374	1	0.4791666666666667	Y
11125	ENSG00000197647	19.0	48	19	12125547	12146556	-1	0.3958333333333333	N
11126	ENSG00000151092	39.0	48	3	25760435	25831530	-1	0.8125	Y
11127	ENSG00000047056	48.0	48	10	1095478	1178237	1	1.0	Y
11128	ENSG00000255737	3.0	48	12	58120054	58122139	1	0.0625	N
11129	ENSG00000164675	34.0	46	7	123092454	123175131	-1	0.7391304347826086	N
11130	ENSG00000110427	37.0	44	11	33563618	33695648	1	0.8409090909090909	Y
11131	ENSG00000118894	48.0	48	16	5134305	5147809	-1	1.0	Y
11132	ENSG00000143515	31.0	48	1	154298029	154323783	1	0.6458333333333334	N
11133	ENSG00000171456	2.0	48	20	30946155	31027122	1	0.041666666666666664	N
11134	ENSG00000184500	47.0	48	3	93591881	93692910	-1	0.9791666666666666	Y
11135	ENSG00000157985	9.0	48	2	236402733	237040444	1	0.1875	Y
11136	ENSG00000135452	48.0	48	12	58131796	58143994	1	1.0	N
11137	ENSG00000078098	43.0	46	2	163027194	163101661	-1	0.9347826086956522	N
11138	ENSG00000152910	24.0	30	16	76311176	76593135	1	0.8	Y
11139	ENSG00000163281	48.0	48	4	44684217	44728612	-1	1.0	N
11140	ENSG00000203993	48.0	48	9	140509784	140513358	-1	1.0	N
11141	ENSG00000109758	45.0	45	4	3443614	3451211	1	1.0	Y
11142	ENSG00000205177	42.0	42	11	33719807	33722347	-1	1.0	N
11143	ENSG00000068654	48.0	48	2	86247339	86333278	-1	1.0	N
11144	ENSG00000139832	29.0	48	13	111175417	111214080	-1	0.6041666666666666	N
11145	ENSG00000167074	47.0	48	22	41763337	41795330	1	0.9791666666666666	N
11146	ENSG00000121281	47.0	48	16	50280048	50352046	1	0.9791666666666666	N
11147	ENSG00000182534	48.0	48	17	74668633	74707098	-1	1.0	Y
11148	ENSG00000141385	9.0	48	18	12328943	12377313	-1	0.1875	N
11149	ENSG00000161835	1.0	48	12	52400724	52409673	1	0.020833333333333332	N
11150	ENSG00000152904	47.0	48	1	235490665	235507847	1	0.9791666666666666	N
11151	ENSG00000183864	17.0	48	22	41829496	41843027	-1	0.3541666666666667	N
11152	ENSG00000213995	48.0	48	13	111267881	111292340	1	1.0	N
11153	ENSG00000140465	45.0	47	15	75011883	75017951	-1	0.9574468085106383	N
11154	ENSG00000085063	48.0	48	11	33719807	33757991	-1	1.0	N
11155	ENSG00000254087	45.0	48	8	56792372	56923940	1	0.9375	N
11156	ENSG00000072849	13.0	48	17	5374571	5390131	-1	0.2708333333333333	N
11157	ENSG00000100410	43.0	48	22	41855721	41864729	-1	0.8958333333333334	N
11158	ENSG00000198721	48.0	48	6	4115923	4135831	-1	1.0	N
11159	ENSG00000181090	15.0	48	9	140513444	140764468	1	0.3125	Y
11160	ENSG00000144406	7.0	32	2	210636717	210864024	1	0.21875	N
11161	ENSG00000148841	28.0	48	10	106071894	106098162	-1	0.5833333333333334	N
11162	ENSG00000111832	48.0	48	6	116892530	116918838	1	1.0	N
11163	ENSG00000221914	2.0	48	8	26149007	26230196	1	0.041666666666666664	N
11164	ENSG00000070814	16.0	48	5	149737202	149779871	1	0.3333333333333333	Y
11165	ENSG00000204590	6.0	48	6	30509154	30524951	-1	0.125	Y
11166	ENSG00000105675	5.0	42	19	36040945	36054560	-1	0.11904761904761904	N
11167	ENSG00000143889	17.0	48	2	38789120	38830728	-1	0.3541666666666667	N
