field,value,count
gene_id,ENSG00000137413.11,7195
gene_id,ENSG00000105197.6,7195
gene_id,ENSG00000243480.3,7196
gene_id,ENSG00000114771.9,7196
gene_id,ENSG00000196460.8,7196
gene_id,ENSG00000261068.1,7196
gene_id,ENSG00000206530.4,7196
gene_id,ENSG00000233622.1,7196
gene_id,ENSG00000120471.10,7196
gene_id,ENSG00000241983.2,7197
gene_id,ENSG00000228973.1,7197
gene_id,ENSG00000156427.7,7197
gene_id,ENSG00000111319.8,7197
gene_id,ENSG00000178977.3,7197
gene_id,ENSG00000164093.11,7197
gene_id,ENSG00000112576.8,7197
gene_id,ENSG00000114923.12,7198
gene_id,ENSG00000254288.1,7198
gene_id,ENSG00000255304.1,7198
gene_id,ENSG00000100626.12,7198
gene_id,ENSG00000272823.1,7198
gene_id,ENSG00000237118.2,7198
gene_id,ENSG00000238078.1,7198
gene_id,ENSG00000260751.2,7199
gene_id,ENSG00000139116.13,7199
gene_id,ENSG00000182472.4,7199
gene_id,ENSG00000108759.3,7199
gene_id,ENSG00000158859.9,7199
gene_id,ENSG00000155974.7,7199
gene_id,ENSG00000074410.9,7199
gene_id,ENSG00000137575.7,7199
gene_id,ENSG00000240751.1,7199
gene_id,ENSG00000134802.13,7199
gene_id,ENSG00000261428.1,7200
gene_id,ENSG00000267919.1,7200
gene_id,ENSG00000010278.7,7200
gene_id,ENSG00000178695.4,7200
gene_id,ENSG00000065989.11,7200
gene_id,ENSG00000174307.5,7201
gene_id,ENSG00000065060.12,7201
gene_id,ENSG00000138798.7,7201
gene_id,ENSG00000063322.9,7201
gene_id,ENSG00000138592.9,7201
gene_id,ENSG00000254832.1,7201
gene_id,ENSG00000006712.10,7201
gene_id,ENSG00000111358.9,7202
gene_id,ENSG00000166002.2,7202
gene_id,ENSG00000111361.8,7202
gene_id,ENSG00000261534.1,7202
gene_id,ENSG00000181163.9,7203
gene_id,ENSG00000170615.10,7203
gene_id,ENSG00000152818.14,7203
gene_id,ENSG00000174021.6,7204
gene_id,ENSG00000257219.1,7204
gene_id,ENSG00000229808.1,7204
gene_id,ENSG00000105851.6,7204
gene_id,ENSG00000258926.1,7205
gene_id,ENSG00000269928.1,7205
gene_id,ENSG00000082212.7,7205
gene_id,ENSG00000196455.3,7205
gene_id,ENSG00000122432.12,7205
gene_id,ENSG00000179774.7,7205
gene_id,ENSG00000132669.8,7206
gene_id,ENSG00000272582.1,7206
gene_id,ENSG00000137648.12,7206
gene_id,ENSG00000237853.2,7206
gene_id,ENSG00000088035.11,7206
gene_id,ENSG00000106052.9,7206
gene_id,ENSG00000177173.5,7206
gene_id,ENSG00000134817.9,7207
gene_id,ENSG00000130940.10,7207
gene_id,ENSG00000118217.5,7207
gene_id,ENSG00000188710.1,7207
gene_id,ENSG00000196859.3,7207
gene_id,ENSG00000267034.1,7207
gene_id,ENSG00000271303.1,7207
gene_id,ENSG00000234715.1,7208
gene_id,ENSG00000154127.5,7208
gene_id,ENSG00000226889.3,7208
gene_id,ENSG00000179134.10,7208
gene_id,ENSG00000087338.4,7208
gene_id,ENSG00000139410.10,7208
gene_id,ENSG00000137965.6,7208
gene_id,ENSG00000224810.1,7208
gene_id,ENSG00000073921.13,7208
gene_id,ENSG00000237732.5,7208
gene_id,ENSG00000130755.8,7208
gene_id,ENSG00000224818.1,7209
gene_id,ENSG00000143222.7,7209
gene_id,ENSG00000164438.5,7209
gene_id,ENSG00000137106.13,7209
gene_id,ENSG00000242095.2,7209
gene_id,ENSG00000170214.3,7209
gene_id,ENSG00000124562.5,7209
gene_id,ENSG00000250708.1,7209
gene_id,ENSG00000214226.4,7210
gene_id,ENSG00000165312.5,7210
gene_id,ENSG00000048545.9,7210
gene_id,ENSG00000163428.3,7210
gene_id,ENSG00000260368.1,7210
gene_id,ENSG00000246100.3,7210
gene_id,ENSG00000102445.14,7211
gene_id,ENSG00000112599.8,7211
gene_id,ENSG00000246575.2,7211
gene_id,ENSG00000229893.1,7211
gene_id,ENSG00000273143.1,7211
gene_id,ENSG00000269246.1,7211
gene_id,ENSG00000265817.1,7211
gene_id,ENSG00000206113.3,7212
gene_id,ENSG00000258136.1,7212
gene_id,ENSG00000159733.9,7212
gene_id,ENSG00000226025.5,7212
gene_id,ENSG00000141639.7,7212
gene_id,ENSG00000153933.5,7213
gene_id,ENSG00000181789.10,7213
gene_id,ENSG00000230383.1,7213
gene_id,ENSG00000067182.3,7213
gene_id,ENSG00000100523.10,7213
gene_id,ENSG00000138166.5,7214
gene_id,ENSG00000117151.8,7214
gene_id,ENSG00000110675.8,7214
gene_id,ENSG00000206532.2,7214
gene_id,ENSG00000117010.11,7214
gene_id,ENSG00000145241.6,7215
gene_id,ENSG00000248049.2,7215
gene_id,ENSG00000171840.7,7215
gene_id,ENSG00000175048.12,7215
gene_id,ENSG00000205339.5,7215
gene_id,ENSG00000008323.11,7216
gene_id,ENSG00000069018.13,7216
gene_id,ENSG00000033178.8,7216
gene_id,ENSG00000214944.5,7216
gene_id,ENSG00000183908.5,7216
gene_id,ENSG00000236058.2,7216
gene_id,ENSG00000100902.6,7216
gene_id,ENSG00000261857.2,7216
gene_id,ENSG00000229212.3,7216
gene_id,ENSG00000173401.5,7217
gene_id,ENSG00000128829.7,7217
gene_id,ENSG00000158445.7,7218
gene_id,ENSG00000256433.1,7218
gene_id,ENSG00000233762.2,7218
gene_id,ENSG00000135094.6,7219
gene_id,ENSG00000139737.17,7219
gene_id,ENSG00000198015.8,7219
gene_id,ENSG00000145283.7,7219
gene_id,ENSG00000152104.7,7219
gene_id,ENSG00000237691.1,7219
gene_id,ENSG00000153989.7,7219
gene_id,ENSG00000259969.1,7219
gene_id,ENSG00000266521.1,7220
gene_id,ENSG00000049249.4,7220
gene_id,ENSG00000164683.12,7220
gene_id,ENSG00000215915.5,7220
gene_id,ENSG00000165238.12,7220
gene_id,ENSG00000218631.1,7221
gene_id,ENSG00000224746.1,7221
gene_id,ENSG00000198185.7,7221
gene_id,ENSG00000224950.1,7221
gene_id,ENSG00000052723.7,7221
gene_id,ENSG00000112685.9,7221
gene_id,ENSG00000225857.1,7221
gene_id,ENSG00000272138.1,7221
gene_id,ENSG00000250103.1,7222
gene_id,ENSG00000109452.8,7222
gene_id,ENSG00000013016.10,7222
gene_id,ENSG00000198829.5,7223
gene_id,ENSG00000214711.5,7223
gene_id,ENSG00000226953.3,7223
gene_id,ENSG00000136155.12,7223
gene_id,ENSG00000177788.5,7223
gene_id,ENSG00000187556.6,7223
gene_id,ENSG00000153930.6,7223
gene_id,ENSG00000172785.14,7223
gene_id,ENSG00000143772.5,7224
gene_id,ENSG00000136866.9,7224
gene_id,ENSG00000214402.6,7224
gene_id,ENSG00000177606.5,7224
gene_id,ENSG00000188820.8,7224
gene_id,ENSG00000197959.9,7225
gene_id,ENSG00000019505.3,7225
gene_id,ENSG00000166004.10,7225
gene_id,ENSG00000046604.8,7225
gene_id,ENSG00000135835.6,7225
gene_id,ENSG00000162746.10,7225
gene_id,ENSG00000257875.1,7225
gene_id,ENSG00000183624.9,7225
gene_id,ENSG00000081721.7,7225
gene_id,ENSG00000214694.6,7225
gene_id,ENSG00000075223.9,7226
gene_id,ENSG00000164576.7,7226
gene_id,ENSG00000042445.9,7226
gene_id,ENSG00000026103.15,7226
gene_id,ENSG00000245275.3,7226
gene_id,ENSG00000071967.7,7226
gene_id,ENSG00000176273.10,7227
gene_id,ENSG00000115459.13,7227
gene_id,ENSG00000225698.2,7227
gene_id,ENSG00000268707.1,7227
gene_id,ENSG00000233295.3,7227
gene_id,ENSG00000233012.2,7227
gene_id,ENSG00000272145.1,7228
gene_id,ENSG00000243015.2,7228
gene_id,ENSG00000270532.1,7228
gene_id,ENSG00000066136.15,7228
gene_id,ENSG00000105948.9,7228
gene_id,ENSG00000148690.10,7229
gene_id,ENSG00000107796.8,7229
gene_id,ENSG00000196950.9,7229
gene_id,ENSG00000152291.9,7229
gene_id,ENSG00000121570.8,7229
gene_id,ENSG00000129534.9,7230
gene_id,ENSG00000120675.4,7230
gene_id,ENSG00000163214.16,7230
gene_id,ENSG00000179930.5,7230
gene_id,ENSG00000174370.5,7230
gene_id,ENSG00000188010.8,7230
gene_id,ENSG00000028277.16,7231
gene_id,ENSG00000233895.1,7231
gene_id,ENSG00000103888.11,7231
gene_id,ENSG00000228623.2,7231
gene_id,ENSG00000234807.4,7231
gene_id,ENSG00000219481.6,7231
gene_id,ENSG00000188388.9,7231
gene_id,ENSG00000007944.10,7231
gene_id,ENSG00000050393.7,7232
gene_id,ENSG00000019485.8,7232
gene_id,ENSG00000164924.13,7232
gene_id,ENSG00000080189.10,7232
gene_id,ENSG00000011590.9,7232
gene_id,ENSG00000261438.1,7232
gene_id,ENSG00000120457.7,7232
gene_id,ENSG00000116652.5,7232
gene_id,ENSG00000149136.3,7233
gene_id,ENSG00000161180.6,7233
gene_id,ENSG00000052850.5,7233
gene_id,ENSG00000213078.3,7233
gene_id,ENSG00000255618.1,7234
gene_id,ENSG00000142173.10,7234
gene_id,ENSG00000115977.14,7234
gene_id,ENSG00000115252.14,7234
gene_id,ENSG00000272209.1,7234
gene_id,ENSG00000198963.6,7235
gene_id,ENSG00000109991.4,7235
gene_id,ENSG00000070886.6,7235
gene_id,ENSG00000113966.5,7235
gene_id,ENSG00000269892.1,7235
gene_id,ENSG00000122565.14,7236
gene_id,ENSG00000227910.1,7236
gene_id,ENSG00000234444.5,7236
gene_id,ENSG00000122778.5,7236
gene_id,ENSG00000107317.7,7236
gene_id,ENSG00000271615.1,7236
gene_id,ENSG00000122566.16,7236
gene_id,ENSG00000090339.4,7237
gene_id,ENSG00000238692.1,7237
gene_id,ENSG00000272918.1,7237
gene_id,ENSG00000238268.2,7237
gene_id,ENSG00000095596.7,7238
gene_id,ENSG00000134757.4,7238
gene_id,ENSG00000272198.1,7238
gene_id,ENSG00000198951.7,7238
gene_id,ENSG00000198026.6,7238
gene_id,ENSG00000161179.9,7238
gene_id,ENSG00000158869.6,7238
gene_id,ENSG00000073536.13,7238
gene_id,ENSG00000148541.8,7239
gene_id,ENSG00000197782.10,7239
gene_id,ENSG00000163661.3,7240
gene_id,ENSG00000258131.1,7240
gene_id,ENSG00000162783.8,7240
gene_id,ENSG00000213763.4,7241
gene_id,ENSG00000158089.10,7241
gene_id,ENSG00000168887.6,7241
gene_id,ENSG00000169605.5,7241
gene_id,ENSG00000138669.5,7241
gene_id,ENSG00000218233.1,7242
gene_id,ENSG00000224825.2,7242
gene_id,ENSG00000131669.5,7242
gene_id,ENSG00000166471.6,7242
gene_id,ENSG00000188493.10,7242
gene_id,ENSG00000114487.5,7242
gene_id,ENSG00000159173.14,7243
gene_id,ENSG00000215908.5,7243
gene_id,ENSG00000186205.8,7243
gene_id,ENSG00000110851.7,7243
gene_id,ENSG00000111875.7,7244
gene_id,ENSG00000149115.9,7244
gene_id,ENSG00000233280.2,7244
gene_id,ENSG00000164749.7,7244
gene_id,ENSG00000143799.8,7245
gene_id,ENSG00000091490.6,7245
gene_id,ENSG00000105397.9,7245
gene_id,ENSG00000128000.11,7245
gene_id,ENSG00000177096.4,7245
gene_id,ENSG00000162913.9,7246
gene_id,ENSG00000269948.1,7246
gene_id,ENSG00000203965.8,7246
gene_id,ENSG00000142856.12,7246
gene_id,ENSG00000152583.8,7246
gene_id,ENSG00000151704.11,7246
gene_id,ENSG00000250656.2,7246
gene_id,ENSG00000273342.1,7246
gene_id,ENSG00000151327.8,7246
gene_id,ENSG00000198586.9,7246
gene_id,ENSG00000168118.7,7247
gene_id,ENSG00000228971.2,7247
gene_id,ENSG00000180900.12,7247
gene_id,ENSG00000196428.8,7247
gene_id,ENSG00000153975.5,7247
gene_id,ENSG00000261292.1,7247
gene_id,ENSG00000188483.6,7247
gene_id,ENSG00000077312.4,7248
gene_id,ENSG00000183807.6,7248
gene_id,ENSG00000130723.13,7248
gene_id,ENSG00000244187.3,7248
gene_id,ENSG00000128228.4,7248
gene_id,ENSG00000250508.1,7249
gene_id,ENSG00000164466.8,7249
gene_id,ENSG00000213598.3,7249
gene_id,ENSG00000140181.10,7249
gene_id,ENSG00000047579.15,7249
gene_id,ENSG00000250317.4,7249
gene_id,ENSG00000048052.17,7249
gene_id,ENSG00000184617.9,7250
gene_id,ENSG00000232354.3,7250
gene_id,ENSG00000181631.6,7250
gene_id,ENSG00000159166.9,7250
gene_id,ENSG00000144355.10,7250
gene_id,ENSG00000130669.13,7250
gene_id,ENSG00000029559.5,7250
gene_id,ENSG00000113196.2,7250
gene_id,ENSG00000162694.9,7250
gene_id,ENSG00000124177.10,7251
gene_id,ENSG00000172460.10,7251
gene_id,ENSG00000109339.14,7251
gene_id,ENSG00000114541.10,7251
gene_id,ENSG00000118432.11,7251
gene_id,ENSG00000143740.10,7251
gene_id,ENSG00000124205.11,7251
gene_id,ENSG00000106128.14,7251
gene_id,ENSG00000162692.6,7252
gene_id,ENSG00000163629.8,7252
gene_id,ENSG00000113721.9,7252
gene_id,ENSG00000162695.7,7252
gene_id,ENSG00000156273.11,7252
gene_id,ENSG00000105364.9,7252
gene_id,ENSG00000123360.7,7252
gene_id,ENSG00000240540.2,7253
gene_id,ENSG00000213213.9,7253
gene_id,ENSG00000185480.7,7253
gene_id,ENSG00000081692.8,7253
gene_id,ENSG00000066248.10,7253
gene_id,ENSG00000137216.14,7253
gene_id,ENSG00000246448.2,7253
gene_id,ENSG00000196975.10,7253
gene_id,ENSG00000120833.9,7253
gene_id,ENSG00000075188.4,7253
gene_id,ENSG00000113318.9,7254
gene_id,ENSG00000180992.5,7254
gene_id,ENSG00000253943.1,7254
gene_id,ENSG00000256705.3,7254
gene_id,ENSG00000170006.7,7254
gene_id,ENSG00000116044.11,7254
gene_id,ENSG00000253374.1,7255
gene_id,ENSG00000152404.11,7255
gene_id,ENSG00000114019.10,7255
gene_id,ENSG00000178934.4,7255
gene_id,ENSG00000155506.12,7255
gene_id,ENSG00000228716.2,7255
gene_id,ENSG00000222043.2,7255
gene_id,ENSG00000062598.13,7255
gene_id,ENSG00000152785.6,7256
gene_id,ENSG00000159200.13,7256
gene_id,ENSG00000234224.1,7256
gene_id,ENSG00000247400.3,7256
gene_id,ENSG00000102580.10,7256
gene_id,ENSG00000168778.7,7256
gene_id,ENSG00000234988.1,7256
gene_id,ENSG00000258847.1,7256
gene_id,ENSG00000154358.15,7256
gene_id,ENSG00000128833.8,7257
gene_id,ENSG00000183423.7,7257
gene_id,ENSG00000103540.12,7257
gene_id,ENSG00000231104.4,7257
gene_id,ENSG00000183760.6,7257
gene_id,ENSG00000128011.4,7257
gene_id,ENSG00000006007.7,7257
gene_id,ENSG00000246985.3,7257
gene_id,ENSG00000116288.8,7257
gene_id,ENSG00000128567.12,7258
gene_id,ENSG00000104435.9,7258
gene_id,ENSG00000047932.9,7258
gene_id,ENSG00000129167.5,7258
gene_id,ENSG00000121577.9,7258
gene_id,ENSG00000186301.7,7258
gene_id,ENSG00000258571.1,7258
gene_id,ENSG00000225849.1,7258
gene_id,ENSG00000215452.3,7258
gene_id,ENSG00000271857.1,7259
gene_id,ENSG00000143494.11,7259
gene_id,ENSG00000236279.2,7259
gene_id,ENSG00000189127.3,7259
gene_id,ENSG00000158874.7,7260
gene_id,ENSG00000117115.8,7260
gene_id,ENSG00000233077.1,7260
gene_id,ENSG00000124813.16,7261
gene_id,ENSG00000180537.8,7261
gene_id,ENSG00000168356.7,7261
gene_id,ENSG00000242390.1,7261
gene_id,ENSG00000125386.10,7261
gene_id,ENSG00000183172.8,7261
gene_id,ENSG00000251485.1,7262
gene_id,ENSG00000196911.5,7262
gene_id,ENSG00000196636.7,7262
gene_id,ENSG00000175054.10,7263
gene_id,ENSG00000168036.12,7263
gene_id,ENSG00000153294.7,7263
gene_id,ENSG00000177889.5,7263
gene_id,ENSG00000034971.10,7263
gene_id,ENSG00000146085.7,7263
gene_id,ENSG00000105655.14,7263
gene_id,ENSG00000217130.1,7263
gene_id,ENSG00000111834.8,7264
gene_id,ENSG00000107438.4,7264
gene_id,ENSG00000112367.6,7264
gene_id,ENSG00000031691.6,7264
gene_id,ENSG00000249077.1,7264
gene_id,ENSG00000237264.4,7264
gene_id,ENSG00000155085.11,7264
gene_id,ENSG00000124228.10,7264
gene_id,ENSG00000158882.8,7265
gene_id,ENSG00000134138.15,7265
gene_id,ENSG00000168883.15,7265
gene_id,ENSG00000271043.1,7265
gene_id,ENSG00000177640.11,7265
gene_id,ENSG00000168890.9,7265
gene_id,ENSG00000224861.1,7265
gene_id,ENSG00000220884.2,7266
gene_id,ENSG00000185379.16,7266
gene_id,ENSG00000107560.6,7266
gene_id,ENSG00000100731.11,7267
gene_id,ENSG00000112137.12,7267
gene_id,ENSG00000141198.9,7267
gene_id,ENSG00000177984.6,7268
gene_id,ENSG00000100987.10,7268
gene_id,ENSG00000089123.11,7268
gene_id,ENSG00000108947.4,7269
gene_id,ENSG00000233328.3,7269
gene_id,ENSG00000145439.7,7269
gene_id,ENSG00000203644.2,7269
gene_id,ENSG00000254397.1,7269
gene_id,ENSG00000260396.1,7269
gene_id,ENSG00000265490.1,7270
gene_id,ENSG00000269069.1,7270
gene_id,ENSG00000255733.1,7270
gene_id,ENSG00000112214.6,7270
gene_id,ENSG00000100023.13,7270
gene_id,ENSG00000100503.19,7270
gene_id,ENSG00000180245.4,7270
gene_id,ENSG00000267534.1,7271
gene_id,ENSG00000184897.4,7271
gene_id,ENSG00000138271.4,7271
gene_id,ENSG00000230005.2,7271
gene_id,ENSG00000206417.4,7271
gene_id,ENSG00000196376.6,7272
gene_id,ENSG00000174429.3,7272
gene_id,ENSG00000226002.1,7272
gene_id,ENSG00000113722.12,7272
gene_id,ENSG00000155313.11,7272
gene_id,ENSG00000093009.5,7273
gene_id,ENSG00000115694.10,7274
gene_id,ENSG00000109445.6,7274
gene_id,ENSG00000232034.1,7274
gene_id,ENSG00000257222.1,7274
gene_id,ENSG00000254151.1,7274
gene_id,ENSG00000166073.4,7274
gene_id,ENSG00000120860.6,7274
gene_id,ENSG00000204055.4,7274
gene_id,ENSG00000273237.1,7274
gene_id,ENSG00000250511.1,7274
gene_id,ENSG00000133106.10,7274
gene_id,ENSG00000239247.2,7275
gene_id,ENSG00000175898.4,7275
gene_id,ENSG00000203685.5,7276
gene_id,ENSG00000075711.16,7276
gene_id,ENSG00000268166.1,7276
gene_id,ENSG00000134042.8,7276
gene_id,ENSG00000152595.12,7276
gene_id,ENSG00000135363.7,7276
gene_id,ENSG00000244171.3,7276
gene_id,ENSG00000026950.12,7276
gene_id,ENSG00000225808.1,7276
gene_id,ENSG00000135334.8,7277
gene_id,ENSG00000055070.12,7277
gene_id,ENSG00000273384.1,7277
gene_id,ENSG00000178921.9,7277
gene_id,ENSG00000170485.12,7277
gene_id,ENSG00000070010.14,7277
gene_id,ENSG00000178971.9,7277
gene_id,ENSG00000144935.10,7277
gene_id,ENSG00000111877.13,7277
gene_id,ENSG00000006432.11,7278
gene_id,ENSG00000196668.3,7278
gene_id,ENSG00000175697.6,7278
gene_id,ENSG00000196284.9,7278
gene_id,ENSG00000227375.1,7278
gene_id,ENSG00000232559.2,7278
gene_id,ENSG00000127955.11,7278
gene_id,ENSG00000187187.9,7278
gene_id,ENSG00000037637.6,7278
gene_id,ENSG00000259153.1,7278
gene_id,ENSG00000110324.5,7278
gene_id,ENSG00000233016.2,7279
gene_id,ENSG00000186280.5,7279
gene_id,ENSG00000198216.6,7279
gene_id,ENSG00000010165.15,7279
gene_id,ENSG00000251521.2,7279
gene_id,ENSG00000150316.7,7279
gene_id,ENSG00000236494.1,7279
gene_id,ENSG00000196642.11,7279
gene_id,ENSG00000139197.6,7279
gene_id,ENSG00000246774.1,7280
gene_id,ENSG00000179818.9,7280
gene_id,ENSG00000169564.5,7280
gene_id,ENSG00000228544.1,7280
gene_id,ENSG00000232774.3,7280
gene_id,ENSG00000185651.10,7280
gene_id,ENSG00000254758.1,7280
gene_id,ENSG00000165716.5,7280
gene_id,ENSG00000250548.2,7280
gene_id,ENSG00000214128.6,7280
gene_id,ENSG00000238465.1,7281
gene_id,ENSG00000184908.13,7281
gene_id,ENSG00000100985.7,7281
gene_id,ENSG00000116711.8,7281
gene_id,ENSG00000188517.10,7281
gene_id,ENSG00000105929.11,7281
gene_id,ENSG00000118194.14,7281
gene_id,ENSG00000229867.1,7282
gene_id,ENSG00000049860.9,7282
gene_id,ENSG00000270228.1,7282
gene_id,ENSG00000137225.8,7282
gene_id,ENSG00000130816.10,7282
gene_id,ENSG00000146360.7,7282
gene_id,ENSG00000185519.8,7282
gene_id,ENSG00000134532.11,7282
gene_id,ENSG00000112297.10,7283
gene_id,ENSG00000226342.1,7283
gene_id,ENSG00000211448.7,7283
gene_id,ENSG00000129158.6,7283
gene_id,ENSG00000115107.15,7284
gene_id,ENSG00000170290.3,7284
gene_id,ENSG00000113657.8,7284
gene_id,ENSG00000240849.6,7284
gene_id,ENSG00000227619.1,7284
gene_id,ENSG00000197416.4,7284
gene_id,ENSG00000241155.1,7284
gene_id,ENSG00000171471.5,7285
gene_id,ENSG00000242593.1,7285
gene_id,ENSG00000231908.1,7285
gene_id,ENSG00000171617.9,7285
gene_id,ENSG00000165733.7,7285
gene_id,ENSG00000117013.10,7285
gene_id,ENSG00000260633.1,7285
gene_id,ENSG00000111666.6,7286
gene_id,ENSG00000153993.9,7286
gene_id,ENSG00000004779.5,7286
gene_id,ENSG00000253596.1,7286
gene_id,ENSG00000146858.7,7286
gene_id,ENSG00000100129.13,7286
gene_id,ENSG00000118785.9,7286
gene_id,ENSG00000270083.1,7287
gene_id,ENSG00000172594.8,7287
gene_id,ENSG00000272795.1,7287
gene_id,ENSG00000105939.8,7287
gene_id,ENSG00000267692.1,7287
gene_id,ENSG00000184983.5,7287
gene_id,ENSG00000237037.5,7287
gene_id,ENSG00000266910.1,7287
gene_id,ENSG00000100124.8,7287
gene_id,ENSG00000152592.9,7287
gene_id,ENSG00000143869.5,7287
gene_id,ENSG00000170153.6,7287
gene_id,ENSG00000242715.3,7287
gene_id,ENSG00000109534.12,7288
gene_id,ENSG00000143257.7,7288
gene_id,ENSG00000234537.1,7288
gene_id,ENSG00000232456.1,7288
gene_id,ENSG00000226581.1,7288
gene_id,ENSG00000130935.5,7288
gene_id,ENSG00000164574.11,7288
gene_id,ENSG00000240583.6,7288
gene_id,ENSG00000249655.1,7288
gene_id,ENSG00000105887.10,7288
gene_id,ENSG00000240003.2,7289
gene_id,ENSG00000168894.5,7289
gene_id,ENSG00000171747.4,7289
gene_id,ENSG00000258608.1,7289
gene_id,ENSG00000170144.14,7290
gene_id,ENSG00000257141.1,7290
gene_id,ENSG00000178033.5,7290
gene_id,ENSG00000099804.4,7291
gene_id,ENSG00000106125.14,7291
gene_id,ENSG00000197927.8,7291
gene_id,ENSG00000139351.10,7291
gene_id,ENSG00000091129.15,7291
gene_id,ENSG00000267206.1,7292
gene_id,ENSG00000103522.11,7292
gene_id,ENSG00000176903.3,7292
gene_id,ENSG00000258230.2,7292
gene_id,ENSG00000108244.12,7292
gene_id,ENSG00000186470.9,7293
gene_id,ENSG00000227711.1,7293
gene_id,ENSG00000270292.1,7293
gene_id,ENSG00000072803.13,7293
gene_id,ENSG00000251221.1,7293
gene_id,ENSG00000130511.11,7293
gene_id,ENSG00000189350.8,7293
gene_id,ENSG00000164440.10,7293
gene_id,ENSG00000141568.15,7293
gene_id,ENSG00000204044.5,7293
gene_id,ENSG00000148143.8,7294
gene_id,ENSG00000204866.4,7294
gene_id,ENSG00000104823.4,7295
gene_id,ENSG00000248626.1,7295
gene_id,ENSG00000174876.12,7295
gene_id,ENSG00000236698.1,7295
gene_id,ENSG00000187922.9,7296
gene_id,ENSG00000159335.11,7296
gene_id,ENSG00000213222.3,7296
gene_id,ENSG00000196396.5,7296
gene_id,ENSG00000132199.14,7296
gene_id,ENSG00000124140.8,7296
gene_id,ENSG00000268756.1,7296
gene_id,ENSG00000117016.5,7297
gene_id,ENSG00000154447.10,7297
gene_id,ENSG00000042493.11,7297
gene_id,ENSG00000033170.12,7297
gene_id,ENSG00000162747.5,7297
gene_id,ENSG00000120756.8,7297
gene_id,ENSG00000152292.12,7297
gene_id,ENSG00000104369.4,7298
gene_id,ENSG00000164434.7,7298
gene_id,ENSG00000079739.11,7298
gene_id,ENSG00000042753.7,7298
gene_id,ENSG00000137747.10,7298
gene_id,ENSG00000104381.8,7298
gene_id,ENSG00000111832.8,7298
gene_id,ENSG00000254332.1,7298
gene_id,ENSG00000082482.9,7298
gene_id,ENSG00000112320.7,7298
gene_id,ENSG00000196569.7,7298
gene_id,ENSG00000075035.5,7298
gene_id,ENSG00000118762.3,7298
gene_id,ENSG00000118960.8,7298
gene_id,ENSG00000117533.10,7299
gene_id,ENSG00000139182.9,7299
gene_id,ENSG00000238271.2,7299
gene_id,ENSG00000268869.1,7300
gene_id,ENSG00000152223.8,7300
gene_id,ENSG00000186715.6,7301
gene_id,ENSG00000229677.1,7301
gene_id,ENSG00000186132.10,7301
gene_id,ENSG00000225217.1,7301
gene_id,ENSG00000172640.2,7301
gene_id,ENSG00000262251.1,7301
gene_id,ENSG00000227113.2,7301
gene_id,ENSG00000168899.4,7301
gene_id,ENSG00000141499.12,7301
gene_id,ENSG00000155368.12,7301
gene_id,ENSG00000228290.2,7301
gene_id,ENSG00000256967.1,7302
gene_id,ENSG00000237200.1,7302
gene_id,ENSG00000204352.2,7302
gene_id,ENSG00000173626.5,7303
gene_id,ENSG00000171634.12,7303
gene_id,ENSG00000225511.2,7303
gene_id,ENSG00000130751.5,7303
gene_id,ENSG00000213212.3,7303
gene_id,ENSG00000040341.13,7303
gene_id,ENSG00000139194.3,7303
gene_id,ENSG00000144852.12,7303
gene_id,ENSG00000071189.17,7303
gene_id,ENSG00000138495.2,7303
gene_id,ENSG00000105245.5,7304
gene_id,ENSG00000134874.13,7304
gene_id,ENSG00000090054.9,7304
gene_id,ENSG00000237595.2,7304
gene_id,ENSG00000152380.5,7304
gene_id,ENSG00000105376.4,7304
gene_id,ENSG00000242242.1,7304
gene_id,ENSG00000144278.10,7304
gene_id,ENSG00000249042.1,7304
gene_id,ENSG00000095464.9,7305
gene_id,ENSG00000080200.5,7305
gene_id,ENSG00000177301.9,7306
gene_id,ENSG00000177707.6,7306
gene_id,ENSG00000160396.8,7306
gene_id,ENSG00000255537.1,7306
gene_id,ENSG00000254528.3,7306
gene_id,ENSG00000105717.9,7306
gene_id,ENSG00000205403.8,7307
gene_id,ENSG00000189320.4,7307
gene_id,ENSG00000166478.5,7307
